dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation
0.0,0.0,1.6418388958313672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000017,v2_3d76ae4faac3,2,local_perturbation,,,,0,0.0,10.0,10.0,0.0,0.0,10.0,1.6418388958313672,0.0,round5_solubility_viscosity_v2,101.90894026425296,True,,0.3770872539439338,in_support,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046324706043655815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000018,v2_cec9e0b5ae38,1,local_perturbation,,,,0,0.0,0.0,0.0,0.046324706043655815,0.046324706043655815,0.0,0.0,0.11511531743863579,round5_solubility_viscosity_v2,27.54050099001382,True,,0.007350587912688375,in_support,,
0.1,0.0,0.0,0.0,0.0,0.0,0.13761543182246513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000019,v2_646a87c4b847,2,local_perturbation,,,,0,0.0,0.0,0.0,0.13761543182246513,0.13761543182246513,0.0,0.1,0.022412936778903117,round5_solubility_viscosity_v2,54.91876231282982,True,,0.34452159487492773,in_support,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,cand_000020,v2_13831b9c3092,1,local_perturbation,,,,1,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,round5_solubility_viscosity_v2,0.0,True,,0.0,in_support,,
0.0,0.0,0.0,0.0,0.0,0.47838381470221697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000021,v2_b21df9bd465a,2,local_perturbation,,,,0,0.0,10.0,10.0,0.47838381470221697,0.47838381470221697,10.0,0.0,0.3517528049281007,round5_solubility_viscosity_v2,163.75077977256888,True,,0.9501906288374385,in_support,,
0.0,0.0,0.0,1.0099388985975764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000022,v2_404bf85845ba,2,local_perturbation,,,,0,0.0,10.0,10.0,0.0,0.0,10.0,1.0099388985975764,0.0,round5_solubility_viscosity_v2,93.0052731718508,True,,0.14331513444738497,in_support,,
0.0,0.31361381517155934,0.3641999114183338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000023,v2_7400882b3476,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.31361381517155934,0.0,0.3641999114183338,0.07840345379288984,round5_solubility_viscosity_v2,67.18922846652485,True,,0.08752167563747316,in_support,,
0.0,0.0,0.0,1.7742205625135614,0.0,0.0,0.00018624529074245724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000024,v2_8c546df2c2db,2,local_perturbation,,,,0,0.0,10.0,10.0,0.00018624529074245724,0.00018624529074245724,10.0,1.7742205625135614,3.0333109241442548e-05,round5_solubility_viscosity_v2,163.45172336489503,True,,0.16239795830854165,in_support,,
0.0,0.0,0.0,1.278527381018667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000025,v2_75c068286b03,2,local_perturbation,,,,0,0.0,10.0,10.0,0.0,0.0,10.0,1.278527381018667,0.0,round5_solubility_viscosity_v2,117.73958651800905,True,,0.03587974147894868,in_support,,
0.02934173822943458,0.3578149438324118,1.6782420352046197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.642893268572221,0.0,0.0,cand_000026,v2_6c9a5fcb59bd,4,local_perturbation,,,,0,0.0,4.642893268572221,4.642893268572221,0.0,0.3578149438324118,4.642893268572221,1.7075837734340542,0.08945373595810295,round5_solubility_viscosity_v2,157.32792554823214,True,,0.16937756093689083,in_support,,
