strategy,model_name,batch_id,formulation_id,stage,evidence,predicted,latent_lower,latent_upper,future_lower,future_upper,is_control,conditioning_ids,calibration_status,actual,evaluation_subset,conditioning_observation_ids,model_version,training_sha256,training_cutoff,created_at
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_0edd7362eda9,reference_conditioned,historical_forward_refit,44.690024480329974,9.29045277690637,80.08959618375357,9.276890239121826,80.10315872153812,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,8.025,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_9d3ceb7016d5,reference_conditioned,historical_forward_refit,44.690024480329974,9.29045277690637,80.08959618375357,9.276890239121826,80.10315872153812,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,10.6,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_e579d58c9088,reference_conditioned,historical_forward_refit,44.689889394309056,9.290318689111947,80.08946009950617,9.276756150945104,80.103022637673,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,8.125,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_445849cbfa02,reference_conditioned,historical_forward_refit,44.599257121275336,9.20486538284272,79.99364885970795,9.191300860942732,80.00721338160794,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,10.96,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_ea8a9ce5fcb2,before_batch,historical_forward_refit,56.562731032989376,23.86072667609043,89.26473538988833,23.846045856177263,89.2794162098015,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,48.9925,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_13f1ff7a70b9,before_batch,historical_forward_refit,68.08725588327285,46.242117547651304,89.93239421889439,46.22014658866232,89.95436517788337,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,53.7125,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_b7e07e99afa8,before_batch,historical_forward_refit,37.211039943828006,0.7275216197409833,73.69455826791503,0.7143618853526874,73.70771800230332,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,40.6125,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_4673547a29eb,before_batch,historical_forward_refit,39.78233080529515,5.98560796511736,73.57905364547295,5.971402472346419,73.5932591382439,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,6.8175,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_fb629591d74c,before_batch,historical_forward_refit,60.32287402665335,36.11710589943645,84.52864215387025,36.09727577545242,84.54847227785429,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,40.18,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_b0c3376ad599,before_batch,historical_forward_refit,38.41620833333334,1.6918468312083732,75.14056983545831,1.6787733692703384,75.15364329739634,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,24.755000000000003,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_0edd7362eda9,before_batch,historical_forward_refit,38.41620833333334,1.6918468312083732,75.14056983545831,1.6787733692703384,75.15364329739634,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,8.025,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_9d3ceb7016d5,before_batch,historical_forward_refit,38.41620833333334,1.6918468312083732,75.14056983545831,1.6787733692703384,75.15364329739634,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,10.6,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_e579d58c9088,before_batch,historical_forward_refit,38.41607083701987,1.6917093353937034,75.14043233864604,1.678635873455498,75.15350580058424,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,8.125,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_006,v2_445849cbfa02,before_batch,historical_forward_refit,38.31626399747305,1.5920537985617855,75.04047419638431,1.578980282780449,75.05354771216565,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",not used,10.96,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_ea8a9ce5fcb2,reference_conditioned,historical_forward_refit,62.95570784221518,31.79053389018631,94.12088179424406,31.77512947265605,94.13628621177432,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,48.9925,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_13f1ff7a70b9,reference_conditioned,historical_forward_refit,76.22702396584978,58.484958154174535,93.96908977752504,58.45791314775268,93.99613478394689,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,53.7125,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_b7e07e99afa8,reference_conditioned,historical_forward_refit,43.83126840648725,8.83719353875874,78.82534327421575,8.823473905145292,78.8390629078292,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,40.6125,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_4673547a29eb,reference_conditioned,historical_forward_refit,46.324115717387905,14.090567623667,78.55766381110881,14.075673542451469,78.57255789232434,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,6.8175,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_fb629591d74c,reference_conditioned,historical_forward_refit,66.95763420882261,45.07263572976137,88.84263268788385,45.0507047473825,88.86456367026273,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,40.18,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_b0c3376ad599,reference_conditioned,historical_forward_refit,44.690024480329974,9.29045277690637,80.08959618375357,9.276890239121826,80.10315872153812,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,24.755000000000003,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_0edd7362eda9,reference_conditioned,historical_forward_refit,44.690024480329974,9.29045277690637,80.08959618375357,9.276890239121826,80.10315872153812,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,8.025,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_9d3ceb7016d5,reference_conditioned,historical_forward_refit,44.690024480329974,9.29045277690637,80.08959618375357,9.276890239121826,80.10315872153812,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,10.6,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_e579d58c9088,reference_conditioned,historical_forward_refit,44.689889394309056,9.290318689111947,80.08946009950617,9.276756150945104,80.103022637673,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,8.125,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_445849cbfa02,reference_conditioned,historical_forward_refit,44.599257121275336,9.20486538284272,79.99364885970795,9.191300860942732,80.00721338160794,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,10.96,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_ea8a9ce5fcb2,before_batch,historical_forward_refit,56.562731032989376,23.86072667609043,89.26473538988833,23.846045856177263,89.2794162098015,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,48.9925,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_13f1ff7a70b9,before_batch,historical_forward_refit,68.08725588327285,46.242117547651304,89.93239421889439,46.22014658866232,89.95436517788337,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,53.7125,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_b7e07e99afa8,before_batch,historical_forward_refit,37.211039943828006,0.7275216197409833,73.69455826791503,0.7143618853526874,73.70771800230332,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,40.6125,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_4673547a29eb,before_batch,historical_forward_refit,39.78233080529515,5.98560796511736,73.57905364547295,5.971402472346419,73.5932591382439,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,6.8175,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_fb629591d74c,before_batch,historical_forward_refit,60.32287402665335,36.11710589943645,84.52864215387025,36.09727577545242,84.54847227785429,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,40.18,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_b0c3376ad599,before_batch,historical_forward_refit,38.41620833333334,1.6918468312083732,75.14056983545831,1.6787733692703384,75.15364329739634,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,24.755000000000003,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_0edd7362eda9,before_batch,historical_forward_refit,38.41620833333334,1.6918468312083732,75.14056983545831,1.6787733692703384,75.15364329739634,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,8.025,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_9d3ceb7016d5,before_batch,historical_forward_refit,38.41620833333334,1.6918468312083732,75.14056983545831,1.6787733692703384,75.15364329739634,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,10.6,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_e579d58c9088,before_batch,historical_forward_refit,38.41607083701987,1.6917093353937034,75.14043233864604,1.678635873455498,75.15350580058424,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,8.125,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_006,v2_445849cbfa02,before_batch,historical_forward_refit,38.31626399747305,1.5920537985617855,75.04047419638431,1.578980282780449,75.05354771216565,False,"[""v2_88865d95334d"", ""v2_d9aaefea702e""]",insufficient reference history; prior-sensitive,10.96,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_c0858ec7c2c6,reference_conditioned,historical_forward_refit,50.249897035075065,32.80025931759145,67.69953475255869,31.768603434961975,68.73119063518816,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,24.2275,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_d880ac9c9187,reference_conditioned,historical_forward_refit,37.161405810958456,23.307901144504683,51.01491047741223,22.02905806827125,52.29375355364566,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,21.47,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_6f20e63adb1d,reference_conditioned,historical_forward_refit,69.70627815088937,49.42302920052611,89.98952710125263,48.528966124936545,90.8835901768422,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,48.9975,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_7371aa062562,reference_conditioned,historical_forward_refit,32.00372092948656,-4.626659566306849,68.63410142527997,-5.129190778710466,69.13663263768359,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,50.095,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_655dce03a47b,reference_conditioned,historical_forward_refit,52.196139161740334,29.154797333723337,75.23748098975733,28.363980428262582,76.02829789521809,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,57.5075,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_724742f4ebc1,reference_conditioned,historical_forward_refit,31.78830124926079,-4.850221350602062,68.42682384912365,-5.352642397378219,68.9292448958998,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,12.6675,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_adfd2284b7fb,reference_conditioned,historical_forward_refit,31.90280137321022,-4.742388666144993,68.54799141256544,-5.244719535763135,69.05032228218357,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,8.127500000000001,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_a1a1ae0b19bb,reference_conditioned,historical_forward_refit,31.853338556896436,-4.788190002503729,68.4948671162966,-5.290570389679065,68.99724750347194,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,13.4975,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_acaa3c7de271,reference_conditioned,historical_forward_refit,31.890160529216985,-4.7533906425130965,68.53371170094707,-5.255743674845064,69.03606473327903,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,21.485,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_2df18f043f0c,reference_conditioned,historical_forward_refit,31.90280137321022,-4.742388666144993,68.54799141256544,-5.244719535763135,69.05032228218357,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,5.9925,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_c0858ec7c2c6,before_batch,historical_forward_refit,53.42438191014385,28.86594400558944,77.98281981469826,28.12249998460304,78.72626383568466,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,24.2275,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_d880ac9c9187,before_batch,historical_forward_refit,40.50849688995457,18.29802522297451,62.718968556934634,17.47865954072698,63.53833423918216,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,21.47,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_6f20e63adb1d,before_batch,historical_forward_refit,74.54201419079874,48.18168523666682,100.90234314493064,47.48771140487946,101.596316976718,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,48.9975,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_7371aa062562,before_batch,historical_forward_refit,36.241274996149706,-3.6037079895922304,76.08625798189163,-4.066181209820648,76.54873120212005,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,50.095,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_655dce03a47b,before_batch,historical_forward_refit,56.54510386785722,28.503163284788418,84.58704445092603,27.84982919890667,85.24037853680778,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,57.5075,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_724742f4ebc1,before_batch,historical_forward_refit,36.01892171924281,-3.833937274949186,75.87178071343482,-4.296320146249002,76.33416358473463,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,12.6675,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_adfd2284b7fb,before_batch,historical_forward_refit,36.13854166666667,-3.715164097205701,75.99224743053904,-4.177537256952235,76.45462059028557,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,8.127500000000001,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_a1a1ae0b19bb,before_batch,historical_forward_refit,36.08967389813814,-3.763941308707601,75.94328910498388,-4.226315507028147,76.40566330330442,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,13.4975,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_acaa3c7de271,before_batch,historical_forward_refit,36.12665378021085,-3.726368410022737,75.97967597044445,-4.188749409604881,76.44205697002658,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,21.485,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_007,v2_2df18f043f0c,before_batch,historical_forward_refit,36.13854166666667,-3.715164097205701,75.99224743053904,-4.177537256952235,76.45462059028557,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",not used,5.9925,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_c0858ec7c2c6,reference_conditioned,historical_forward_refit,50.249897035075065,32.80025931759145,67.69953475255869,31.768603434961975,68.73119063518816,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,24.2275,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_d880ac9c9187,reference_conditioned,historical_forward_refit,37.161405810958456,23.307901144504683,51.01491047741223,22.02905806827125,52.29375355364566,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,21.47,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_6f20e63adb1d,reference_conditioned,historical_forward_refit,69.70627815088937,49.42302920052611,89.98952710125263,48.528966124936545,90.8835901768422,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,48.9975,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_7371aa062562,reference_conditioned,historical_forward_refit,32.00372092948656,-4.626659566306849,68.63410142527997,-5.129190778710466,69.13663263768359,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,50.095,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_655dce03a47b,reference_conditioned,historical_forward_refit,52.196139161740334,29.154797333723337,75.23748098975733,28.363980428262582,76.02829789521809,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,57.5075,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_724742f4ebc1,reference_conditioned,historical_forward_refit,31.78830124926079,-4.850221350602062,68.42682384912365,-5.352642397378219,68.9292448958998,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,12.6675,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_adfd2284b7fb,reference_conditioned,historical_forward_refit,31.90280137321022,-4.742388666144993,68.54799141256544,-5.244719535763135,69.05032228218357,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,8.127500000000001,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_a1a1ae0b19bb,reference_conditioned,historical_forward_refit,31.853338556896436,-4.788190002503729,68.4948671162966,-5.290570389679065,68.99724750347194,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,13.4975,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_acaa3c7de271,reference_conditioned,historical_forward_refit,31.890160529216985,-4.7533906425130965,68.53371170094707,-5.255743674845064,69.03606473327903,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,21.485,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_2df18f043f0c,reference_conditioned,historical_forward_refit,31.90280137321022,-4.742388666144993,68.54799141256544,-5.244719535763135,69.05032228218357,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,5.9925,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_c0858ec7c2c6,before_batch,historical_forward_refit,53.42438191014385,28.86594400558944,77.98281981469826,28.12249998460304,78.72626383568466,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,24.2275,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_d880ac9c9187,before_batch,historical_forward_refit,40.50849688995457,18.29802522297451,62.718968556934634,17.47865954072698,63.53833423918216,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,21.47,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_6f20e63adb1d,before_batch,historical_forward_refit,74.54201419079874,48.18168523666682,100.90234314493064,47.48771140487946,101.596316976718,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,48.9975,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_7371aa062562,before_batch,historical_forward_refit,36.241274996149706,-3.6037079895922304,76.08625798189163,-4.066181209820648,76.54873120212005,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,50.095,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_655dce03a47b,before_batch,historical_forward_refit,56.54510386785722,28.503163284788418,84.58704445092603,27.84982919890667,85.24037853680778,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,57.5075,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_724742f4ebc1,before_batch,historical_forward_refit,36.01892171924281,-3.833937274949186,75.87178071343482,-4.296320146249002,76.33416358473463,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,12.6675,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_adfd2284b7fb,before_batch,historical_forward_refit,36.13854166666667,-3.715164097205701,75.99224743053904,-4.177537256952235,76.45462059028557,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,8.127500000000001,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_a1a1ae0b19bb,before_batch,historical_forward_refit,36.08967389813814,-3.763941308707601,75.94328910498388,-4.226315507028147,76.40566330330442,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,13.4975,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_acaa3c7de271,before_batch,historical_forward_refit,36.12665378021085,-3.726368410022737,75.97967597044445,-4.188749409604881,76.44205697002658,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,21.485,matched_nonreference,,,,,
control,Proposed GP — campaign-only + batch effect + control calibration,ROUND_007,v2_2df18f043f0c,before_batch,historical_forward_refit,36.13854166666667,-3.715164097205701,75.99224743053904,-4.177537256952235,76.45462059028557,False,"[""v2_6fb2fa9dc5d5"", ""v2_e579d58c9088""]",insufficient reference history; prior-sensitive,5.9925,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_4b9990641d38,reference_conditioned,historical_forward_refit,27.335639571524453,-9.878531894100291,64.5498110371492,-11.140405001471386,65.81168414452029,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,12.9175,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_cfd8fbca69e1,reference_conditioned,historical_forward_refit,39.92167345614068,24.137262200231064,55.7060847120503,21.35667717803897,58.48666973424239,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,33.555,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_b2a7d8453992,reference_conditioned,historical_forward_refit,46.70161755396974,22.58474444741265,70.81849066052683,20.679799467063884,72.72343564087559,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,31.5375,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_16ebd2e14898,reference_conditioned,historical_forward_refit,38.32249423245746,6.155457345756162,70.48953111915876,4.703605045266187,71.94138341964873,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,41.41,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_00d4dc35ee8a,reference_conditioned,historical_forward_refit,24.275870812338106,-12.574197475891095,61.12593910056731,-13.848124006639082,62.39986563131529,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,4.4799999999999995,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_c29d85c403ed,reference_conditioned,historical_forward_refit,27.244041684388208,-9.968510173457602,64.45659354223402,-11.230436400221436,65.71851976899785,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,2.9275,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_d2de523913b8,reference_conditioned,historical_forward_refit,27.411328634743946,-9.804516391141426,64.62717366062932,-11.066334614223775,65.88899188371167,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,16.355,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_0c1889c524b0,reference_conditioned,historical_forward_refit,26.55846640859887,-10.622684178905017,63.739616996102754,-11.885641164875697,65.00257398207344,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,24.25,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_2c468d77758b,reference_conditioned,historical_forward_refit,27.284329963576383,-9.912819221156523,64.48147914830929,-11.175250839931095,65.74391076708386,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,18.295,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_949b1b9d7a24,reference_conditioned,historical_forward_refit,26.891789779283805,-10.266607332433791,64.0501868910014,-11.530312245753125,65.31389180432073,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,9.4125,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_4b9990641d38,before_batch,historical_forward_refit,34.70229557937759,-3.8846728574323777,73.28926401618756,-5.10305055972303,74.50764171847821,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,12.9175,matched_nonreference,,,,,
batch,Proposed GP — campaign-only + batch effect,ROUND_008,v2_cfd8fbca69e1,before_batch,historical_forward_refit,58.28478711950027,36.96815415479438,79.60142008420617,34.83462104200244,81.7349531969981,False,"[""v2_6f20e63adb1d"", ""v2_445849cbfa02""]",not used,33.555,matched_nonreference,,,,,
