formulation_id,batch_id,critical_axial_load_N_per_needle,viability_percent,intact_patch_formation_pass,source,source_row_id,formulation_label,active_ingredient_count,dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,mechanical_definition_id,evidence_kind,exclusion_reason
legacy_lit_88,legacy_literature,,69.7,,legacy_literature,88,10% pvp,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_89,legacy_literature,,55.5,,legacy_literature,89,20% pvp,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_90,legacy_literature,,4.6,,legacy_literature,90,40% pvp,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_91,legacy_literature,,53.2,,legacy_literature,91,5% pvp + 10% human_serum,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_92,legacy_literature,,72.1,,legacy_literature,92,10% pvp + 10% human_serum,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_93,legacy_literature,,61.8,,legacy_literature,93,20% pvp + 10% human_serum,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_94,legacy_literature,,55.4,,legacy_literature,94,5% pvp + 10% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_95,legacy_literature,,69.2,,legacy_literature,95,10% pvp + 10% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_96,legacy_literature,,64.3,,legacy_literature,96,20% pvp + 10% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_97,legacy_literature,,70.5,,legacy_literature,97,10% pvp + 40% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_98,legacy_literature,,72.5,,legacy_literature,98,10% pvp + 80% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_99,legacy_literature,,65.0,,legacy_literature,99,0.5mM ethylene_glycol,0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_100,legacy_literature,,75.0,,legacy_literature,100,1mM ethylene_glycol,1,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_101,legacy_literature,,77.0,,legacy_literature,101,1.5mM ethylene_glycol,1,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_102,legacy_literature,,43.0,,legacy_literature,102,5mM propylene_glycol,1,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_103,legacy_literature,,68.0,,legacy_literature,103,1mM propylene_glycol,1,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_104,legacy_literature,,67.0,,legacy_literature,104,1.5mM propylene_glycol,1,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_109,legacy_literature,,95.0,,legacy_literature,109,1.41M dmso + 1% sericin,2,1.407909893766799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_112,legacy_literature,,31.883333333333336,,legacy_literature,112,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_114,legacy_literature,,87.56,,legacy_literature,114,563mM dmso,1,0.5631639575067197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_115,legacy_literature,,86.0,,legacy_literature,115,845mM dmso,1,0.8447459362600794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_116,legacy_literature,,85.6,,legacy_literature,116,1.13M dmso,1,1.126327915013439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_118,legacy_literature,,46.8,,legacy_literature,118,1% methylcellulose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_119,legacy_literature,,40.0,,legacy_literature,119,1% methylcellulose + 10% human_serum,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_120,legacy_literature,,40.0,,legacy_literature,120,1% methylcellulose + 10% fbs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_121,legacy_literature,,79.8,,legacy_literature,121,1.41M dmso + 1% methylcellulose,2,1.407909893766799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_126,legacy_literature,,82.9,,legacy_literature,126,1.06M dmso + 2% hsa,2,1.0559324203250993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_127,legacy_literature,,70.0,,legacy_literature,127,704mM dmso,1,0.7039549468833995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_128,legacy_literature,,80.0,,legacy_literature,128,704mM dmso + 2% hsa,2,0.7039549468833995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_129,legacy_literature,,56.0,,legacy_literature,129,704mM dmso + 87.6mM trehalose,2,0.7039549468833995,0.0,0.0,0.0,0.0,0.0876424189307624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_130,legacy_literature,,65.0,,legacy_literature,130,704mM dmso + 87.6mM trehalose + 2% hsa,3,0.7039549468833995,0.0,0.0,0.0,0.0,0.0876424189307624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_131,legacy_literature,,32.0,,legacy_literature,131,352mM dmso,1,0.3519774734416998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_132,legacy_literature,,38.0,,legacy_literature,132,352mM dmso + 2% hsa,2,0.3519774734416998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_133,legacy_literature,,68.0,,legacy_literature,133,1.36M propylene_glycol + 2% hsa,2,0.0,0.0,0.0,0.0,1.361545538178473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_134,legacy_literature,,73.0,,legacy_literature,134,1.02M propylene_glycol + 2% hsa,2,0.0,0.0,0.0,0.0,1.021159153633855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_135,legacy_literature,,60.0,,legacy_literature,135,342mM glycerol + 150mM sucrose + 12.5mM creatine,3,0.0,0.0,0.0,0.342,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_136,legacy_literature,,40.0,,legacy_literature,136,342mM glycerol + 150mM glucose + 12.5mM creatine,3,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_137,legacy_literature,,70.0,,legacy_literature,137,684mM glycerol + 150mM sucrose + 25mM creatine,3,0.0,0.0,0.0,0.684,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_138,legacy_literature,,0.0,,legacy_literature,138,684mM glycerol + 300mM sucrose + 12.5mM creatine,3,0.0,0.0,0.0,0.684,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_194,legacy_literature,,55.0,,legacy_literature,194,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_195,legacy_literature,,58.0,,legacy_literature,195,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_196,legacy_literature,,80.0,,legacy_literature,196,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_197,legacy_literature,,83.0,,legacy_literature,197,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_198,legacy_literature,,86.0,,legacy_literature,198,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_199,legacy_literature,,80.0,,legacy_literature,199,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_200,legacy_literature,,80.0,,legacy_literature,200,base cryopreservation medium only,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_202,legacy_literature,,65.0,,legacy_literature,202,1.41M dmso + 2% fbs,2,1.407909893766799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_203,legacy_literature,,63.0,,legacy_literature,203,704mM dmso + 2% fbs,2,0.7039549468833995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_204,legacy_literature,,67.0,,legacy_literature,204,422mM dmso + 2% fbs,2,0.4223729681300397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_205,legacy_literature,,75.0,,legacy_literature,205,704mM dmso + 0.1% hyaluronic_acid + 2% fbs,3,0.7039549468833995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_206,legacy_literature,,70.0,,legacy_literature,206,704mM dmso + 0.2% hyaluronic_acid + 2% fbs,3,0.7039549468833995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_207,legacy_literature,,70.0,,legacy_literature,207,422mM dmso + 0.1% hyaluronic_acid + 2% fbs,3,0.4223729681300397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_208,legacy_literature,,78.0,,legacy_literature,208,422mM dmso + 0.2% hyaluronic_acid,2,0.4223729681300397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_209,legacy_literature,,70.0,,legacy_literature,209,70.3mM ectoin + 86.9mM proline + 0.1% methylcellulose,3,0.0,0.0703432751828925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868583340571527,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_212,legacy_literature,,69.66666666666667,,legacy_literature,212,703mM ectoin + 86.9mM proline + 0.1% methylcellulose,3,0.0,0.7034327518289252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868583340571527,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_215,legacy_literature,,78.33333333333333,,legacy_literature,215,352mM ectoin + 434mM proline + 0.1% methylcellulose,3,0.0,0.3517163759144626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342916702857639,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_218,legacy_literature,,65.0,,legacy_literature,218,70.3mM ectoin + 869mM proline + 0.1% methylcellulose,3,0.0,0.0703432751828925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685833405715279,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_221,legacy_literature,,70.66666666666667,,legacy_literature,221,703mM ectoin + 869mM proline + 0.1% methylcellulose,3,0.0,0.7034327518289252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685833405715279,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_224,legacy_literature,,91.0,,legacy_literature,224,1.41M dmso + 0.1% methylcellulose,2,1.407909893766799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_225,legacy_literature,,38.0,,legacy_literature,225,0.1% methylcellulose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_235,legacy_literature,,80.0,,legacy_literature,235,146mM trehalose + 2.5% dextran,2,0.0,0.0,0.0,0.0,0.0,0.1460706982179374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_236,legacy_literature,,83.4,,legacy_literature,236,2.82M dmso + 3mM propylene_glycol + 1mM acetamide,3,2.815819787533598,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_237,legacy_literature,,93.4,,legacy_literature,237,6.5mM ethylene_glycol + 0.5mM sucrose,1,0.0,0.0,0.0065,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_251,legacy_literature,,5.0,,legacy_literature,251,50mM sucrose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_252,legacy_literature,,17.0,,legacy_literature,252,100mM sucrose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_253,legacy_literature,,60.0,,legacy_literature,253,150mM sucrose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_254,legacy_literature,,80.0,,legacy_literature,254,400mM sucrose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_255,legacy_literature,,9.833333333333334,,legacy_literature,255,50mM trehalose,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_256,legacy_literature,,30.666666666666668,,legacy_literature,256,100mM trehalose,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_257,legacy_literature,,62.0,,legacy_literature,257,150mM trehalose,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_258,legacy_literature,,78.0,,legacy_literature,258,400mM trehalose,1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_259,legacy_literature,,7.0,,legacy_literature,259,50mM raffinose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_260,legacy_literature,,19.0,,legacy_literature,260,100mM raffinose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_261,legacy_literature,,75.0,,legacy_literature,261,150mM raffinose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_262,legacy_literature,,80.0,,legacy_literature,262,400mM raffinose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_274,legacy_literature,,18.0,,legacy_literature,274,171mM betaine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707212974818608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
legacy_lit_275,legacy_literature,,30.0,,legacy_literature,275,341mM betaine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414425949637217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terminal_force_08mm_after_1N_v1,excluded_observed,missing_load
