Time,Displacement,Force,Compressive strain (Displacement)
"89.3250","1.1152","14.3707","1.1152"
"89.3500","1.1155","14.3718","1.1155"
"89.3750","1.1158","14.3745","1.1158"
"89.4000","1.1162","14.3785","1.1162"
"89.4250","1.1165","14.3779","1.1165"
"89.4500","1.1168","14.3802","1.1168"
"89.4750","1.1171","14.3825","1.1171"
"89.5000","1.1174","14.3845","1.1174"
"89.5250","1.1177","14.3853","1.1177"
"89.5500","1.1180","14.3894","1.1180"
"89.5750","1.1183","14.4003","1.1183"
"89.6000","1.1186","14.4081","1.1186"
"89.6250","1.1189","14.4235","1.1189"
"89.6500","1.1193","14.4434","1.1193"
"89.6750","1.1196","14.4661","1.1196"
"89.7000","1.1199","14.4906","1.1199"
"89.7250","1.1203","14.5158","1.1203"
"89.7500","1.1206","14.5416","1.1206"
"89.7750","1.1209","14.5675","1.1209"
"89.8000","1.1213","14.5907","1.1213"
"89.8250","1.1216","14.6075","1.1216"
"89.8500","1.1219","14.6183","1.1219"
"89.8750","1.1223","14.6245","1.1223"
"89.9000","1.1226","14.6300","1.1226"
"89.9250","1.1229","14.6327","1.1229"
"89.9500","1.1232","14.6329","1.1232"
"89.9750","1.1235","14.6336","1.1235"
"90.0000","1.1238","14.6399","1.1238"
"90.0250","1.1241","14.6458","1.1241"
"90.0500","1.1244","14.6484","1.1244"
"90.0750","1.1247","14.6562","1.1247"
"90.1000","1.1251","14.6707","1.1251"
"90.1250","1.1254","14.6841","1.1254"
"90.1500","1.1257","14.6971","1.1257"
"90.1750","1.1260","14.7034","1.1260"
"90.2000","1.1263","14.7080","1.1263"
"90.2250","1.1266","14.7106","1.1266"
"90.2500","1.1269","14.7105","1.1269"
"90.2750","1.1272","14.7078","1.1272"
"90.3000","1.1276","14.7096","1.1276"
"90.3250","1.1279","14.7130","1.1279"
"90.3500","1.1282","14.7099","1.1282"
"90.3750","1.1285","14.7128","1.1285"
"90.4000","1.1288","14.7231","1.1288"
"90.4250","1.1291","14.7341","1.1291"
"90.4500","1.1294","14.7433","1.1294"
"90.4750","1.1297","14.7539","1.1297"
"90.5000","1.1301","14.7644","1.1301"
"90.5250","1.1304","14.7761","1.1304"
"90.5500","1.1307","14.7882","1.1307"
"90.5750","1.1310","14.8000","1.1310"
"90.6000","1.1313","14.8113","1.1313"
"90.6250","1.1317","14.8223","1.1317"
"90.6500","1.1320","14.8324","1.1320"
"90.6750","1.1323","14.8394","1.1323"
"90.7000","1.1326","14.8424","1.1326"
"90.7250","1.1329","14.8426","1.1329"
"90.7500","1.1332","14.8337","1.1332"
"90.7750","1.1335","14.8265","1.1335"
"90.8000","1.1338","14.8207","1.1338"
"90.8250","1.1341","14.8130","1.1341"
"90.8500","1.1344","14.8075","1.1344"
"90.8750","1.1347","14.8001","1.1347"
"90.9000","1.1350","14.7968","1.1350"
"90.9250","1.1353","14.7981","1.1353"
"90.9500","1.1356","14.8058","1.1356"
"90.9750","1.1359","14.8129","1.1359"
"91.0000","1.1363","14.8222","1.1363"
"91.0250","1.1366","14.8356","1.1366"
"91.0500","1.1369","14.8487","1.1369"
"91.0750","1.1372","14.8605","1.1372"
"91.1000","1.1376","14.8676","1.1376"
"91.1250","1.1379","14.8694","1.1379"
"91.1500","1.1382","14.8719","1.1382"
"91.1750","1.1385","14.8710","1.1385"
"91.2000","1.1388","14.8665","1.1388"
"91.2250","1.1391","14.8626","1.1391"
"91.2500","1.1394","14.8611","1.1394"
"91.2750","1.1397","14.8690","1.1397"
"91.3000","1.1400","14.8863","1.1400"
"91.3250","1.1404","14.9070","1.1404"
"91.3500","1.1407","14.9325","1.1407"
"91.3750","1.1410","14.9585","1.1410"
"91.4000","1.1414","14.9826","1.1414"
"91.4250","1.1417","15.0028","1.1417"
"91.4500","1.1420","15.0192","1.1420"
"91.4750","1.1424","15.0346","1.1424"
"91.5000","1.1427","15.0518","1.1427"
"91.5250","1.1430","15.0701","1.1430"
"91.5500","1.1434","15.0920","1.1434"
"91.5750","1.1437","15.1085","1.1437"
"91.6000","1.1440","15.1166","1.1440"
"91.6250","1.1443","15.1219","1.1443"
"91.6500","1.1446","15.1188","1.1446"
"91.6750","1.1449","15.1134","1.1449"
"91.7000","1.1452","15.1095","1.1452"
"91.7250","1.1455","15.1102","1.1455"
"91.7500","1.1459","15.1108","1.1459"
"91.7750","1.1462","15.1125","1.1462"
"91.8000","1.1465","15.1175","1.1465"
"91.8250","1.1468","15.1277","1.1468"
"91.8500","1.1471","15.1392","1.1471"
"91.8750","1.1474","15.1481","1.1474"
"91.9000","1.1477","15.1573","1.1477"
"91.9250","1.1480","15.1627","1.1480"
"91.9500","1.1484","15.1638","1.1484"
"91.9750","1.1487","15.1692","1.1487"
"92.0000","1.1490","15.1709","1.1490"
"92.0250","1.1493","15.1741","1.1493"
"92.0500","1.1496","15.1794","1.1496"
"92.0750","1.1499","15.1851","1.1499"
"92.1000","1.1502","15.1907","1.1502"
"92.1250","1.1505","15.1999","1.1505"
"92.1500","1.1508","15.2131","1.1508"
"92.1750","1.1512","15.2308","1.1512"
"92.2000","1.1515","15.2510","1.1515"
"92.2250","1.1518","15.2687","1.1518"
"92.2500","1.1522","15.2874","1.1522"
"92.2750","1.1525","15.3059","1.1525"
"92.3000","1.1528","15.3230","1.1528"
"92.3250","1.1531","15.3340","1.1531"
"92.3500","1.1534","15.3440","1.1534"
"92.3750","1.1537","15.3552","1.1537"
"92.4000","1.1541","15.3690","1.1541"
"92.4250","1.1544","15.3867","1.1544"
"92.4500","1.1547","15.4057","1.1547"
"92.4750","1.1550","15.4180","1.1550"
"92.5000","1.1554","15.4310","1.1554"
"92.5250","1.1557","15.4468","1.1557"
"92.5500","1.1560","15.4656","1.1560"
"92.5750","1.1564","15.4852","1.1564"
"92.6000","1.1567","15.5008","1.1567"
"92.6250","1.1570","15.5108","1.1570"
"92.6500","1.1573","15.5135","1.1573"
"92.6750","1.1576","15.5110","1.1576"
"92.7000","1.1579","15.5061","1.1579"
"92.7250","1.1582","15.4993","1.1582"
"92.7500","1.1585","15.4958","1.1585"
"92.7750","1.1588","15.4949","1.1588"
"92.8000","1.1591","15.4961","1.1591"
"92.8250","1.1594","15.4977","1.1594"
"92.8500","1.1597","15.5045","1.1597"
"92.8750","1.1600","15.5118","1.1600"
"92.9000","1.1603","15.5182","1.1603"
"92.9250","1.1606","15.5252","1.1606"
"92.9500","1.1609","15.5315","1.1609"
"92.9750","1.1612","15.5383","1.1612"
"93.0000","1.1615","15.5468","1.1615"
"93.0250","1.1618","15.5582","1.1618"
"93.0500","1.1621","15.5675","1.1621"
"93.0750","1.1624","15.5778","1.1624"
"93.1000","1.1627","15.5897","1.1627"
"93.1250","1.1631","15.6054","1.1631"
"93.1500","1.1634","15.6158","1.1634"
"93.1750","1.1637","15.6264","1.1637"
"93.2000","1.1640","15.6423","1.1640"
"93.2250","1.1643","15.6564","1.1643"
"93.2500","1.1646","15.6707","1.1646"
"93.2750","1.1649","15.6829","1.1649"
"93.3000","1.1652","15.6890","1.1652"
"93.3250","1.1655","15.6922","1.1655"
"93.3500","1.1658","15.6969","1.1658"
"93.3750","1.1661","15.7043","1.1661"
"93.4000","1.1664","15.7110","1.1664"
"93.4250","1.1667","15.7209","1.1667"
"93.4500","1.1671","15.7327","1.1671"
"93.4750","1.1674","15.7421","1.1674"
"93.5000","1.1677","15.7504","1.1677"
"93.5250","1.1680","15.7590","1.1680"
"93.5500","1.1683","15.7681","1.1683"
"93.5750","1.1686","15.7753","1.1686"
"93.6000","1.1689","15.7799","1.1689"
"93.6250","1.1692","15.7844","1.1692"
"93.6500","1.1695","15.7880","1.1695"
"93.6750","1.1698","15.7935","1.1698"
"93.7000","1.1701","15.7997","1.1701"
"93.7250","1.1704","15.8017","1.1704"
"93.7500","1.1707","15.8037","1.1707"
"93.7750","1.1710","15.8062","1.1710"
"93.8000","1.1713","15.8088","1.1713"
"93.8250","1.1716","15.8157","1.1716"
"93.8500","1.1719","15.8281","1.1719"
"93.8750","1.1722","15.8488","1.1722"
"93.9000","1.1725","15.8674","1.1725"
"93.9250","1.1728","15.8804","1.1728"
"93.9500","1.1731","15.8908","1.1731"
"93.9750","1.1734","15.8948","1.1734"
"94.0000","1.1737","15.9129","1.1737"
"94.0250","1.1741","15.9351","1.1741"
"94.0500","1.1744","15.9572","1.1744"
"94.0750","1.1747","15.9780","1.1747"
"94.1000","1.1750","16.0011","1.1750"
"94.1250","1.1753","16.0244","1.1753"
"94.1500","1.1757","16.0484","1.1757"
"94.1750","1.1760","16.0655","1.1760"
"94.2000","1.1763","16.0775","1.1763"
"94.2250","1.1766","16.0857","1.1766"
"94.2500","1.1769","16.1003","1.1769"
"94.2750","1.1772","16.1183","1.1772"
"94.3000","1.1775","16.1413","1.1775"
"94.3250","1.1779","16.1591","1.1779"
"94.3500","1.1782","16.1758","1.1782"
"94.3750","1.1785","16.1916","1.1785"
"94.4000","1.1788","16.2079","1.1788"
"94.4250","1.1791","16.2242","1.1791"
"94.4500","1.1794","16.2450","1.1794"
"94.4750","1.1798","16.2671","1.1798"
"94.5000","1.1801","16.2821","1.1801"
"94.5250","1.1804","16.2973","1.1804"
"94.5500","1.1807","16.3143","1.1807"
"94.5750","1.1811","16.3321","1.1811"
"94.6000","1.1814","16.3515","1.1814"
"94.6250","1.1817","16.3798","1.1817"
"94.6500","1.1821","16.3991","1.1821"
"94.6750","1.1824","16.4198","1.1824"
"94.7000","1.1827","16.4448","1.1827"
"94.7250","1.1831","16.4717","1.1831"
"94.7500","1.1834","16.4954","1.1834"
"94.7750","1.1837","16.5124","1.1837"
"94.8000","1.1840","16.5250","1.1840"
"94.8250","1.1844","16.5310","1.1844"
"94.8500","1.1847","16.5331","1.1847"
"94.8750","1.1850","16.5344","1.1850"
"94.9000","1.1853","16.5339","1.1853"
"94.9250","1.1856","16.5350","1.1856"
"94.9500","1.1859","16.5349","1.1859"
"94.9750","1.1862","16.5381","1.1862"
"95.0000","1.1865","16.5465","1.1865"
"95.0250","1.1868","16.5587","1.1868"
"95.0500","1.1872","16.5768","1.1872"
"95.0750","1.1875","16.5946","1.1875"
"95.1000","1.1878","16.6124","1.1878"
"95.1250","1.1882","16.6340","1.1882"
"95.1500","1.1885","16.6548","1.1885"
"95.1750","1.1888","16.6750","1.1888"
"95.2000","1.1892","16.6879","1.1892"
"95.2250","1.1895","16.6956","1.1895"
"95.2500","1.1898","16.6984","1.1898"
"95.2750","1.1901","16.6992","1.1901"
"95.3000","1.1904","16.6944","1.1904"
"95.3250","1.1907","16.6847","1.1907"
"95.3500","1.1910","16.6447","1.1910"
"95.3750","1.1913","16.6175","1.1913"
"95.4000","1.1916","16.6033","1.1916"
"95.4250","1.1919","16.5952","1.1919"
"95.4500","1.1923","16.5940","1.1923"
"95.4750","1.1926","16.5993","1.1926"
"95.5000","1.1929","16.6055","1.1929"
"95.5250","1.1932","16.6039","1.1932"
"95.5500","1.1935","16.5995","1.1935"
"95.5750","1.1939","16.5910","1.1939"
"95.6000","1.1942","16.5827","1.1942"
"95.6250","1.1945","16.5759","1.1945"
"95.6500","1.1948","16.5721","1.1948"
"95.6750","1.1951","16.5662","1.1951"
"95.7000","1.1954","16.5574","1.1954"
"95.7250","1.1957","16.5465","1.1957"
"95.7500","1.1960","16.5354","1.1960"
"95.7750","1.1963","16.5274","1.1963"
"95.8000","1.1966","16.5189","1.1966"
"95.8250","1.1969","16.5112","1.1969"
"95.8500","1.1972","16.5086","1.1972"
"95.8750","1.1975","16.5083","1.1975"
"95.9000","1.1978","16.5142","1.1978"
"95.9250","1.1981","16.5226","1.1981"
"95.9500","1.1984","16.5314","1.1984"
"95.9750","1.1987","16.5411","1.1987"
"96.0000","1.1990","16.5543","1.1990"
"96.0250","1.1993","16.5672","1.1993"
"96.0500","1.1996","16.5795","1.1996"
"96.0750","1.1999","16.5937","1.1999"
"96.1000","1.2002","16.6090","1.2002"
"96.1250","1.2006","16.6264","1.2006"
"96.1500","1.2009","16.6403","1.2009"
"96.1750","1.2012","16.6532","1.2012"
"96.2000","1.2015","16.6667","1.2015"
"96.2250","1.2018","16.6788","1.2018"
"96.2500","1.2021","16.6938","1.2021"
"96.2750","1.2024","16.7102","1.2024"
"96.3000","1.2027","16.7249","1.2027"
"96.3250","1.2030","16.7389","1.2030"
"96.3500","1.2033","16.7532","1.2033"
"96.3750","1.2037","16.7748","1.2037"
"96.4000","1.2040","16.7956","1.2040"
"96.4250","1.2043","16.8161","1.2043"
"96.4500","1.2046","16.8361","1.2046"
"96.4750","1.2049","16.8545","1.2049"
"96.5000","1.2052","16.8703","1.2052"
"96.5250","1.2055","16.8873","1.2055"
"96.5500","1.2058","16.9062","1.2058"
"96.5750","1.2062","16.9245","1.2062"
"96.6000","1.2065","16.9400","1.2065"
"96.6250","1.2068","16.9536","1.2068"
"96.6500","1.2071","16.9671","1.2071"
"96.6750","1.2074","16.9778","1.2074"
"96.7000","1.2077","16.9858","1.2077"
"96.7250","1.2080","17.0003","1.2080"
"96.7500","1.2083","17.0183","1.2083"
"96.7750","1.2086","17.0450","1.2086"
"96.8000","1.2089","17.0756","1.2089"
"96.8250","1.2092","17.1106","1.2092"
"96.8500","1.2096","17.1478","1.2096"
"96.8750","1.2099","17.1891","1.2099"
"96.9000","1.2103","17.2268","1.2103"
"96.9250","1.2106","17.2557","1.2106"
"96.9500","1.2109","17.2745","1.2109"
"96.9750","1.2112","17.2846","1.2112"
"97.0000","1.2115","17.2846","1.2115"
"97.0250","1.2118","17.2951","1.2118"
"97.0500","1.2121","17.3082","1.2121"
"97.0750","1.2124","17.3253","1.2124"
"97.1000","1.2127","17.3482","1.2127"
"97.1250","1.2130","17.3765","1.2130"
"97.1500","1.2134","17.4161","1.2134"
"97.1750","1.2137","17.4520","1.2137"
"97.2000","1.2140","17.4827","1.2140"
"97.2250","1.2143","17.5103","1.2143"
"97.2500","1.2147","17.5374","1.2147"
"97.2750","1.2150","17.5651","1.2150"
"97.3000","1.2153","17.5844","1.2153"
"97.3250","1.2156","17.5996","1.2156"
"97.3500","1.2159","17.6145","1.2159"
"97.3750","1.2162","17.6332","1.2162"
"97.4000","1.2165","17.6506","1.2165"
"97.4250","1.2168","17.6699","1.2168"
"97.4500","1.2171","17.6878","1.2171"
"97.4750","1.2175","17.7052","1.2175"
"97.5000","1.2178","17.7337","1.2178"
"97.5250","1.2181","17.7666","1.2181"
"97.5500","1.2184","17.7946","1.2184"
"97.5750","1.2187","17.8202","1.2187"
"97.6000","1.2191","17.8422","1.2191"
"97.6250","1.2194","17.8662","1.2194"
"97.6500","1.2197","17.8900","1.2197"
"97.6750","1.2200","17.9121","1.2200"
"97.7000","1.2203","17.9331","1.2203"
"97.7250","1.2207","17.9528","1.2207"
"97.7500","1.2210","17.9753","1.2210"
"97.7750","1.2213","18.0032","1.2213"
"97.8000","1.2216","18.0441","1.2216"
"97.8250","1.2220","18.0882","1.2220"
"97.8500","1.2223","18.1243","1.2223"
"97.8750","1.2227","18.1548","1.2227"
"97.9000","1.2230","18.1749","1.2230"
"97.9250","1.2233","18.1843","1.2233"
"97.9500","1.2236","18.1806","1.2236"
"97.9750","1.2239","18.1792","1.2239"
"98.0000","1.2242","18.1825","1.2242"
"98.0250","1.2245","18.1948","1.2245"
"98.0500","1.2248","18.2097","1.2248"
"98.0750","1.2251","18.2255","1.2251"
"98.1000","1.2254","18.2415","1.2254"
"98.1250","1.2257","18.2581","1.2257"
"98.1500","1.2260","18.2745","1.2260"
"98.1750","1.2263","18.2918","1.2263"
"98.2000","1.2267","18.3105","1.2267"
"98.2250","1.2270","18.3285","1.2270"
"98.2500","1.2273","18.3447","1.2273"
"98.2750","1.2276","18.3610","1.2276"
"98.3000","1.2279","18.3862","1.2279"
"98.3250","1.2282","18.4132","1.2282"
"98.3500","1.2285","18.4353","1.2285"
"98.3750","1.2288","18.4539","1.2288"
"98.4000","1.2292","18.4668","1.2292"
"98.4250","1.2295","18.4730","1.2295"
"98.4500","1.2297","18.4755","1.2297"
"98.4750","1.2300","18.4771","1.2300"
"98.5000","1.2303","18.4831","1.2303"
"98.5250","1.2306","18.4925","1.2306"
"98.5500","1.2309","18.4979","1.2309"
"98.5750","1.2312","18.5056","1.2312"
"98.6000","1.2315","18.5189","1.2315"
"98.6250","1.2318","18.5355","1.2318"
"98.6500","1.2322","18.5592","1.2322"
"98.6750","1.2325","18.5909","1.2325"
"98.7000","1.2328","18.6226","1.2328"
"98.7250","1.2332","18.6550","1.2332"
"98.7500","1.2335","18.6843","1.2335"
"98.7750","1.2338","18.7063","1.2338"
"98.8000","1.2341","18.7221","1.2341"
"98.8250","1.2344","18.7235","1.2344"
"98.8500","1.2347","18.7195","1.2347"
"98.8750","1.2350","18.7196","1.2350"
"98.9000","1.2353","18.7163","1.2353"
"98.9250","1.2356","18.7083","1.2356"
"98.9500","1.2359","18.7036","1.2359"
"98.9750","1.2362","18.7094","1.2362"
"99.0000","1.2365","18.7244","1.2365"
"99.0250","1.2368","18.7462","1.2368"
"99.0500","1.2371","18.7702","1.2371"
"99.0750","1.2374","18.7936","1.2374"
"99.1000","1.2378","18.8125","1.2378"
"99.1250","1.2381","18.8262","1.2381"
"99.1500","1.2384","18.8396","1.2384"
"99.1750","1.2387","18.8512","1.2387"
"99.2000","1.2390","18.8611","1.2390"
"99.2250","1.2393","18.8692","1.2393"
"99.2500","1.2396","18.8691","1.2396"
"99.2750","1.2399","18.8748","1.2399"
"99.3000","1.2402","18.8814","1.2402"
"99.3250","1.2405","18.8882","1.2405"
"99.3500","1.2408","18.9011","1.2408"
"99.3750","1.2411","18.9107","1.2411"
"99.4000","1.2414","18.9187","1.2414"
"99.4250","1.2417","18.9261","1.2417"
"99.4500","1.2420","18.9294","1.2420"
"99.4750","1.2423","18.9224","1.2423"
"99.5000","1.2426","18.9187","1.2426"
"99.5250","1.2429","18.9146","1.2429"
"99.5500","1.2432","18.9089","1.2432"
"99.5750","1.2434","18.9056","1.2434"
"99.6000","1.2437","18.9094","1.2437"
"99.6250","1.2440","18.9249","1.2440"
"99.6500","1.2443","18.9418","1.2443"
"99.6750","1.2446","18.9608","1.2446"
"99.7000","1.2450","18.9840","1.2450"
"99.7250","1.2453","19.0101","1.2453"
"99.7500","1.2456","19.0438","1.2456"
"99.7750","1.2459","19.0767","1.2459"
"99.8000","1.2462","19.1033","1.2462"
"99.8250","1.2465","19.1220","1.2465"
"99.8500","1.2468","19.1372","1.2468"
"99.8750","1.2471","19.1515","1.2471"
"99.9000","1.2474","19.1641","1.2474"
"99.9250","1.2477","19.1775","1.2477"
"99.9500","1.2480","19.1961","1.2480"
"99.9750","1.2484","19.2172","1.2484"
"100.0000","1.2487","19.2362","1.2487"
"100.0250","1.2490","19.2576","1.2490"
"100.0500","1.2493","19.2815","1.2493"
"100.0750","1.2496","19.3044","1.2496"
"100.1000","1.2499","19.3314","1.2499"
"100.1250","1.2502","19.3590","1.2502"
"100.1500","1.2505","19.3886","1.2505"
"100.1750","1.2509","19.4166","1.2509"
"100.2000","1.2512","19.4466","1.2512"
"100.2250","1.2515","19.4764","1.2515"
"100.2500","1.2518","19.5020","1.2518"
"100.2750","1.2521","19.5217","1.2521"
"100.3000","1.2525","19.5439","1.2525"
"100.3250","1.2528","19.5701","1.2528"
"100.3500","1.2531","19.6003","1.2531"
"100.3750","1.2534","19.6297","1.2534"
"100.4000","1.2537","19.6549","1.2537"
"100.4250","1.2541","19.6834","1.2541"
"100.4500","1.2544","19.7108","1.2544"
"100.4750","1.2547","19.7422","1.2547"
"100.5000","1.2550","19.7672","1.2550"
"100.5250","1.2554","19.7904","1.2554"
"100.5500","1.2557","19.8137","1.2557"
"100.5750","1.2560","19.8365","1.2560"
"100.6000","1.2563","19.8567","1.2563"
"100.6250","1.2566","19.8794","1.2566"
"100.6500","1.2569","19.9022","1.2569"
"100.6750","1.2573","19.9244","1.2573"
"100.7000","1.2576","19.9406","1.2576"
"100.7250","1.2579","19.9556","1.2579"
"100.7500","1.2582","19.9750","1.2582"
"100.7750","1.2585","20.0004","1.2585"
"100.8000","1.2588","20.0250","1.2588"
"100.8250","1.2592","20.0508","1.2592"
"100.8500","1.2595","20.0784","1.2595"
"100.8750","1.2598","20.1083","1.2598"
"100.9000","1.2602","20.1416","1.2602"
"100.9250","1.2605","20.1732","1.2605"
"100.9500","1.2608","20.2041","1.2608"
"100.9750","1.2612","20.2364","1.2612"
"101.0000","1.2615","20.2619","1.2615"
"101.0250","1.2618","20.2830","1.2618"
"101.0500","1.2622","20.2976","1.2622"
"101.0750","1.2625","20.3059","1.2625"
"101.1000","1.2628","20.3146","1.2628"
"101.1250","1.2631","20.3246","1.2631"
"101.1500","1.2634","20.3290","1.2634"
"101.1750","1.2637","20.3333","1.2637"
"101.2000","1.2640","20.3407","1.2640"
"101.2250","1.2643","20.3520","1.2643"
"101.2500","1.2646","20.3644","1.2646"
"101.2750","1.2649","20.3791","1.2649"
"101.3000","1.2652","20.3886","1.2652"
"101.3250","1.2656","20.3988","1.2656"
"101.3500","1.2659","20.4123","1.2659"
"101.3750","1.2662","20.4296","1.2662"
"101.4000","1.2665","20.4497","1.2665"
"101.4250","1.2668","20.4703","1.2668"
"101.4500","1.2671","20.4885","1.2671"
"101.4750","1.2674","20.5015","1.2674"
"101.5000","1.2678","20.5115","1.2678"
"101.5250","1.2681","20.5187","1.2681"
"101.5500","1.2684","20.5278","1.2684"
"101.5750","1.2687","20.5356","1.2687"
"101.6000","1.2690","20.5398","1.2690"
"101.6250","1.2693","20.5433","1.2693"
"101.6500","1.2696","20.5508","1.2696"
"101.6750","1.2699","20.5663","1.2699"
"101.7000","1.2702","20.5751","1.2702"
"101.7250","1.2706","20.5840","1.2706"
"101.7500","1.2709","20.5880","1.2709"
"101.7750","1.2712","20.5905","1.2712"
"101.8000","1.2715","20.5964","1.2715"
"101.8250","1.2718","20.6023","1.2718"
"101.8500","1.2721","20.6108","1.2721"
"101.8750","1.2724","20.6222","1.2724"
"101.9000","1.2728","20.6352","1.2728"
"101.9250","1.2731","20.6473","1.2731"
"101.9500","1.2734","20.6589","1.2734"
"101.9750","1.2737","20.6725","1.2737"
"102.0000","1.2740","20.6848","1.2740"
"102.0250","1.2743","20.6993","1.2743"
"102.0500","1.2746","20.7153","1.2746"
"102.0750","1.2750","20.7329","1.2750"
"102.1000","1.2753","20.7480","1.2753"
"102.1250","1.2756","20.7639","1.2756"
"102.1500","1.2759","20.7811","1.2759"
"102.1750","1.2762","20.7975","1.2762"
"102.2000","1.2765","20.8139","1.2765"
"102.2250","1.2769","20.8373","1.2769"
"102.2500","1.2772","20.8630","1.2772"
"102.2750","1.2775","20.8911","1.2775"
"102.3000","1.2778","20.9157","1.2778"
"102.3250","1.2782","20.9423","1.2782"
"102.3500","1.2785","20.9644","1.2785"
"102.3750","1.2788","20.9813","1.2788"
"102.4000","1.2791","20.9910","1.2791"
"102.4250","1.2794","21.0011","1.2794"
"102.4500","1.2798","21.0125","1.2798"
"102.4750","1.2801","21.0221","1.2801"
"102.5000","1.2804","21.0264","1.2804"
"102.5250","1.2807","21.0299","1.2807"
"102.5500","1.2810","21.0265","1.2810"
"102.5750","1.2813","21.0258","1.2813"
"102.6000","1.2816","21.0275","1.2816"
"102.6250","1.2819","21.0320","1.2819"
"102.6500","1.2822","21.0376","1.2822"
"102.6750","1.2825","21.0478","1.2825"
"102.7000","1.2828","21.0612","1.2828"
"102.7250","1.2831","21.0714","1.2831"
"102.7500","1.2834","21.0893","1.2834"
"102.7750","1.2837","21.1093","1.2837"
"102.8000","1.2840","21.1326","1.2840"
"102.8250","1.2843","21.1484","1.2843"
"102.8500","1.2846","21.1590","1.2846"
"102.8750","1.2850","21.1740","1.2850"
"102.9000","1.2853","21.1909","1.2853"
"102.9250","1.2856","21.2075","1.2856"
"102.9500","1.2859","21.2219","1.2859"
"102.9750","1.2862","21.2327","1.2862"
"103.0000","1.2865","21.2454","1.2865"
"103.0250","1.2868","21.2586","1.2868"
"103.0500","1.2871","21.2742","1.2871"
"103.0750","1.2875","21.2943","1.2875"
"103.1000","1.2878","21.3108","1.2878"
"103.1250","1.2881","21.3288","1.2881"
"103.1500","1.2884","21.3490","1.2884"
"103.1750","1.2887","21.3720","1.2887"
"103.2000","1.2891","21.4030","1.2891"
"103.2250","1.2894","21.4373","1.2894"
"103.2500","1.2897","21.4676","1.2897"
"103.2750","1.2901","21.4971","1.2901"
"103.3000","1.2904","21.5173","1.2904"
"103.3250","1.2907","21.5331","1.2907"
"103.3500","1.2910","21.5449","1.2910"
"103.3750","1.2913","21.5482","1.2913"
"103.4000","1.2916","21.5479","1.2916"
"103.4250","1.2920","21.5464","1.2920"
"103.4500","1.2923","21.5443","1.2923"
"103.4750","1.2926","21.5449","1.2926"
"103.5000","1.2929","21.5511","1.2929"
"103.5250","1.2932","21.5629","1.2932"
"103.5500","1.2935","21.5760","1.2935"
"103.5750","1.2938","21.5874","1.2938"
"103.6000","1.2941","21.5979","1.2941"
"103.6250","1.2944","21.6066","1.2944"
"103.6500","1.2947","21.6226","1.2947"
"103.6750","1.2951","21.6353","1.2951"
"103.7000","1.2954","21.6421","1.2954"
"103.7250","1.2957","21.6404","1.2957"
"103.7500","1.2960","21.6427","1.2960"
"103.7750","1.2963","21.6526","1.2963"
"103.8000","1.2966","21.6647","1.2966"
"103.8250","1.2969","21.6818","1.2969"
"103.8500","1.2972","21.6988","1.2972"
"103.8750","1.2975","21.7183","1.2975"
"103.9000","1.2978","21.7418","1.2978"
"103.9250","1.2982","21.7620","1.2982"
"103.9500","1.2985","21.7759","1.2985"
"103.9750","1.2988","21.7853","1.2988"
"104.0000","1.2991","21.7912","1.2991"
"104.0250","1.2994","21.7921","1.2994"
"104.0500","1.2997","21.7954","1.2997"
"104.0750","1.3000","21.7971","1.3000"
"104.1000","1.3003","21.8013","1.3003"
"104.1250","1.3006","21.8124","1.3006"
"104.1500","1.3009","21.8277","1.3009"
"104.1750","1.3012","21.8483","1.3012"
"104.2000","1.3015","21.8731","1.3015"
"104.2250","1.3018","21.9044","1.3018"
"104.2500","1.3021","21.9324","1.3021"
"104.2750","1.3025","21.9536","1.3025"
"104.3000","1.3028","21.9722","1.3028"
"104.3250","1.3031","21.9868","1.3031"
"104.3500","1.3034","21.9989","1.3034"
"104.3750","1.3037","22.0070","1.3037"
"104.4000","1.3040","22.0135","1.3040"
"104.4250","1.3043","22.0217","1.3043"
"104.4500","1.3046","22.0329","1.3046"
"104.4750","1.3049","22.0431","1.3049"
"104.5000","1.3052","22.0569","1.3052"
"104.5250","1.3055","22.0695","1.3055"
"104.5500","1.3059","22.0831","1.3059"
"104.5750","1.3062","22.0960","1.3062"
"104.6000","1.3065","22.1087","1.3065"
"104.6250","1.3068","22.1240","1.3068"
"104.6500","1.3071","22.1345","1.3071"
"104.6750","1.3074","22.1427","1.3074"
"104.7000","1.3077","22.1563","1.3077"
"104.7250","1.3080","22.1717","1.3080"
"104.7500","1.3084","22.1840","1.3084"
"104.7750","1.3087","22.1954","1.3087"
"104.8000","1.3090","22.2047","1.3090"
"104.8250","1.3093","22.2143","1.3093"
"104.8500","1.3096","22.2250","1.3096"
"104.8750","1.3099","22.2419","1.3099"
"104.9000","1.3102","22.2557","1.3102"
"104.9250","1.3105","22.2683","1.3105"
"104.9500","1.3108","22.2805","1.3108"
"104.9750","1.3111","22.2931","1.3111"
"105.0000","1.3114","22.3047","1.3114"
"105.0250","1.3117","22.3153","1.3117"
"105.0500","1.3120","22.3226","1.3120"
"105.0750","1.3123","22.3293","1.3123"
"105.1000","1.3126","22.3403","1.3126"
"105.1250","1.3129","22.3507","1.3129"
"105.1500","1.3133","22.3613","1.3133"
"105.1750","1.3136","22.3729","1.3136"
