Time,Displacement,Force,Compressive strain (Displacement)
"55.3750","0.6914","0.0000","0.6914"
"55.4000","0.6917","0.0010","0.6917"
"55.4250","0.6920","0.0004","0.6920"
"55.4500","0.6923","-0.0001","0.6923"
"55.4750","0.6927","0.0011","0.6927"
"55.5000","0.6930","0.0013","0.6930"
"55.5250","0.6933","0.0017","0.6933"
"55.5500","0.6936","0.0007","0.6936"
"55.5750","0.6939","-0.0003","0.6939"
"55.6000","0.6942","0.0014","0.6942"
"55.6250","0.6945","0.0000","0.6945"
"55.6500","0.6948","0.0005","0.6948"
"55.6750","0.6951","-0.0003","0.6951"
"55.7000","0.6954","-0.0005","0.6954"
"55.7250","0.6957","0.0006","0.6957"
"55.7500","0.6960","-0.0009","0.6960"
"55.7750","0.6963","0.0002","0.6963"
"55.8000","0.6965","-0.0004","0.6965"
"55.8250","0.6968","0.0000","0.6968"
"55.8500","0.6971","0.0000","0.6971"
"55.8750","0.6974","0.0006","0.6974"
"55.9000","0.6978","0.0003","0.6978"
"55.9250","0.6981","-0.0005","0.6981"
"55.9500","0.6984","-0.0006","0.6984"
"55.9750","0.6987","-0.0006","0.6987"
"56.0000","0.6990","-0.0002","0.6990"
"56.0250","0.6994","0.0006","0.6994"
"56.0500","0.6997","0.0022","0.6997"
"56.0750","0.7000","0.0007","0.7000"
"56.1000","0.7003","0.0003","0.7003"
"56.1250","0.7006","0.0009","0.7006"
"56.1500","0.7009","-0.0003","0.7009"
"56.1750","0.7012","-0.0005","0.7012"
"56.2000","0.7015","-0.0008","0.7015"
"56.2250","0.7018","-0.0001","0.7018"
"56.2500","0.7021","0.0004","0.7021"
"56.2750","0.7024","0.0000","0.7024"
"56.3000","0.7028","-0.0016","0.7028"
"56.3250","0.7031","-0.0011","0.7031"
"56.3500","0.7034","0.0002","0.7034"
"56.3750","0.7037","-0.0002","0.7037"
"56.4000","0.7040","-0.0008","0.7040"
"56.4250","0.7044","0.0003","0.7044"
"56.4500","0.7047","-0.0002","0.7047"
"56.4750","0.7050","0.0002","0.7050"
"56.5000","0.7053","0.0015","0.7053"
"56.5250","0.7056","0.0018","0.7056"
"56.5500","0.7059","0.0006","0.7059"
"56.5750","0.7063","-0.0007","0.7063"
"56.6000","0.7066","0.0014","0.7066"
"56.6250","0.7069","0.0013","0.7069"
"56.6500","0.7072","0.0002","0.7072"
"56.6750","0.7075","0.0001","0.7075"
"56.7000","0.7078","0.0001","0.7078"
"56.7250","0.7081","-0.0004","0.7081"
"56.7500","0.7084","0.0004","0.7084"
"56.7750","0.7087","-0.0009","0.7087"
"56.8000","0.7091","-0.0009","0.7091"
"56.8250","0.7094","-0.0010","0.7094"
"56.8500","0.7097","-0.0007","0.7097"
"56.8750","0.7100","0.0010","0.7100"
"56.9000","0.7103","0.0013","0.7103"
"56.9250","0.7106","0.0015","0.7106"
"56.9500","0.7109","0.0000","0.7109"
"56.9750","0.7112","-0.0004","0.7112"
"57.0000","0.7115","-0.0004","0.7115"
"57.0250","0.7119","0.0007","0.7119"
"57.0500","0.7122","0.0006","0.7122"
"57.0750","0.7125","0.0005","0.7125"
"57.1000","0.7129","-0.0015","0.7129"
"57.1250","0.7132","-0.0007","0.7132"
"57.1500","0.7135","-0.0010","0.7135"
"57.1750","0.7138","-0.0006","0.7138"
"57.2000","0.7141","-0.0001","0.7141"
"57.2250","0.7144","-0.0003","0.7144"
"57.2500","0.7147","-0.0010","0.7147"
"57.2750","0.7150","0.0000","0.7150"
"57.3000","0.7153","0.0011","0.7153"
"57.3250","0.7157","0.0005","0.7157"
"57.3500","0.7160","-0.0002","0.7160"
"57.3750","0.7163","0.0007","0.7163"
"57.4000","0.7166","0.0007","0.7166"
"57.4250","0.7170","-0.0003","0.7170"
"57.4500","0.7173","-0.0024","0.7173"
"57.4750","0.7176","-0.0004","0.7176"
"57.5000","0.7179","-0.0003","0.7179"
"57.5250","0.7182","-0.0008","0.7182"
"57.5500","0.7186","0.0007","0.7186"
"57.5750","0.7189","0.0016","0.7189"
"57.6000","0.7192","0.0001","0.7192"
"57.6250","0.7196","-0.0005","0.7196"
"57.6500","0.7199","-0.0005","0.7199"
"57.6750","0.7202","0.0006","0.7202"
"57.7000","0.7206","0.0009","0.7206"
"57.7250","0.7209","0.0005","0.7209"
"57.7500","0.7213","0.0011","0.7213"
"57.7750","0.7216","0.0017","0.7216"
"57.8000","0.7219","0.0006","0.7219"
"57.8250","0.7222","0.0003","0.7222"
"57.8500","0.7226","0.0003","0.7226"
"57.8750","0.7229","0.0001","0.7229"
"57.9000","0.7232","0.0000","0.7232"
"57.9250","0.7235","0.0005","0.7235"
"57.9500","0.7238","-0.0006","0.7238"
"57.9750","0.7241","0.0008","0.7241"
"58.0000","0.7244","0.0004","0.7244"
"58.0250","0.7247","0.0004","0.7247"
"58.0500","0.7250","0.0009","0.7250"
"58.0750","0.7253","-0.0007","0.7253"
"58.1000","0.7256","-0.0009","0.7256"
"58.1250","0.7260","0.0003","0.7260"
"58.1500","0.7263","-0.0016","0.7263"
"58.1750","0.7266","-0.0004","0.7266"
"58.2000","0.7270","0.0012","0.7270"
"58.2250","0.7273","0.0015","0.7273"
"58.2500","0.7276","-0.0004","0.7276"
"58.2750","0.7279","-0.0002","0.7279"
"58.3000","0.7282","0.0001","0.7282"
"58.3250","0.7285","0.0005","0.7285"
"58.3500","0.7288","0.0014","0.7288"
"58.3750","0.7292","0.0000","0.7292"
"58.4000","0.7295","0.0018","0.7295"
"58.4250","0.7298","0.0006","0.7298"
"58.4500","0.7301","-0.0023","0.7301"
"58.4750","0.7304","-0.0016","0.7304"
"58.5000","0.7308","0.0003","0.7308"
"58.5250","0.7311","0.0008","0.7311"
"58.5500","0.7314","0.0002","0.7314"
"58.5750","0.7317","-0.0008","0.7317"
"58.6000","0.7320","0.0004","0.7320"
"58.6250","0.7323","-0.0003","0.7323"
"58.6500","0.7326","0.0005","0.7326"
"58.6750","0.7329","0.0005","0.7329"
"58.7000","0.7332","0.0005","0.7332"
"58.7250","0.7335","-0.0004","0.7335"
"58.7500","0.7338","0.0003","0.7338"
"58.7750","0.7341","-0.0003","0.7341"
"58.8000","0.7344","-0.0006","0.7344"
"58.8250","0.7348","0.0006","0.7348"
"58.8500","0.7351","0.0009","0.7351"
"58.8750","0.7354","0.0007","0.7354"
"58.9000","0.7357","-0.0003","0.7357"
"58.9250","0.7361","-0.0009","0.7361"
"58.9500","0.7364","-0.0009","0.7364"
"58.9750","0.7367","-0.0002","0.7367"
"59.0000","0.7370","-0.0010","0.7370"
"59.0250","0.7373","-0.0008","0.7373"
"59.0500","0.7376","-0.0001","0.7376"
"59.0750","0.7379","0.0010","0.7379"
"59.1000","0.7382","-0.0002","0.7382"
"59.1250","0.7385","-0.0004","0.7385"
"59.1500","0.7388","-0.0001","0.7388"
"59.1750","0.7391","-0.0005","0.7391"
"59.2000","0.7394","0.0000","0.7394"
"59.2250","0.7397","0.0022","0.7397"
"59.2500","0.7400","0.0012","0.7400"
"59.2750","0.7403","-0.0018","0.7403"
"59.3000","0.7406","-0.0007","0.7406"
"59.3250","0.7409","0.0015","0.7409"
"59.3500","0.7412","0.0016","0.7412"
"59.3750","0.7415","0.0016","0.7415"
"59.4000","0.7418","-0.0014","0.7418"
"59.4250","0.7421","-0.0023","0.7421"
"59.4500","0.7424","0.0008","0.7424"
"59.4750","0.7427","0.0003","0.7427"
"59.5000","0.7430","0.0005","0.7430"
"59.5250","0.7433","-0.0003","0.7433"
"59.5500","0.7436","-0.0003","0.7436"
"59.5750","0.7439","-0.0002","0.7439"
"59.6000","0.7443","0.0007","0.7443"
"59.6250","0.7446","-0.0001","0.7446"
"59.6500","0.7449","0.0010","0.7449"
"59.6750","0.7452","0.0007","0.7452"
"59.7000","0.7455","0.0008","0.7455"
"59.7250","0.7458","0.0012","0.7458"
"59.7500","0.7461","0.0006","0.7461"
"59.7750","0.7464","-0.0002","0.7464"
"59.8000","0.7467","-0.0007","0.7467"
"59.8250","0.7471","-0.0005","0.7471"
"59.8500","0.7474","0.0002","0.7474"
"59.8750","0.7477","-0.0005","0.7477"
"59.9000","0.7480","0.0000","0.7480"
"59.9250","0.7484","-0.0003","0.7484"
"59.9500","0.7487","-0.0013","0.7487"
"59.9750","0.7490","-0.0009","0.7490"
"60.0000","0.7493","-0.0009","0.7493"
"60.0250","0.7496","0.0003","0.7496"
"60.0500","0.7499","0.0003","0.7499"
"60.0750","0.7502","0.0015","0.7502"
"60.1000","0.7505","-0.0002","0.7505"
"60.1250","0.7509","0.0003","0.7509"
"60.1500","0.7512","0.0013","0.7512"
"60.1750","0.7515","0.0002","0.7515"
"60.2000","0.7518","-0.0005","0.7518"
"60.2250","0.7522","0.0014","0.7522"
"60.2500","0.7525","0.0006","0.7525"
"60.2750","0.7528","0.0002","0.7528"
"60.3000","0.7531","0.0005","0.7531"
"60.3250","0.7534","0.0009","0.7534"
"60.3500","0.7537","0.0012","0.7537"
"60.3750","0.7540","0.0010","0.7540"
"60.4000","0.7543","-0.0001","0.7543"
"60.4250","0.7546","0.0017","0.7546"
"60.4500","0.7550","0.0009","0.7550"
"60.4750","0.7553","0.0003","0.7553"
"60.5000","0.7556","0.0004","0.7556"
"60.5250","0.7560","0.0009","0.7560"
"60.5500","0.7563","0.0005","0.7563"
"60.5750","0.7567","-0.0006","0.7567"
"60.6000","0.7570","-0.0001","0.7570"
"60.6250","0.7573","-0.0005","0.7573"
"60.6500","0.7576","-0.0016","0.7576"
"60.6750","0.7579","-0.0022","0.7579"
"60.7000","0.7582","-0.0004","0.7582"
"60.7250","0.7585","0.0009","0.7585"
"60.7500","0.7588","0.0006","0.7588"
"60.7750","0.7591","0.0008","0.7591"
"60.8000","0.7594","0.0019","0.7594"
"60.8250","0.7597","0.0029","0.7597"
"60.8500","0.7600","-0.0001","0.7600"
"60.8750","0.7603","-0.0016","0.7603"
"60.9000","0.7607","0.0000","0.7607"
"60.9250","0.7610","0.0011","0.7610"
"60.9500","0.7613","0.0003","0.7613"
"60.9750","0.7617","-0.0015","0.7617"
"61.0000","0.7620","-0.0003","0.7620"
"61.0250","0.7624","0.0003","0.7624"
"61.0500","0.7627","0.0005","0.7627"
"61.0750","0.7630","0.0000","0.7630"
"61.1000","0.7633","0.0011","0.7633"
"61.1250","0.7636","-0.0010","0.7636"
"61.1500","0.7639","-0.0008","0.7639"
"61.1750","0.7642","-0.0001","0.7642"
"61.2000","0.7645","0.0000","0.7645"
"61.2250","0.7648","-0.0001","0.7648"
"61.2500","0.7651","-0.0006","0.7651"
"61.2750","0.7654","0.0003","0.7654"
"61.3000","0.7657","0.0006","0.7657"
"61.3250","0.7660","0.0008","0.7660"
"61.3500","0.7663","0.0001","0.7663"
"61.3750","0.7666","-0.0010","0.7666"
"61.4000","0.7669","-0.0007","0.7669"
"61.4250","0.7673","-0.0006","0.7673"
"61.4500","0.7676","0.0008","0.7676"
"61.4750","0.7679","0.0023","0.7679"
"61.5000","0.7681","0.0009","0.7681"
"61.5250","0.7684","-0.0009","0.7684"
"61.5500","0.7687","-0.0004","0.7687"
"61.5750","0.7690","-0.0002","0.7690"
"61.6000","0.7693","-0.0009","0.7693"
"61.6250","0.7696","-0.0002","0.7696"
"61.6500","0.7699","0.0005","0.7699"
"61.6750","0.7702","0.0010","0.7702"
"61.7000","0.7705","0.0013","0.7705"
"61.7250","0.7709","0.0016","0.7709"
"61.7500","0.7712","0.0007","0.7712"
"61.7750","0.7715","0.0002","0.7715"
"61.8000","0.7718","-0.0005","0.7718"
"61.8250","0.7721","0.0017","0.7721"
"61.8500","0.7724","0.0019","0.7724"
"61.8750","0.7727","0.0022","0.7727"
"61.9000","0.7730","0.0021","0.7730"
"61.9250","0.7733","0.0013","0.7733"
"61.9500","0.7737","0.0006","0.7737"
"61.9750","0.7740","0.0008","0.7740"
"62.0000","0.7743","-0.0002","0.7743"
"62.0250","0.7746","-0.0011","0.7746"
"62.0500","0.7749","-0.0007","0.7749"
"62.0750","0.7752","0.0001","0.7752"
"62.1000","0.7755","0.0010","0.7755"
"62.1250","0.7758","0.0004","0.7758"
"62.1500","0.7761","0.0011","0.7761"
"62.1750","0.7764","0.0025","0.7764"
"62.2000","0.7767","0.0017","0.7767"
"62.2250","0.7771","0.0009","0.7771"
"62.2500","0.7774","0.0003","0.7774"
"62.2750","0.7777","-0.0004","0.7777"
"62.3000","0.7780","0.0001","0.7780"
"62.3250","0.7783","-0.0002","0.7783"
"62.3500","0.7785","-0.0008","0.7785"
"62.3750","0.7788","-0.0007","0.7788"
"62.4000","0.7791","-0.0014","0.7791"
"62.4250","0.7794","0.0001","0.7794"
"62.4500","0.7797","0.0019","0.7797"
"62.4750","0.7799","0.0011","0.7799"
"62.5000","0.7803","-0.0003","0.7803"
"62.5250","0.7806","-0.0005","0.7806"
"62.5500","0.7809","0.0005","0.7809"
"62.5750","0.7812","0.0003","0.7812"
"62.6000","0.7815","0.0002","0.7815"
"62.6250","0.7819","-0.0005","0.7819"
"62.6500","0.7822","-0.0006","0.7822"
"62.6750","0.7825","-0.0005","0.7825"
"62.7000","0.7828","-0.0017","0.7828"
"62.7250","0.7831","-0.0012","0.7831"
"62.7500","0.7834","-0.0001","0.7834"
"62.7750","0.7837","0.0001","0.7837"
"62.8000","0.7840","0.0003","0.7840"
"62.8250","0.7843","0.0008","0.7843"
"62.8500","0.7846","0.0002","0.7846"
"62.8750","0.7849","0.0003","0.7849"
"62.9000","0.7852","0.0004","0.7852"
"62.9250","0.7856","0.0009","0.7856"
"62.9500","0.7859","0.0004","0.7859"
"62.9750","0.7862","-0.0010","0.7862"
"63.0000","0.7865","-0.0010","0.7865"
"63.0250","0.7868","0.0002","0.7868"
"63.0500","0.7872","0.0001","0.7872"
"63.0750","0.7875","0.0000","0.7875"
"63.1000","0.7878","0.0003","0.7878"
"63.1250","0.7881","0.0000","0.7881"
"63.1500","0.7884","0.0004","0.7884"
"63.1750","0.7888","-0.0002","0.7888"
"63.2000","0.7891","0.0010","0.7891"
"63.2250","0.7894","0.0022","0.7894"
"63.2500","0.7897","0.0007","0.7897"
"63.2750","0.7900","0.0006","0.7900"
"63.3000","0.7903","-0.0002","0.7903"
"63.3250","0.7906","0.0002","0.7906"
"63.3500","0.7909","0.0016","0.7909"
"63.3750","0.7912","0.0016","0.7912"
"63.4000","0.7915","0.0003","0.7915"
"63.4250","0.7918","0.0012","0.7918"
"63.4500","0.7922","0.0007","0.7922"
"63.4750","0.7925","-0.0002","0.7925"
"63.5000","0.7928","0.0009","0.7928"
"63.5250","0.7931","0.0012","0.7931"
"63.5500","0.7935","-0.0001","0.7935"
"63.5750","0.7938","-0.0023","0.7938"
"63.6000","0.7941","-0.0030","0.7941"
"63.6250","0.7944","-0.0020","0.7944"
"63.6500","0.7947","0.0012","0.7947"
"63.6750","0.7950","0.0006","0.7950"
"63.7000","0.7953","0.0014","0.7953"
"63.7250","0.7956","-0.0010","0.7956"
"63.7500","0.7960","-0.0013","0.7960"
"63.7750","0.7963","-0.0012","0.7963"
"63.8000","0.7966","-0.0014","0.7966"
"63.8250","0.7970","0.0006","0.7970"
"63.8500","0.7973","0.0000","0.7973"
"63.8750","0.7976","0.0003","0.7976"
"63.9000","0.7980","-0.0012","0.7980"
"63.9250","0.7983","0.0000","0.7983"
"63.9500","0.7987","0.0020","0.7987"
"63.9750","0.7990","0.0018","0.7990"
"64.0000","0.7994","0.0008","0.7994"
"64.0250","0.7997","0.0002","0.7997"
"64.0500","0.8000","-0.0013","0.8000"
"64.0750","0.8003","-0.0020","0.8003"
"64.1000","0.8006","-0.0005","0.8006"
"64.1250","0.8009","0.0010","0.8009"
"64.1500","0.8012","0.0009","0.8012"
"64.1750","0.8015","0.0016","0.8015"
"64.2000","0.8018","0.0012","0.8018"
"64.2250","0.8020","0.0002","0.8020"
"64.2500","0.8024","-0.0001","0.8024"
"64.2750","0.8027","0.0005","0.8027"
"64.3000","0.8030","-0.0009","0.8030"
"64.3250","0.8033","0.0001","0.8033"
"64.3500","0.8037","-0.0002","0.8037"
"64.3750","0.8040","-0.0008","0.8040"
"64.4000","0.8043","0.0008","0.8043"
"64.4250","0.8046","0.0001","0.8046"
"64.4500","0.8049","0.0012","0.8049"
"64.4750","0.8052","-0.0007","0.8052"
"64.5000","0.8055","-0.0021","0.8055"
"64.5250","0.8059","-0.0012","0.8059"
"64.5500","0.8062","0.0000","0.8062"
"64.5750","0.8065","0.0003","0.8065"
"64.6000","0.8068","-0.0009","0.8068"
"64.6250","0.8071","-0.0026","0.8071"
"64.6500","0.8074","-0.0009","0.8074"
"64.6750","0.8077","0.0007","0.8077"
"64.7000","0.8080","0.0001","0.8080"
"64.7250","0.8084","-0.0011","0.8084"
"64.7500","0.8087","0.0004","0.8087"
"64.7750","0.8090","0.0007","0.8090"
"64.8000","0.8093","0.0009","0.8093"
"64.8250","0.8096","-0.0003","0.8096"
"64.8500","0.8099","-0.0004","0.8099"
"64.8750","0.8102","0.0008","0.8102"
"64.9000","0.8105","-0.0015","0.8105"
"64.9250","0.8108","0.0002","0.8108"
"64.9500","0.8111","0.0007","0.8111"
"64.9750","0.8114","-0.0005","0.8114"
"65.0000","0.8118","0.0000","0.8118"
"65.0250","0.8121","0.0008","0.8121"
"65.0500","0.8124","-0.0003","0.8124"
"65.0750","0.8127","-0.0005","0.8127"
"65.1000","0.8130","-0.0007","0.8130"
"65.1250","0.8134","-0.0009","0.8134"
"65.1500","0.8137","-0.0003","0.8137"
"65.1750","0.8140","0.0011","0.8140"
"65.2000","0.8143","0.0014","0.8143"
"65.2250","0.8146","0.0018","0.8146"
"65.2500","0.8149","0.0006","0.8149"
"65.2750","0.8152","-0.0004","0.8152"
"65.3000","0.8155","0.0008","0.8155"
"65.3250","0.8158","0.0002","0.8158"
"65.3500","0.8162","-0.0006","0.8162"
"65.3750","0.8165","0.0006","0.8165"
"65.4000","0.8168","0.0003","0.8168"
"65.4250","0.8171","0.0010","0.8171"
"65.4500","0.8174","0.0016","0.8174"
"65.4750","0.8177","-0.0001","0.8177"
"65.5000","0.8180","-0.0002","0.8180"
"65.5250","0.8183","0.0000","0.8183"
"65.5500","0.8186","-0.0009","0.8186"
"65.5750","0.8189","0.0002","0.8189"
"65.6000","0.8192","0.0008","0.8192"
"65.6250","0.8196","0.0005","0.8196"
"65.6500","0.8199","0.0011","0.8199"
"65.6750","0.8202","-0.0004","0.8202"
"65.7000","0.8205","-0.0005","0.8205"
"65.7250","0.8208","0.0003","0.8208"
"65.7500","0.8211","-0.0004","0.8211"
"65.7750","0.8214","0.0010","0.8214"
"65.8000","0.8217","0.0001","0.8217"
"65.8250","0.8220","-0.0022","0.8220"
"65.8500","0.8223","-0.0018","0.8223"
"65.8750","0.8227","0.0007","0.8227"
"65.9000","0.8230","0.0006","0.8230"
"65.9250","0.8233","0.0005","0.8233"
"65.9500","0.8236","0.0003","0.8236"
"65.9750","0.8240","0.0006","0.8240"
"66.0000","0.8243","0.0015","0.8243"
"66.0250","0.8246","0.0010","0.8246"
"66.0500","0.8249","0.0004","0.8249"
"66.0750","0.8252","-0.0001","0.8252"
"66.1000","0.8255","0.0000","0.8255"
"66.1250","0.8258","0.0003","0.8258"
"66.1500","0.8261","-0.0001","0.8261"
"66.1750","0.8264","-0.0017","0.8264"
"66.2000","0.8267","-0.0006","0.8267"
"66.2250","0.8271","0.0014","0.8271"
"66.2500","0.8274","0.0011","0.8274"
"66.2750","0.8277","0.0006","0.8277"
"66.3000","0.8280","0.0004","0.8280"
"66.3250","0.8283","-0.0003","0.8283"
"66.3500","0.8286","0.0005","0.8286"
"66.3750","0.8289","-0.0007","0.8289"
"66.4000","0.8292","-0.0007","0.8292"
"66.4250","0.8295","0.0003","0.8295"
"66.4500","0.8298","-0.0002","0.8298"
"66.4750","0.8302","-0.0015","0.8302"
"66.5000","0.8305","-0.0014","0.8305"
"66.5250","0.8308","0.0005","0.8308"
"66.5500","0.8311","-0.0010","0.8311"
"66.5750","0.8314","-0.0011","0.8314"
"66.6000","0.8317","0.0010","0.8317"
"66.6250","0.8320","0.0013","0.8320"
"66.6500","0.8323","0.0013","0.8323"
"66.6750","0.8326","-0.0005","0.8326"
"66.7000","0.8330","-0.0010","0.8330"
"66.7250","0.8333","0.0000","0.8333"
"66.7500","0.8336","0.0006","0.8336"
"66.7750","0.8339","-0.0023","0.8339"
"66.8000","0.8342","-0.0012","0.8342"
"66.8250","0.8346","-0.0002","0.8346"
"66.8500","0.8349","0.0016","0.8349"
"66.8750","0.8352","0.0006","0.8352"
"66.9000","0.8355","0.0006","0.8355"
"66.9250","0.8358","0.0004","0.8358"
"66.9500","0.8361","0.0003","0.8361"
"66.9750","0.8364","-0.0013","0.8364"
"67.0000","0.8367","-0.0004","0.8367"
"67.0250","0.8370","-0.0001","0.8370"
"67.0500","0.8373","-0.0007","0.8373"
"67.0750","0.8376","0.0002","0.8376"
"67.1000","0.8379","0.0005","0.8379"
"67.1250","0.8382","0.0000","0.8382"
"67.1500","0.8385","0.0019","0.8385"
"67.1750","0.8388","0.0004","0.8388"
"67.2000","0.8391","0.0006","0.8391"
"67.2250","0.8394","0.0011","0.8394"
"67.2500","0.8397","-0.0005","0.8397"
"67.2750","0.8400","-0.0013","0.8400"
"67.3000","0.8403","-0.0028","0.8403"
"67.3250","0.8406","-0.0010","0.8406"
"67.3500","0.8409","0.0000","0.8409"
"67.3750","0.8412","-0.0003","0.8412"
"67.4000","0.8416","-0.0004","0.8416"
"67.4250","0.8419","-0.0001","0.8419"
"67.4500","0.8422","-0.0001","0.8422"
"67.4750","0.8425","-0.0002","0.8425"
"67.5000","0.8428","0.0007","0.8428"
"67.5250","0.8431","0.0015","0.8431"
"67.5500","0.8434","0.0014","0.8434"
"67.5750","0.8437","0.0020","0.8437"
"67.6000","0.8441","-0.0013","0.8441"
"67.6250","0.8444","-0.0019","0.8444"
"67.6500","0.8447","-0.0010","0.8447"
"67.6750","0.8450","0.0006","0.8450"
"67.7000","0.8453","0.0017","0.8453"
"67.7250","0.8456","0.0006","0.8456"
"67.7500","0.8460","0.0002","0.8460"
"67.7750","0.8463","-0.0001","0.8463"
"67.8000","0.8466","-0.0006","0.8466"
"67.8250","0.8469","-0.0007","0.8469"
"67.8500","0.8472","0.0001","0.8472"
"67.8750","0.8475","0.0012","0.8475"
"67.9000","0.8478","-0.0004","0.8478"
"67.9250","0.8482","0.0000","0.8482"
"67.9500","0.8485","0.0002","0.8485"
"67.9750","0.8488","-0.0004","0.8488"
"68.0000","0.8491","-0.0012","0.8491"
"68.0250","0.8495","-0.0009","0.8495"
"68.0500","0.8498","-0.0011","0.8498"
"68.0750","0.8501","-0.0004","0.8501"
"68.1000","0.8505","-0.0006","0.8505"
"68.1250","0.8508","0.0001","0.8508"
"68.1500","0.8511","0.0000","0.8511"
"68.1750","0.8515","0.0001","0.8515"
"68.2000","0.8518","-0.0004","0.8518"
"68.2250","0.8522","0.0009","0.8522"
"68.2500","0.8525","0.0010","0.8525"
"68.2750","0.8528","-0.0003","0.8528"
"68.3000","0.8531","0.0004","0.8531"
"68.3250","0.8534","0.0018","0.8534"
"68.3500","0.8537","-0.0008","0.8537"
"68.3750","0.8540","-0.0022","0.8540"
"68.4000","0.8543","-0.0026","0.8543"
"68.4250","0.8546","0.0000","0.8546"
"68.4500","0.8549","-0.0002","0.8549"
"68.4750","0.8552","-0.0019","0.8552"
"68.5000","0.8556","-0.0014","0.8556"
"68.5250","0.8559","-0.0019","0.8559"
"68.5500","0.8562","-0.0007","0.8562"
"68.5750","0.8565","-0.0010","0.8565"
"68.6000","0.8569","0.0015","0.8569"
"68.6250","0.8572","0.0011","0.8572"
"68.6500","0.8575","0.0017","0.8575"
"68.6750","0.8578","0.0018","0.8578"
"68.7000","0.8582","0.0008","0.8582"
"68.7250","0.8585","0.0002","0.8585"
"68.7500","0.8588","-0.0007","0.8588"
"68.7750","0.8591","-0.0021","0.8591"
"68.8000","0.8595","-0.0002","0.8595"
"68.8250","0.8598","0.0018","0.8598"
"68.8500","0.8601","0.0028","0.8601"
"68.8750","0.8604","-0.0008","0.8604"
"68.9000","0.8607","-0.0008","0.8607"
"68.9250","0.8610","-0.0001","0.8610"
"68.9500","0.8613","0.0002","0.8613"
"68.9750","0.8616","-0.0014","0.8616"
"69.0000","0.8619","0.0002","0.8619"
"69.0250","0.8622","0.0023","0.8622"
"69.0500","0.8625","0.0015","0.8625"
"69.0750","0.8628","-0.0002","0.8628"
"69.1000","0.8632","0.0003","0.8632"
"69.1250","0.8635","0.0017","0.8635"
"69.1500","0.8638","0.0013","0.8638"
"69.1750","0.8641","0.0014","0.8641"
"69.2000","0.8644","-0.0001","0.8644"
"69.2250","0.8648","0.0000","0.8648"
"69.2500","0.8651","-0.0010","0.8651"
"69.2750","0.8654","-0.0007","0.8654"
"69.3000","0.8657","0.0006","0.8657"
"69.3250","0.8661","0.0004","0.8661"
"69.3500","0.8664","0.0007","0.8664"
"69.3750","0.8667","-0.0008","0.8667"
"69.4000","0.8670","-0.0007","0.8670"
"69.4250","0.8673","0.0003","0.8673"
"69.4500","0.8676","0.0012","0.8676"
"69.4750","0.8679","0.0022","0.8679"
"69.5000","0.8682","0.0020","0.8682"
"69.5250","0.8685","0.0005","0.8685"
"69.5500","0.8688","-0.0007","0.8688"
"69.5750","0.8691","-0.0002","0.8691"
"69.6000","0.8695","0.0005","0.8695"
"69.6250","0.8698","0.0025","0.8698"
"69.6500","0.8701","0.0005","0.8701"
"69.6750","0.8704","0.0015","0.8704"
"69.7000","0.8707","0.0010","0.8707"
"69.7250","0.8710","0.0001","0.8710"
"69.7500","0.8713","0.0014","0.8713"
"69.7750","0.8716","0.0016","0.8716"
"69.8000","0.8719","-0.0009","0.8719"
"69.8250","0.8723","-0.0023","0.8723"
"69.8500","0.8726","-0.0008","0.8726"
"69.8750","0.8729","-0.0001","0.8729"
"69.9000","0.8732","0.0002","0.8732"
"69.9250","0.8735","0.0001","0.8735"
"69.9500","0.8738","0.0001","0.8738"
"69.9750","0.8741","0.0008","0.8741"
"70.0000","0.8744","0.0018","0.8744"
"70.0250","0.8747","0.0005","0.8747"
"70.0500","0.8750","-0.0009","0.8750"
"70.0750","0.8754","-0.0014","0.8754"
"70.1000","0.8757","0.0000","0.8757"
"70.1250","0.8760","0.0002","0.8760"
"70.1500","0.8763","0.0008","0.8763"
"70.1750","0.8766","0.0002","0.8766"
"70.2000","0.8769","-0.0006","0.8769"
"70.2250","0.8772","0.0003","0.8772"
"70.2500","0.8775","-0.0004","0.8775"
"70.2750","0.8778","-0.0007","0.8778"
"70.3000","0.8781","-0.0005","0.8781"
"70.3250","0.8784","-0.0002","0.8784"
"70.3500","0.8788","0.0018","0.8788"
"70.3750","0.8791","0.0014","0.8791"
"70.4000","0.8794","0.0002","0.8794"
"70.4250","0.8798","0.0009","0.8798"
"70.4500","0.8801","0.0014","0.8801"
"70.4750","0.8804","0.0018","0.8804"
"70.5000","0.8807","0.0012","0.8807"
"70.5250","0.8811","0.0008","0.8811"
"70.5500","0.8814","-0.0002","0.8814"
"70.5750","0.8817","0.0000","0.8817"
"70.6000","0.8820","-0.0008","0.8820"
"70.6250","0.8823","0.0001","0.8823"
"70.6500","0.8825","0.0017","0.8825"
"70.6750","0.8829","0.0019","0.8829"
"70.7000","0.8832","0.0001","0.8832"
"70.7250","0.8835","0.0004","0.8835"
"70.7500","0.8838","0.0000","0.8838"
"70.7750","0.8841","-0.0011","0.8841"
"70.8000","0.8844","-0.0020","0.8844"
"70.8250","0.8847","0.0008","0.8847"
"70.8500","0.8850","0.0007","0.8850"
"70.8750","0.8853","0.0018","0.8853"
"70.9000","0.8856","0.0013","0.8856"
"70.9250","0.8859","0.0010","0.8859"
