Time,Displacement,Force,Compressive strain (Displacement)
"30.8750","0.3848","6.3860","0.3848"
"30.9000","0.3852","6.3894","0.3852"
"30.9250","0.3855","6.3959","0.3855"
"30.9500","0.3858","6.4050","0.3858"
"30.9750","0.3861","6.4133","0.3861"
"31.0000","0.3864","6.4206","0.3864"
"31.0250","0.3868","6.4276","0.3868"
"31.0500","0.3871","6.4338","0.3871"
"31.0750","0.3874","6.4397","0.3874"
"31.1000","0.3877","6.4456","0.3877"
"31.1250","0.3881","6.4526","0.3881"
"31.1500","0.3884","6.4597","0.3884"
"31.1750","0.3887","6.4666","0.3887"
"31.2000","0.3890","6.4728","0.3890"
"31.2250","0.3894","6.4825","0.3894"
"31.2500","0.3897","6.4904","0.3897"
"31.2750","0.3900","6.4962","0.3900"
"31.3000","0.3903","6.5013","0.3903"
"31.3250","0.3907","6.5032","0.3907"
"31.3500","0.3910","6.4987","0.3910"
"31.3750","0.3913","6.4888","0.3913"
"31.4000","0.3916","6.4736","0.3916"
"31.4250","0.3919","6.4673","0.3919"
"31.4500","0.3922","6.4668","0.3922"
"31.4750","0.3925","6.4641","0.3925"
"31.5000","0.3928","6.4643","0.3928"
"31.5250","0.3931","6.4673","0.3931"
"31.5500","0.3935","6.4717","0.3935"
"31.5750","0.3938","6.4786","0.3938"
"31.6000","0.3941","6.4839","0.3941"
"31.6250","0.3944","6.4845","0.3944"
"31.6500","0.3948","6.4843","0.3948"
"31.6750","0.3951","6.4779","0.3951"
"31.7000","0.3954","6.4735","0.3954"
"31.7250","0.3957","6.4701","0.3957"
"31.7500","0.3960","6.4679","0.3960"
"31.7750","0.3963","6.4618","0.3963"
"31.8000","0.3966","6.4584","0.3966"
"31.8250","0.3969","6.4566","0.3969"
"31.8500","0.3973","6.4549","0.3973"
"31.8750","0.3976","6.4563","0.3976"
"31.9000","0.3979","6.4580","0.3979"
"31.9250","0.3982","6.4612","0.3982"
"31.9500","0.3985","6.4663","0.3985"
"31.9750","0.3988","6.4715","0.3988"
"32.0000","0.3991","6.4758","0.3991"
"32.0250","0.3994","6.4762","0.3994"
"32.0500","0.3997","6.4730","0.3997"
"32.0750","0.4000","6.4679","0.4000"
"32.1000","0.4003","6.4687","0.4003"
"32.1250","0.4006","6.4717","0.4006"
"32.1500","0.4009","6.4753","0.4009"
"32.1750","0.4013","6.4780","0.4013"
"32.2000","0.4016","6.4789","0.4016"
"32.2250","0.4019","6.4814","0.4019"
"32.2500","0.4022","6.4876","0.4022"
"32.2750","0.4025","6.4929","0.4025"
"32.3000","0.4028","6.4928","0.4028"
"32.3250","0.4031","6.4888","0.4031"
"32.3500","0.4034","6.4815","0.4034"
"32.3750","0.4037","6.4772","0.4037"
"32.4000","0.4041","6.4803","0.4041"
"32.4250","0.4044","6.4867","0.4044"
"32.4500","0.4047","6.4922","0.4047"
"32.4750","0.4050","6.4906","0.4050"
"32.5000","0.4053","6.4888","0.4053"
"32.5250","0.4056","6.4885","0.4056"
"32.5500","0.4059","6.4915","0.4059"
"32.5750","0.4062","6.4969","0.4062"
"32.6000","0.4066","6.5042","0.4066"
"32.6250","0.4069","6.5130","0.4069"
"32.6500","0.4072","6.5185","0.4072"
"32.6750","0.4075","6.5217","0.4075"
"32.7000","0.4078","6.5278","0.4078"
"32.7250","0.4082","6.5342","0.4082"
"32.7500","0.4085","6.5347","0.4085"
"32.7750","0.4088","6.5306","0.4088"
"32.8000","0.4091","6.5265","0.4091"
"32.8250","0.4094","6.5232","0.4094"
"32.8500","0.4097","6.5191","0.4097"
"32.8750","0.4100","6.5175","0.4100"
"32.9000","0.4103","6.5215","0.4103"
"32.9250","0.4106","6.5277","0.4106"
"32.9500","0.4109","6.5359","0.4109"
"32.9750","0.4113","6.5431","0.4113"
"33.0000","0.4116","6.5497","0.4116"
"33.0250","0.4119","6.5532","0.4119"
"33.0500","0.4122","6.5574","0.4122"
"33.0750","0.4125","6.5574","0.4125"
"33.1000","0.4128","6.5557","0.4128"
"33.1250","0.4131","6.5547","0.4131"
"33.1500","0.4134","6.5515","0.4134"
"33.1750","0.4137","6.5497","0.4137"
"33.2000","0.4140","6.5534","0.4140"
"33.2250","0.4144","6.5563","0.4144"
"33.2500","0.4147","6.5568","0.4147"
"33.2750","0.4150","6.5577","0.4150"
"33.3000","0.4153","6.5576","0.4153"
"33.3250","0.4156","6.5539","0.4156"
"33.3500","0.4159","6.5546","0.4159"
"33.3750","0.4162","6.5514","0.4162"
"33.4000","0.4165","6.5478","0.4165"
"33.4250","0.4169","6.5448","0.4169"
"33.4500","0.4172","6.5407","0.4172"
"33.4750","0.4175","6.5376","0.4175"
"33.5000","0.4178","6.5368","0.4178"
"33.5250","0.4181","6.5348","0.4181"
"33.5500","0.4184","6.5307","0.4184"
"33.5750","0.4187","6.5266","0.4187"
"33.6000","0.4190","6.5241","0.4190"
"33.6250","0.4193","6.5237","0.4193"
"33.6500","0.4196","6.5252","0.4196"
"33.6750","0.4199","6.5267","0.4199"
"33.7000","0.4202","6.5273","0.4202"
"33.7250","0.4205","6.5278","0.4205"
"33.7500","0.4208","6.5318","0.4208"
"33.7750","0.4211","6.5363","0.4211"
"33.8000","0.4214","6.5404","0.4214"
"33.8250","0.4217","6.5491","0.4217"
"33.8500","0.4220","6.5556","0.4220"
"33.8750","0.4223","6.5605","0.4223"
"33.9000","0.4226","6.5678","0.4226"
"33.9250","0.4229","6.5765","0.4229"
"33.9500","0.4233","6.5881","0.4233"
"33.9750","0.4236","6.5972","0.4236"
"34.0000","0.4239","6.6041","0.4239"
"34.0250","0.4242","6.6066","0.4242"
"34.0500","0.4245","6.6094","0.4245"
"34.0750","0.4248","6.6111","0.4248"
"34.1000","0.4252","6.6166","0.4252"
"34.1250","0.4255","6.6232","0.4255"
"34.1500","0.4258","6.6300","0.4258"
"34.1750","0.4261","6.6367","0.4261"
"34.2000","0.4264","6.6428","0.4264"
"34.2250","0.4267","6.6487","0.4267"
"34.2500","0.4271","6.6560","0.4271"
"34.2750","0.4274","6.6650","0.4274"
"34.3000","0.4277","6.6745","0.4277"
"34.3250","0.4281","6.6865","0.4281"
"34.3500","0.4284","6.7046","0.4284"
"34.3750","0.4288","6.7184","0.4288"
"34.4000","0.4291","6.7244","0.4291"
"34.4250","0.4294","6.7274","0.4294"
"34.4500","0.4297","6.7310","0.4297"
"34.4750","0.4301","6.7332","0.4301"
"34.5000","0.4304","6.7347","0.4304"
"34.5250","0.4307","6.7334","0.4307"
"34.5500","0.4310","6.7340","0.4310"
"34.5750","0.4313","6.7338","0.4313"
"34.6000","0.4316","6.7354","0.4316"
"34.6250","0.4319","6.7376","0.4319"
"34.6500","0.4322","6.7383","0.4322"
"34.6750","0.4326","6.7421","0.4326"
"34.7000","0.4329","6.7470","0.4329"
"34.7250","0.4332","6.7538","0.4332"
"34.7500","0.4335","6.7615","0.4335"
"34.7750","0.4338","6.7708","0.4338"
"34.8000","0.4342","6.7785","0.4342"
"34.8250","0.4345","6.7821","0.4345"
"34.8500","0.4348","6.7777","0.4348"
"34.8750","0.4351","6.7725","0.4351"
"34.9000","0.4354","6.7671","0.4354"
"34.9250","0.4357","6.7647","0.4357"
"34.9500","0.4360","6.7657","0.4360"
"34.9750","0.4363","6.7686","0.4363"
"35.0000","0.4366","6.7730","0.4366"
"35.0250","0.4369","6.7814","0.4369"
"35.0500","0.4373","6.7844","0.4373"
"35.0750","0.4376","6.7849","0.4376"
"35.1000","0.4379","6.7847","0.4379"
"35.1250","0.4382","6.7858","0.4382"
"35.1500","0.4385","6.7831","0.4385"
"35.1750","0.4388","6.7806","0.4388"
"35.2000","0.4391","6.7788","0.4391"
"35.2250","0.4394","6.7776","0.4394"
"35.2500","0.4397","6.7800","0.4397"
"35.2750","0.4400","6.7830","0.4400"
"35.3000","0.4404","6.7825","0.4404"
"35.3250","0.4407","6.7820","0.4407"
"35.3500","0.4410","6.7790","0.4410"
"35.3750","0.4413","6.7762","0.4413"
"35.4000","0.4416","6.7709","0.4416"
"35.4250","0.4419","6.7656","0.4419"
"35.4500","0.4422","6.7622","0.4422"
"35.4750","0.4425","6.7605","0.4425"
"35.5000","0.4428","6.7607","0.4428"
"35.5250","0.4431","6.7619","0.4431"
"35.5500","0.4434","6.7606","0.4434"
"35.5750","0.4437","6.7585","0.4437"
"35.6000","0.4440","6.7574","0.4440"
"35.6250","0.4443","6.7572","0.4443"
"35.6500","0.4446","6.7537","0.4446"
"35.6750","0.4450","6.7530","0.4450"
"35.7000","0.4453","6.7531","0.4453"
"35.7250","0.4455","6.7497","0.4455"
"35.7500","0.4458","6.7452","0.4458"
"35.7750","0.4461","6.7403","0.4461"
"35.8000","0.4464","6.7334","0.4464"
"35.8250","0.4467","6.7288","0.4467"
"35.8500","0.4470","6.7279","0.4470"
"35.8750","0.4473","6.7289","0.4473"
"35.9000","0.4476","6.7354","0.4476"
"35.9250","0.4479","6.7457","0.4479"
"35.9500","0.4482","6.7594","0.4482"
"35.9750","0.4486","6.7739","0.4486"
"36.0000","0.4489","6.7827","0.4489"
"36.0250","0.4492","6.7827","0.4492"
"36.0500","0.4495","6.7812","0.4495"
"36.0750","0.4498","6.7768","0.4498"
"36.1000","0.4501","6.7734","0.4501"
"36.1250","0.4504","6.7674","0.4504"
"36.1500","0.4507","6.7617","0.4507"
"36.1750","0.4510","6.7608","0.4510"
"36.2000","0.4513","6.7626","0.4513"
"36.2250","0.4516","6.7675","0.4516"
"36.2500","0.4519","6.7723","0.4519"
"36.2750","0.4522","6.7782","0.4522"
"36.3000","0.4525","6.7840","0.4525"
"36.3250","0.4528","6.7911","0.4528"
"36.3500","0.4531","6.7955","0.4531"
"36.3750","0.4534","6.8008","0.4534"
"36.4000","0.4538","6.8041","0.4538"
"36.4250","0.4541","6.8085","0.4541"
"36.4500","0.4544","6.8110","0.4544"
"36.4750","0.4547","6.8141","0.4547"
"36.5000","0.4550","6.8174","0.4550"
"36.5250","0.4553","6.8222","0.4553"
"36.5500","0.4557","6.8299","0.4557"
"36.5750","0.4560","6.8386","0.4560"
"36.6000","0.4563","6.8499","0.4563"
"36.6250","0.4567","6.8568","0.4567"
"36.6500","0.4570","6.8628","0.4570"
"36.6750","0.4573","6.8674","0.4573"
"36.7000","0.4576","6.8705","0.4576"
"36.7250","0.4579","6.8698","0.4579"
"36.7500","0.4583","6.8665","0.4583"
"36.7750","0.4586","6.8606","0.4586"
"36.8000","0.4589","6.8579","0.4589"
"36.8250","0.4592","6.8572","0.4592"
"36.8500","0.4595","6.8572","0.4595"
"36.8750","0.4598","6.8581","0.4598"
"36.9000","0.4601","6.8592","0.4601"
"36.9250","0.4604","6.8583","0.4604"
"36.9500","0.4607","6.8581","0.4607"
"36.9750","0.4611","6.8606","0.4611"
"37.0000","0.4614","6.8622","0.4614"
"37.0250","0.4617","6.8647","0.4617"
"37.0500","0.4620","6.8723","0.4620"
"37.0750","0.4623","6.8738","0.4623"
"37.1000","0.4626","6.8717","0.4626"
"37.1250","0.4629","6.8741","0.4629"
"37.1500","0.4633","6.8768","0.4633"
"37.1750","0.4636","6.8790","0.4636"
"37.2000","0.4639","6.8779","0.4639"
"37.2250","0.4642","6.8783","0.4642"
"37.2500","0.4645","6.8835","0.4645"
"37.2750","0.4648","6.8871","0.4648"
"37.3000","0.4652","6.8899","0.4652"
"37.3250","0.4655","6.8921","0.4655"
"37.3500","0.4658","6.8915","0.4658"
"37.3750","0.4661","6.8908","0.4661"
"37.4000","0.4664","6.8905","0.4664"
"37.4250","0.4667","6.8907","0.4667"
"37.4500","0.4670","6.8893","0.4670"
"37.4750","0.4673","6.8907","0.4673"
"37.5000","0.4677","6.8884","0.4677"
"37.5250","0.4680","6.8837","0.4680"
"37.5500","0.4683","6.8791","0.4683"
"37.5750","0.4686","6.8788","0.4686"
"37.6000","0.4689","6.8817","0.4689"
"37.6250","0.4692","6.8770","0.4692"
"37.6500","0.4695","6.8700","0.4695"
"37.6750","0.4698","6.8675","0.4698"
"37.7000","0.4702","6.8663","0.4702"
"37.7250","0.4705","6.8625","0.4705"
"37.7500","0.4708","6.8591","0.4708"
"37.7750","0.4711","6.8590","0.4711"
"37.8000","0.4714","6.8631","0.4714"
"37.8250","0.4718","6.8621","0.4718"
"37.8500","0.4721","6.8597","0.4721"
"37.8750","0.4724","6.8560","0.4724"
"37.9000","0.4727","6.8491","0.4727"
"37.9250","0.4730","6.8421","0.4730"
"37.9500","0.4733","6.8353","0.4733"
"37.9750","0.4736","6.8310","0.4736"
"38.0000","0.4739","6.8247","0.4739"
"38.0250","0.4742","6.8126","0.4742"
"38.0500","0.4745","6.8035","0.4745"
"38.0750","0.4748","6.7946","0.4748"
"38.1000","0.4751","6.7902","0.4751"
"38.1250","0.4754","6.7885","0.4754"
"38.1500","0.4758","6.7879","0.4758"
"38.1750","0.4761","6.7899","0.4761"
"38.2000","0.4764","6.7916","0.4764"
"38.2250","0.4767","6.7900","0.4767"
"38.2500","0.4770","6.7858","0.4770"
"38.2750","0.4773","6.7840","0.4773"
"38.3000","0.4776","6.7831","0.4776"
"38.3250","0.4779","6.7833","0.4779"
"38.3500","0.4782","6.7819","0.4782"
"38.3750","0.4786","6.7805","0.4786"
"38.4000","0.4789","6.7786","0.4789"
"38.4250","0.4792","6.7774","0.4792"
"38.4500","0.4795","6.7763","0.4795"
"38.4750","0.4798","6.7752","0.4798"
"38.5000","0.4801","6.7741","0.4801"
"38.5250","0.4804","6.7680","0.4804"
"38.5500","0.4807","6.7615","0.4807"
"38.5750","0.4810","6.7578","0.4810"
"38.6000","0.4813","6.7548","0.4813"
"38.6250","0.4816","6.7512","0.4816"
"38.6500","0.4820","6.7493","0.4820"
"38.6750","0.4823","6.7458","0.4823"
"38.7000","0.4826","6.7491","0.4826"
"38.7250","0.4829","6.7526","0.4829"
"38.7500","0.4832","6.7527","0.4832"
"38.7750","0.4835","6.7531","0.4835"
"38.8000","0.4839","6.7601","0.4839"
"38.8250","0.4842","6.7638","0.4842"
"38.8500","0.4845","6.7616","0.4845"
"38.8750","0.4848","6.7569","0.4848"
"38.9000","0.4851","6.7489","0.4851"
"38.9250","0.4854","6.7457","0.4854"
"38.9500","0.4857","6.7440","0.4857"
"38.9750","0.4861","6.7411","0.4861"
"39.0000","0.4864","6.7416","0.4864"
"39.0250","0.4867","6.7424","0.4867"
"39.0500","0.4870","6.7479","0.4870"
"39.0750","0.4874","6.7561","0.4874"
"39.1000","0.4877","6.7571","0.4877"
"39.1250","0.4880","6.7543","0.4880"
"39.1500","0.4883","6.7491","0.4883"
"39.1750","0.4886","6.7448","0.4886"
"39.2000","0.4890","6.7402","0.4890"
"39.2250","0.4893","6.7378","0.4893"
"39.2500","0.4896","6.7340","0.4896"
"39.2750","0.4899","6.7298","0.4899"
"39.3000","0.4902","6.7262","0.4902"
"39.3250","0.4905","6.7253","0.4905"
"39.3500","0.4909","6.7252","0.4909"
"39.3750","0.4912","6.7248","0.4912"
"39.4000","0.4915","6.7280","0.4915"
"39.4250","0.4918","6.7335","0.4918"
"39.4500","0.4922","6.7360","0.4922"
"39.4750","0.4925","6.7393","0.4925"
"39.5000","0.4928","6.7443","0.4928"
"39.5250","0.4932","6.7466","0.4932"
"39.5500","0.4935","6.7431","0.4935"
"39.5750","0.4938","6.7324","0.4938"
"39.6000","0.4941","6.7228","0.4941"
"39.6250","0.4944","6.7119","0.4944"
"39.6500","0.4947","6.7020","0.4947"
"39.6750","0.4950","6.6887","0.4950"
"39.7000","0.4953","6.6741","0.4953"
"39.7250","0.4956","6.6689","0.4956"
"39.7500","0.4959","6.6691","0.4959"
"39.7750","0.4963","6.6701","0.4963"
"39.8000","0.4966","6.6706","0.4966"
"39.8250","0.4969","6.6695","0.4969"
"39.8500","0.4973","6.6669","0.4973"
"39.8750","0.4976","6.6623","0.4976"
"39.9000","0.4979","6.6543","0.4979"
"39.9250","0.4982","6.6472","0.4982"
"39.9500","0.4985","6.6392","0.4985"
"39.9750","0.4988","6.6260","0.4988"
"40.0000","0.4991","6.6112","0.4991"
"40.0250","0.4994","6.5975","0.4994"
"40.0500","0.4997","6.5853","0.4997"
"40.0750","0.5000","6.5728","0.5000"
"40.1000","0.5003","6.5628","0.5003"
"40.1250","0.5007","6.5559","0.5007"
"40.1500","0.5010","6.5535","0.5010"
"40.1750","0.5013","6.5561","0.5013"
"40.2000","0.5016","6.5593","0.5016"
"40.2250","0.5019","6.5560","0.5019"
"40.2500","0.5023","6.5537","0.5023"
"40.2750","0.5026","6.5533","0.5026"
"40.3000","0.5029","6.5478","0.5029"
"40.3250","0.5032","6.5403","0.5032"
"40.3500","0.5035","6.5286","0.5035"
"40.3750","0.5038","6.5174","0.5038"
"40.4000","0.5041","6.5058","0.5041"
"40.4250","0.5044","6.4938","0.5044"
"40.4500","0.5047","6.4827","0.5047"
"40.4750","0.5050","6.4724","0.5050"
"40.5000","0.5053","6.4668","0.5053"
"40.5250","0.5056","6.4624","0.5056"
"40.5500","0.5059","6.4618","0.5059"
"40.5750","0.5063","6.4603","0.5063"
"40.6000","0.5066","6.4569","0.5066"
"40.6250","0.5069","6.4564","0.5069"
"40.6500","0.5072","6.4552","0.5072"
"40.6750","0.5075","6.4503","0.5075"
"40.7000","0.5078","6.4502","0.5078"
"40.7250","0.5081","6.4514","0.5081"
"40.7500","0.5084","6.4498","0.5084"
"40.7750","0.5087","6.4457","0.5087"
"40.8000","0.5090","6.4400","0.5090"
"40.8250","0.5093","6.4362","0.5093"
"40.8500","0.5096","6.4347","0.5096"
"40.8750","0.5099","6.4363","0.5099"
"40.9000","0.5102","6.4379","0.5102"
"40.9250","0.5106","6.4383","0.5106"
"40.9500","0.5109","6.4418","0.5109"
"40.9750","0.5112","6.4492","0.5112"
"41.0000","0.5115","6.4564","0.5115"
"41.0250","0.5118","6.4612","0.5118"
"41.0500","0.5121","6.4631","0.5121"
"41.0750","0.5124","6.4621","0.5124"
"41.1000","0.5127","6.4613","0.5127"
"41.1250","0.5130","6.4620","0.5130"
"41.1500","0.5133","6.4614","0.5133"
"41.1750","0.5136","6.4585","0.5136"
"41.2000","0.5139","6.4576","0.5139"
"41.2250","0.5142","6.4648","0.5142"
"41.2500","0.5145","6.4725","0.5145"
"41.2750","0.5148","6.4799","0.5148"
"41.3000","0.5151","6.4869","0.5151"
"41.3250","0.5154","6.4947","0.5154"
"41.3500","0.5157","6.5029","0.5157"
"41.3750","0.5160","6.5144","0.5160"
"41.4000","0.5164","6.5311","0.5164"
"41.4250","0.5167","6.5485","0.5167"
"41.4500","0.5170","6.5637","0.5170"
"41.4750","0.5173","6.5740","0.5173"
"41.5000","0.5176","6.5840","0.5176"
"41.5250","0.5179","6.5899","0.5179"
"41.5500","0.5182","6.5947","0.5182"
"41.5750","0.5186","6.6013","0.5186"
"41.6000","0.5189","6.6103","0.5189"
"41.6250","0.5192","6.6159","0.5192"
"41.6500","0.5195","6.6240","0.5195"
"41.6750","0.5198","6.6307","0.5198"
"41.7000","0.5201","6.6396","0.5201"
"41.7250","0.5204","6.6532","0.5204"
"41.7500","0.5207","6.6722","0.5207"
"41.7750","0.5210","6.6944","0.5210"
"41.8000","0.5214","6.7171","0.5214"
"41.8250","0.5217","6.7380","0.5217"
"41.8500","0.5220","6.7571","0.5220"
"41.8750","0.5223","6.7712","0.5223"
"41.9000","0.5226","6.7864","0.5226"
"41.9250","0.5230","6.8036","0.5230"
"41.9500","0.5233","6.8173","0.5233"
"41.9750","0.5236","6.8265","0.5236"
"42.0000","0.5239","6.8330","0.5239"
"42.0250","0.5242","6.8374","0.5242"
"42.0500","0.5245","6.8428","0.5245"
"42.0750","0.5248","6.8481","0.5248"
"42.1000","0.5251","6.8559","0.5251"
"42.1250","0.5254","6.8634","0.5254"
"42.1500","0.5258","6.8705","0.5258"
"42.1750","0.5261","6.8741","0.5261"
"42.2000","0.5264","6.8755","0.5264"
"42.2250","0.5267","6.8755","0.5267"
"42.2500","0.5270","6.8786","0.5270"
"42.2750","0.5273","6.8863","0.5273"
"42.3000","0.5276","6.8941","0.5276"
"42.3250","0.5279","6.9032","0.5279"
"42.3500","0.5283","6.9139","0.5283"
"42.3750","0.5286","6.9242","0.5286"
"42.4000","0.5289","6.9318","0.5289"
"42.4250","0.5292","6.9398","0.5292"
"42.4500","0.5295","6.9447","0.5295"
"42.4750","0.5298","6.9464","0.5298"
"42.5000","0.5301","6.9479","0.5301"
"42.5250","0.5305","6.9485","0.5305"
"42.5500","0.5308","6.9487","0.5308"
"42.5750","0.5311","6.9511","0.5311"
"42.6000","0.5314","6.9559","0.5314"
"42.6250","0.5317","6.9623","0.5317"
"42.6500","0.5320","6.9718","0.5320"
"42.6750","0.5323","6.9826","0.5323"
"42.7000","0.5327","6.9937","0.5327"
"42.7250","0.5330","7.0041","0.5330"
"42.7500","0.5333","7.0108","0.5333"
"42.7750","0.5336","7.0169","0.5336"
"42.8000","0.5339","7.0226","0.5339"
"42.8250","0.5342","7.0290","0.5342"
"42.8500","0.5346","7.0382","0.5346"
"42.8750","0.5349","7.0440","0.5349"
"42.9000","0.5352","7.0496","0.5352"
"42.9250","0.5355","7.0584","0.5355"
"42.9500","0.5358","7.0680","0.5358"
"42.9750","0.5362","7.0785","0.5362"
"43.0000","0.5365","7.0867","0.5365"
"43.0250","0.5368","7.0961","0.5368"
"43.0500","0.5371","7.1109","0.5371"
"43.0750","0.5375","7.1257","0.5375"
"43.1000","0.5378","7.1380","0.5378"
"43.1250","0.5381","7.1527","0.5381"
"43.1500","0.5385","7.1651","0.5385"
"43.1750","0.5388","7.1723","0.5388"
"43.2000","0.5391","7.1723","0.5391"
"43.2250","0.5394","7.1718","0.5394"
"43.2500","0.5397","7.1678","0.5397"
"43.2750","0.5400","7.1640","0.5400"
"43.3000","0.5403","7.1644","0.5403"
"43.3250","0.5406","7.1685","0.5406"
"43.3500","0.5409","7.1735","0.5409"
"43.3750","0.5413","7.1826","0.5413"
"43.4000","0.5416","7.1913","0.5416"
"43.4250","0.5419","7.2014","0.5419"
"43.4500","0.5422","7.2086","0.5422"
"43.4750","0.5425","7.2148","0.5425"
"43.5000","0.5428","7.2185","0.5428"
"43.5250","0.5432","7.2216","0.5432"
"43.5500","0.5435","7.2249","0.5435"
"43.5750","0.5438","7.2265","0.5438"
"43.6000","0.5441","7.2273","0.5441"
"43.6250","0.5444","7.2333","0.5444"
"43.6500","0.5447","7.2406","0.5447"
"43.6750","0.5450","7.2483","0.5450"
"43.7000","0.5453","7.2553","0.5453"
"43.7250","0.5456","7.2613","0.5456"
"43.7500","0.5459","7.2676","0.5459"
"43.7750","0.5463","7.2704","0.5463"
"43.8000","0.5466","7.2757","0.5466"
"43.8250","0.5469","7.2793","0.5469"
"43.8500","0.5472","7.2789","0.5472"
"43.8750","0.5475","7.2773","0.5475"
"43.9000","0.5478","7.2804","0.5478"
"43.9250","0.5481","7.2837","0.5481"
"43.9500","0.5484","7.2887","0.5484"
"43.9750","0.5487","7.2938","0.5487"
"44.0000","0.5490","7.2994","0.5490"
"44.0250","0.5494","7.3031","0.5494"
"44.0500","0.5497","7.3086","0.5497"
"44.0750","0.5500","7.3145","0.5500"
"44.1000","0.5503","7.3183","0.5503"
"44.1250","0.5506","7.3245","0.5506"
"44.1500","0.5509","7.3365","0.5509"
"44.1750","0.5513","7.3455","0.5513"
"44.2000","0.5516","7.3539","0.5516"
"44.2250","0.5519","7.3528","0.5519"
"44.2500","0.5522","7.3477","0.5522"
"44.2750","0.5525","7.3422","0.5525"
"44.3000","0.5528","7.3383","0.5528"
"44.3250","0.5531","7.3333","0.5531"
"44.3500","0.5534","7.3289","0.5534"
"44.3750","0.5537","7.3315","0.5537"
"44.4000","0.5540","7.3355","0.5540"
"44.4250","0.5543","7.3355","0.5543"
"44.4500","0.5546","7.3385","0.5546"
"44.4750","0.5549","7.3445","0.5549"
"44.5000","0.5553","7.3531","0.5553"
"44.5250","0.5556","7.3612","0.5556"
"44.5500","0.5559","7.3731","0.5559"
"44.5750","0.5562","7.3844","0.5562"
"44.6000","0.5565","7.3923","0.5565"
"44.6250","0.5568","7.3989","0.5568"
"44.6500","0.5571","7.4068","0.5571"
"44.6750","0.5575","7.4137","0.5575"
"44.7000","0.5578","7.4204","0.5578"
"44.7250","0.5581","7.4283","0.5581"
"44.7500","0.5584","7.4408","0.5584"
"44.7750","0.5588","7.4580","0.5588"
"44.8000","0.5591","7.4757","0.5591"
"44.8250","0.5594","7.4867","0.5594"
"44.8500","0.5597","7.4896","0.5597"
"44.8750","0.5600","7.4884","0.5600"
"44.9000","0.5603","7.4845","0.5603"
"44.9250","0.5606","7.4807","0.5606"
"44.9500","0.5609","7.4788","0.5609"
"44.9750","0.5612","7.4784","0.5612"
"45.0000","0.5616","7.4812","0.5616"
"45.0250","0.5619","7.4822","0.5619"
"45.0500","0.5622","7.4890","0.5622"
"45.0750","0.5625","7.4984","0.5625"
"45.1000","0.5628","7.5046","0.5628"
"45.1250","0.5632","7.5113","0.5632"
"45.1500","0.5635","7.5163","0.5635"
"45.1750","0.5638","7.5195","0.5638"
"45.2000","0.5641","7.5271","0.5641"
"45.2250","0.5645","7.5279","0.5645"
"45.2500","0.5648","7.5264","0.5648"
"45.2750","0.5651","7.5222","0.5651"
"45.3000","0.5654","7.5185","0.5654"
"45.3250","0.5657","7.5159","0.5657"
"45.3500","0.5660","7.5136","0.5660"
"45.3750","0.5663","7.5123","0.5663"
"45.4000","0.5666","7.5106","0.5666"
"45.4250","0.5669","7.5123","0.5669"
"45.4500","0.5672","7.5149","0.5672"
"45.4750","0.5675","7.5168","0.5675"
"45.5000","0.5679","7.5242","0.5679"
"45.5250","0.5682","7.5320","0.5682"
"45.5500","0.5685","7.5369","0.5685"
"45.5750","0.5688","7.5414","0.5688"
"45.6000","0.5691","7.5463","0.5691"
"45.6250","0.5695","7.5453","0.5695"
"45.6500","0.5698","7.5411","0.5698"
"45.6750","0.5701","7.5357","0.5701"
"45.7000","0.5704","7.5308","0.5704"
"45.7250","0.5707","7.5235","0.5707"
"45.7500","0.5710","7.5195","0.5710"
"45.7750","0.5713","7.5163","0.5713"
"45.8000","0.5716","7.5131","0.5716"
"45.8250","0.5719","7.5091","0.5719"
"45.8500","0.5722","7.5074","0.5722"
"45.8750","0.5725","7.5012","0.5725"
"45.9000","0.5728","7.4944","0.5728"
"45.9250","0.5731","7.4840","0.5731"
"45.9500","0.5734","7.4687","0.5734"
"45.9750","0.5737","7.4555","0.5737"
"46.0000","0.5740","7.4392","0.5740"
"46.0250","0.5742","7.4207","0.5742"
"46.0500","0.5745","7.4057","0.5745"
"46.0750","0.5748","7.3913","0.5748"
"46.1000","0.5751","7.3776","0.5751"
"46.1250","0.5754","7.3676","0.5754"
"46.1500","0.5756","7.3588","0.5756"
"46.1750","0.5759","7.3529","0.5759"
"46.2000","0.5762","7.3487","0.5762"
"46.2250","0.5766","7.3472","0.5766"
"46.2500","0.5769","7.3508","0.5769"
"46.2750","0.5772","7.3591","0.5772"
"46.3000","0.5775","7.3642","0.5775"
"46.3250","0.5778","7.3685","0.5778"
"46.3500","0.5782","7.3693","0.5782"
"46.3750","0.5785","7.3710","0.5785"
"46.4000","0.5788","7.3716","0.5788"
"46.4250","0.5791","7.3703","0.5791"
"46.4500","0.5794","7.3679","0.5794"
"46.4750","0.5797","7.3627","0.5797"
"46.5000","0.5800","7.3528","0.5800"
"46.5250","0.5803","7.3435","0.5803"
"46.5500","0.5806","7.3359","0.5806"
"46.5750","0.5809","7.3266","0.5809"
"46.6000","0.5812","7.3153","0.5812"
"46.6250","0.5815","7.3071","0.5815"
"46.6500","0.5818","7.2988","0.5818"
"46.6750","0.5821","7.2908","0.5821"
"46.7000","0.5824","7.2825","0.5824"
"46.7250","0.5827","7.2773","0.5827"
