Time,Displacement,Force,Compressive strain (Displacement)
"47.9500","0.5981","2.9960","0.5981"
"47.9750","0.5984","3.0000","0.5984"
"48.0000","0.5987","3.0013","0.5987"
"48.0250","0.5990","3.0023","0.5990"
"48.0500","0.5993","3.0043","0.5993"
"48.0750","0.5997","3.0076","0.5997"
"48.1000","0.6000","3.0116","0.6000"
"48.1250","0.6003","3.0146","0.6003"
"48.1500","0.6005","3.0164","0.6005"
"48.1750","0.6008","3.0174","0.6008"
"48.2000","0.6011","3.0192","0.6011"
"48.2250","0.6014","3.0196","0.6014"
"48.2500","0.6017","3.0221","0.6017"
"48.2750","0.6020","3.0310","0.6020"
"48.3000","0.6023","3.0501","0.6023"
"48.3250","0.6027","3.0708","0.6027"
"48.3500","0.6030","3.0811","0.6030"
"48.3750","0.6033","3.0893","0.6033"
"48.4000","0.6036","3.0981","0.6036"
"48.4250","0.6039","3.1055","0.6039"
"48.4500","0.6042","3.1118","0.6042"
"48.4750","0.6045","3.1186","0.6045"
"48.5000","0.6049","3.1251","0.6049"
"48.5250","0.6052","3.1331","0.6052"
"48.5500","0.6055","3.1409","0.6055"
"48.5750","0.6058","3.1515","0.6058"
"48.6000","0.6061","3.1617","0.6061"
"48.6250","0.6065","3.1638","0.6065"
"48.6500","0.6068","3.1636","0.6068"
"48.6750","0.6071","3.1637","0.6071"
"48.7000","0.6074","3.1647","0.6074"
"48.7250","0.6077","3.1695","0.6077"
"48.7500","0.6080","3.1787","0.6080"
"48.7750","0.6083","3.1844","0.6083"
"48.8000","0.6086","3.1879","0.6086"
"48.8250","0.6089","3.1948","0.6089"
"48.8500","0.6093","3.2019","0.6093"
"48.8750","0.6096","3.2037","0.6096"
"48.9000","0.6099","3.2074","0.6099"
"48.9250","0.6102","3.2085","0.6102"
"48.9500","0.6105","3.2100","0.6105"
"48.9750","0.6108","3.2115","0.6108"
"49.0000","0.6112","3.2139","0.6112"
"49.0250","0.6115","3.2151","0.6115"
"49.0500","0.6118","3.2139","0.6118"
"49.0750","0.6121","3.2169","0.6121"
"49.1000","0.6124","3.2233","0.6124"
"49.1250","0.6127","3.2300","0.6127"
"49.1500","0.6130","3.2373","0.6130"
"49.1750","0.6133","3.2444","0.6133"
"49.2000","0.6137","3.2512","0.6137"
"49.2250","0.6140","3.2610","0.6140"
"49.2500","0.6143","3.2726","0.6143"
"49.2750","0.6147","3.2816","0.6147"
"49.3000","0.6150","3.2899","0.6150"
"49.3250","0.6153","3.2998","0.6153"
"49.3500","0.6157","3.3133","0.6157"
"49.3750","0.6160","3.3247","0.6160"
"49.4000","0.6164","3.3358","0.6164"
"49.4250","0.6167","3.3412","0.6167"
"49.4500","0.6170","3.3429","0.6170"
"49.4750","0.6173","3.3422","0.6173"
"49.5000","0.6176","3.3366","0.6176"
"49.5250","0.6180","3.3338","0.6180"
"49.5500","0.6183","3.3283","0.6183"
"49.5750","0.6186","3.3243","0.6186"
"49.6000","0.6189","3.3236","0.6189"
"49.6250","0.6192","3.3271","0.6192"
"49.6500","0.6195","3.3303","0.6195"
"49.6750","0.6198","3.3338","0.6198"
"49.7000","0.6201","3.3349","0.6201"
"49.7250","0.6204","3.3390","0.6204"
"49.7500","0.6207","3.3436","0.6207"
"49.7750","0.6211","3.3494","0.6211"
"49.8000","0.6214","3.3572","0.6214"
"49.8250","0.6217","3.3605","0.6217"
"49.8500","0.6220","3.3611","0.6220"
"49.8750","0.6223","3.3622","0.6223"
"49.9000","0.6226","3.3645","0.6226"
"49.9250","0.6229","3.3675","0.6229"
"49.9500","0.6232","3.3704","0.6232"
"49.9750","0.6235","3.3738","0.6235"
"50.0000","0.6238","3.3748","0.6238"
"50.0250","0.6241","3.3786","0.6241"
"50.0500","0.6244","3.3845","0.6244"
"50.0750","0.6248","3.3916","0.6248"
"50.1000","0.6251","3.3997","0.6251"
"50.1250","0.6254","3.4023","0.6254"
"50.1500","0.6257","3.4078","0.6257"
"50.1750","0.6260","3.4104","0.6260"
"50.2000","0.6263","3.4197","0.6263"
"50.2250","0.6266","3.4255","0.6266"
"50.2500","0.6270","3.4287","0.6270"
"50.2750","0.6273","3.4327","0.6273"
"50.3000","0.6276","3.4326","0.6276"
"50.3250","0.6279","3.4346","0.6279"
"50.3500","0.6282","3.4366","0.6282"
"50.3750","0.6285","3.4399","0.6285"
"50.4000","0.6288","3.4426","0.6288"
"50.4250","0.6291","3.4469","0.6291"
"50.4500","0.6294","3.4535","0.6294"
"50.4750","0.6297","3.4580","0.6297"
"50.5000","0.6300","3.4637","0.6300"
"50.5250","0.6303","3.4690","0.6303"
"50.5500","0.6307","3.4729","0.6307"
"50.5750","0.6310","3.4762","0.6310"
"50.6000","0.6313","3.4789","0.6313"
"50.6250","0.6316","3.4808","0.6316"
"50.6500","0.6319","3.4866","0.6319"
"50.6750","0.6322","3.4895","0.6322"
"50.7000","0.6325","3.4912","0.6325"
"50.7250","0.6328","3.4911","0.6328"
"50.7500","0.6331","3.4949","0.6331"
"50.7750","0.6334","3.5002","0.6334"
"50.8000","0.6337","3.5008","0.6337"
"50.8250","0.6340","3.5026","0.6340"
"50.8500","0.6343","3.5060","0.6343"
"50.8750","0.6346","3.5095","0.6346"
"50.9000","0.6349","3.5142","0.6349"
"50.9250","0.6352","3.5210","0.6352"
"50.9500","0.6355","3.5306","0.6355"
"50.9750","0.6358","3.5391","0.6358"
"51.0000","0.6361","3.5474","0.6361"
"51.0250","0.6364","3.5538","0.6364"
"51.0500","0.6367","3.5591","0.6367"
"51.0750","0.6371","3.5634","0.6371"
"51.1000","0.6374","3.5684","0.6374"
"51.1250","0.6377","3.5742","0.6377"
"51.1500","0.6380","3.5764","0.6380"
"51.1750","0.6383","3.5753","0.6383"
"51.2000","0.6387","3.5718","0.6387"
"51.2250","0.6390","3.5660","0.6390"
"51.2500","0.6393","3.5654","0.6393"
"51.2750","0.6396","3.5675","0.6396"
"51.3000","0.6399","3.5690","0.6399"
"51.3250","0.6402","3.5697","0.6402"
"51.3500","0.6405","3.5692","0.6405"
"51.3750","0.6408","3.5676","0.6408"
"51.4000","0.6411","3.5674","0.6411"
"51.4250","0.6414","3.5648","0.6414"
"51.4500","0.6417","3.5638","0.6417"
"51.4750","0.6421","3.5654","0.6421"
"51.5000","0.6424","3.5680","0.6424"
"51.5250","0.6427","3.5720","0.6427"
"51.5500","0.6430","3.5762","0.6430"
"51.5750","0.6433","3.5775","0.6433"
"51.6000","0.6436","3.5818","0.6436"
"51.6250","0.6439","3.5857","0.6439"
"51.6500","0.6443","3.5879","0.6443"
"51.6750","0.6446","3.5858","0.6446"
"51.7000","0.6449","3.5825","0.6449"
"51.7250","0.6452","3.5831","0.6452"
"51.7500","0.6455","3.5847","0.6455"
"51.7750","0.6458","3.5828","0.6458"
"51.8000","0.6461","3.5842","0.6461"
"51.8250","0.6464","3.5888","0.6464"
"51.8500","0.6467","3.5932","0.6467"
"51.8750","0.6471","3.5990","0.6471"
"51.9000","0.6474","3.6074","0.6474"
"51.9250","0.6477","3.6127","0.6477"
"51.9500","0.6480","3.6117","0.6480"
"51.9750","0.6483","3.6120","0.6483"
"52.0000","0.6486","3.6164","0.6486"
"52.0250","0.6489","3.6176","0.6489"
"52.0500","0.6492","3.6165","0.6492"
"52.0750","0.6495","3.6160","0.6495"
"52.1000","0.6498","3.6176","0.6498"
"52.1250","0.6501","3.6215","0.6501"
"52.1500","0.6505","3.6240","0.6505"
"52.1750","0.6508","3.6242","0.6508"
"52.2000","0.6511","3.6271","0.6511"
"52.2250","0.6514","3.6326","0.6514"
"52.2500","0.6517","3.6345","0.6517"
"52.2750","0.6521","3.6370","0.6521"
"52.3000","0.6524","3.6347","0.6524"
"52.3250","0.6527","3.6317","0.6527"
"52.3500","0.6530","3.6317","0.6530"
"52.3750","0.6533","3.6334","0.6533"
"52.4000","0.6536","3.6332","0.6536"
"52.4250","0.6539","3.6329","0.6539"
"52.4500","0.6543","3.6334","0.6543"
"52.4750","0.6546","3.6348","0.6546"
"52.5000","0.6549","3.6371","0.6549"
"52.5250","0.6552","3.6395","0.6552"
"52.5500","0.6555","3.6436","0.6555"
"52.5750","0.6558","3.6467","0.6558"
"52.6000","0.6561","3.6444","0.6561"
"52.6250","0.6564","3.6433","0.6564"
"52.6500","0.6568","3.6440","0.6568"
"52.6750","0.6571","3.6447","0.6571"
"52.7000","0.6574","3.6494","0.6574"
"52.7250","0.6577","3.6536","0.6577"
"52.7500","0.6580","3.6585","0.6580"
"52.7750","0.6583","3.6615","0.6583"
"52.8000","0.6586","3.6658","0.6586"
"52.8250","0.6589","3.6705","0.6589"
"52.8500","0.6593","3.6757","0.6593"
"52.8750","0.6596","3.6802","0.6596"
"52.9000","0.6599","3.6800","0.6599"
"52.9250","0.6602","3.6882","0.6602"
"52.9500","0.6605","3.6970","0.6605"
"52.9750","0.6608","3.7025","0.6608"
"53.0000","0.6611","3.7038","0.6611"
"53.0250","0.6615","3.7051","0.6615"
"53.0500","0.6618","3.7058","0.6618"
"53.0750","0.6621","3.7076","0.6621"
"53.1000","0.6624","3.7095","0.6624"
"53.1250","0.6627","3.7113","0.6627"
"53.1500","0.6630","3.7158","0.6630"
"53.1750","0.6633","3.7214","0.6633"
"53.2000","0.6636","3.7247","0.6636"
"53.2250","0.6639","3.7294","0.6639"
"53.2500","0.6642","3.7340","0.6642"
"53.2750","0.6646","3.7435","0.6646"
"53.3000","0.6649","3.7514","0.6649"
"53.3250","0.6652","3.7544","0.6652"
"53.3500","0.6655","3.7557","0.6655"
"53.3750","0.6658","3.7589","0.6658"
"53.4000","0.6661","3.7631","0.6661"
"53.4250","0.6665","3.7684","0.6665"
"53.4500","0.6668","3.7743","0.6668"
"53.4750","0.6671","3.7783","0.6671"
"53.5000","0.6674","3.7811","0.6674"
"53.5250","0.6677","3.7853","0.6677"
"53.5500","0.6680","3.7892","0.6680"
"53.5750","0.6684","3.7943","0.6684"
"53.6000","0.6687","3.7998","0.6687"
"53.6250","0.6690","3.8075","0.6690"
"53.6500","0.6693","3.8168","0.6693"
"53.6750","0.6697","3.8234","0.6697"
"53.7000","0.6700","3.8281","0.6700"
"53.7250","0.6703","3.8368","0.6703"
"53.7500","0.6707","3.8442","0.6707"
"53.7750","0.6710","3.8468","0.6710"
"53.8000","0.6713","3.8447","0.6713"
"53.8250","0.6717","3.8477","0.6717"
"53.8500","0.6720","3.8520","0.6720"
"53.8750","0.6723","3.8505","0.6723"
"53.9000","0.6726","3.8466","0.6726"
"53.9250","0.6729","3.8438","0.6729"
"53.9500","0.6732","3.8422","0.6732"
"53.9750","0.6736","3.8382","0.6736"
"54.0000","0.6739","3.8362","0.6739"
"54.0250","0.6742","3.8390","0.6742"
"54.0500","0.6745","3.8407","0.6745"
"54.0750","0.6748","3.8448","0.6748"
"54.1000","0.6751","3.8503","0.6751"
"54.1250","0.6755","3.8554","0.6755"
"54.1500","0.6758","3.8603","0.6758"
"54.1750","0.6761","3.8654","0.6761"
"54.2000","0.6764","3.8668","0.6764"
"54.2250","0.6767","3.8662","0.6767"
"54.2500","0.6770","3.8652","0.6770"
"54.2750","0.6773","3.8635","0.6773"
"54.3000","0.6776","3.8561","0.6776"
"54.3250","0.6779","3.8520","0.6779"
"54.3500","0.6782","3.8484","0.6782"
"54.3750","0.6785","3.8489","0.6785"
"54.4000","0.6788","3.8539","0.6788"
"54.4250","0.6791","3.8649","0.6791"
"54.4500","0.6794","3.8770","0.6794"
"54.4750","0.6798","3.8844","0.6798"
"54.5000","0.6801","3.8898","0.6801"
"54.5250","0.6804","3.8949","0.6804"
"54.5500","0.6807","3.9017","0.6807"
"54.5750","0.6810","3.9097","0.6810"
"54.6000","0.6813","3.9148","0.6813"
"54.6250","0.6817","3.9142","0.6817"
"54.6500","0.6820","3.9126","0.6820"
"54.6750","0.6823","3.9120","0.6823"
"54.7000","0.6826","3.9081","0.6826"
"54.7250","0.6829","3.9055","0.6829"
"54.7500","0.6832","3.9063","0.6832"
"54.7750","0.6835","3.9069","0.6835"
"54.8000","0.6838","3.9079","0.6838"
"54.8250","0.6841","3.9103","0.6841"
"54.8500","0.6844","3.9096","0.6844"
"54.8750","0.6847","3.9090","0.6847"
"54.9000","0.6851","3.9094","0.6851"
"54.9250","0.6854","3.9098","0.6854"
"54.9500","0.6857","3.9177","0.6857"
"54.9750","0.6860","3.9232","0.6860"
"55.0000","0.6863","3.9246","0.6863"
"55.0250","0.6866","3.9244","0.6866"
"55.0500","0.6869","3.9225","0.6869"
"55.0750","0.6872","3.9225","0.6872"
"55.1000","0.6875","3.9207","0.6875"
"55.1250","0.6878","3.9214","0.6878"
"55.1500","0.6881","3.9270","0.6881"
"55.1750","0.6884","3.9315","0.6884"
"55.2000","0.6888","3.9381","0.6888"
"55.2250","0.6891","3.9454","0.6891"
"55.2500","0.6894","3.9521","0.6894"
"55.2750","0.6897","3.9598","0.6897"
"55.3000","0.6900","3.9683","0.6900"
"55.3250","0.6903","3.9786","0.6903"
"55.3500","0.6907","3.9873","0.6907"
"55.3750","0.6910","3.9970","0.6910"
"55.4000","0.6913","4.0015","0.6913"
"55.4250","0.6916","4.0021","0.6916"
"55.4500","0.6919","4.0005","0.6919"
"55.4750","0.6922","4.0013","0.6922"
"55.5000","0.6925","4.0021","0.6925"
"55.5250","0.6929","4.0053","0.6929"
"55.5500","0.6932","4.0077","0.6932"
"55.5750","0.6935","4.0113","0.6935"
"55.6000","0.6938","4.0156","0.6938"
"55.6250","0.6941","4.0233","0.6941"
"55.6500","0.6944","4.0324","0.6944"
"55.6750","0.6947","4.0366","0.6947"
"55.7000","0.6951","4.0364","0.6951"
"55.7250","0.6954","4.0375","0.6954"
"55.7500","0.6957","4.0370","0.6957"
"55.7750","0.6960","4.0345","0.6960"
"55.8000","0.6963","4.0329","0.6963"
"55.8250","0.6966","4.0365","0.6966"
"55.8500","0.6969","4.0395","0.6969"
"55.8750","0.6972","4.0441","0.6972"
"55.9000","0.6975","4.0521","0.6975"
"55.9250","0.6978","4.0564","0.6978"
"55.9500","0.6981","4.0583","0.6981"
"55.9750","0.6984","4.0642","0.6984"
"56.0000","0.6987","4.0688","0.6987"
"56.0250","0.6990","4.0756","0.6990"
"56.0500","0.6993","4.0843","0.6993"
"56.0750","0.6996","4.0922","0.6996"
"56.1000","0.6999","4.1037","0.6999"
"56.1250","0.7002","4.1184","0.7002"
"56.1500","0.7005","4.1302","0.7005"
"56.1750","0.7008","4.1404","0.7008"
"56.2000","0.7011","4.1494","0.7011"
"56.2250","0.7014","4.1596","0.7014"
"56.2500","0.7018","4.1656","0.7018"
"56.2750","0.7021","4.1739","0.7021"
"56.3000","0.7024","4.1868","0.7024"
"56.3250","0.7027","4.1968","0.7027"
"56.3500","0.7030","4.2078","0.7030"
"56.3750","0.7033","4.2146","0.7033"
"56.4000","0.7036","4.2210","0.7036"
"56.4250","0.7040","4.2262","0.7040"
"56.4500","0.7043","4.2287","0.7043"
"56.4750","0.7046","4.2310","0.7046"
"56.5000","0.7049","4.2328","0.7049"
"56.5250","0.7052","4.2388","0.7052"
"56.5500","0.7055","4.2504","0.7055"
"56.5750","0.7058","4.2628","0.7058"
"56.6000","0.7061","4.2717","0.7061"
"56.6250","0.7064","4.2789","0.7064"
"56.6500","0.7067","4.2812","0.7067"
"56.6750","0.7071","4.2860","0.7071"
"56.7000","0.7074","4.2897","0.7074"
"56.7250","0.7077","4.2926","0.7077"
"56.7500","0.7080","4.2987","0.7080"
"56.7750","0.7083","4.3054","0.7083"
"56.8000","0.7086","4.3128","0.7086"
"56.8250","0.7089","4.3187","0.7089"
"56.8500","0.7092","4.3253","0.7092"
"56.8750","0.7095","4.3316","0.7095"
"56.9000","0.7098","4.3367","0.7098"
"56.9250","0.7101","4.3430","0.7101"
"56.9500","0.7104","4.3488","0.7104"
"56.9750","0.7108","4.3550","0.7108"
"57.0000","0.7111","4.3623","0.7111"
"57.0250","0.7114","4.3726","0.7114"
"57.0500","0.7117","4.3810","0.7117"
"57.0750","0.7120","4.3869","0.7120"
"57.1000","0.7123","4.3915","0.7123"
"57.1250","0.7126","4.3925","0.7126"
"57.1500","0.7129","4.3977","0.7129"
"57.1750","0.7132","4.4024","0.7132"
"57.2000","0.7135","4.4055","0.7135"
"57.2250","0.7139","4.4084","0.7139"
"57.2500","0.7142","4.4120","0.7142"
"57.2750","0.7145","4.4165","0.7145"
"57.3000","0.7148","4.4236","0.7148"
"57.3250","0.7151","4.4334","0.7151"
"57.3500","0.7155","4.4422","0.7155"
"57.3750","0.7158","4.4471","0.7158"
"57.4000","0.7161","4.4531","0.7161"
"57.4250","0.7164","4.4601","0.7164"
"57.4500","0.7168","4.4655","0.7168"
"57.4750","0.7171","4.4688","0.7171"
"57.5000","0.7174","4.4682","0.7174"
"57.5250","0.7177","4.4641","0.7177"
"57.5500","0.7180","4.4593","0.7180"
"57.5750","0.7183","4.4586","0.7183"
"57.6000","0.7186","4.4588","0.7186"
"57.6250","0.7190","4.4634","0.7190"
"57.6500","0.7193","4.4694","0.7193"
"57.6750","0.7196","4.4749","0.7196"
"57.7000","0.7199","4.4863","0.7199"
"57.7250","0.7203","4.4954","0.7203"
"57.7500","0.7206","4.5060","0.7206"
"57.7750","0.7210","4.5182","0.7210"
"57.8000","0.7213","4.5315","0.7213"
"57.8250","0.7217","4.5443","0.7217"
"57.8500","0.7220","4.5495","0.7220"
"57.8750","0.7223","4.5449","0.7223"
"57.9000","0.7226","4.5352","0.7226"
"57.9250","0.7229","4.5237","0.7229"
"57.9500","0.7232","4.5142","0.7232"
"57.9750","0.7235","4.5018","0.7235"
"58.0000","0.7238","4.4934","0.7238"
"58.0250","0.7241","4.4891","0.7241"
"58.0500","0.7244","4.4886","0.7244"
"58.0750","0.7247","4.4903","0.7247"
"58.1000","0.7251","4.4958","0.7251"
"58.1250","0.7254","4.5038","0.7254"
"58.1500","0.7257","4.5067","0.7257"
"58.1750","0.7260","4.5059","0.7260"
"58.2000","0.7263","4.5055","0.7263"
"58.2250","0.7266","4.5047","0.7266"
"58.2500","0.7269","4.5052","0.7269"
"58.2750","0.7273","4.5058","0.7273"
"58.3000","0.7276","4.5052","0.7276"
"58.3250","0.7279","4.5007","0.7279"
"58.3500","0.7282","4.4959","0.7282"
"58.3750","0.7285","4.4948","0.7285"
"58.4000","0.7288","4.4951","0.7288"
"58.4250","0.7291","4.4947","0.7291"
"58.4500","0.7294","4.4948","0.7294"
"58.4750","0.7297","4.4918","0.7297"
"58.5000","0.7300","4.4886","0.7300"
"58.5250","0.7303","4.4861","0.7303"
"58.5500","0.7305","4.4807","0.7305"
"58.5750","0.7308","4.4741","0.7308"
"58.6000","0.7311","4.4731","0.7311"
"58.6250","0.7314","4.4782","0.7314"
"58.6500","0.7317","4.4854","0.7317"
"58.6750","0.7320","4.4983","0.7320"
"58.7000","0.7323","4.5108","0.7323"
"58.7250","0.7326","4.5224","0.7326"
"58.7500","0.7329","4.5361","0.7329"
"58.7750","0.7333","4.5488","0.7333"
"58.8000","0.7336","4.5577","0.7336"
"58.8250","0.7339","4.5702","0.7339"
"58.8500","0.7343","4.5824","0.7343"
"58.8750","0.7346","4.5939","0.7346"
"58.9000","0.7349","4.6008","0.7349"
"58.9250","0.7352","4.6025","0.7352"
"58.9500","0.7355","4.6040","0.7355"
"58.9750","0.7358","4.6058","0.7358"
"59.0000","0.7361","4.6067","0.7361"
"59.0250","0.7365","4.6060","0.7365"
"59.0500","0.7368","4.6065","0.7368"
"59.0750","0.7371","4.6105","0.7371"
"59.1000","0.7374","4.6177","0.7374"
"59.1250","0.7377","4.6266","0.7377"
"59.1500","0.7380","4.6330","0.7380"
"59.1750","0.7383","4.6357","0.7383"
"59.2000","0.7386","4.6349","0.7386"
"59.2250","0.7390","4.6364","0.7390"
"59.2500","0.7393","4.6379","0.7393"
"59.2750","0.7396","4.6367","0.7396"
"59.3000","0.7399","4.6377","0.7399"
"59.3250","0.7402","4.6378","0.7402"
"59.3500","0.7405","4.6399","0.7405"
"59.3750","0.7409","4.6446","0.7409"
"59.4000","0.7412","4.6490","0.7412"
"59.4250","0.7415","4.6573","0.7415"
"59.4500","0.7418","4.6676","0.7418"
"59.4750","0.7421","4.6753","0.7421"
"59.5000","0.7425","4.6885","0.7425"
"59.5250","0.7428","4.7042","0.7428"
"59.5500","0.7431","4.7187","0.7431"
"59.5750","0.7435","4.7287","0.7435"
"59.6000","0.7438","4.7364","0.7438"
"59.6250","0.7442","4.7350","0.7442"
"59.6500","0.7445","4.7294","0.7445"
"59.6750","0.7448","4.7249","0.7448"
"59.7000","0.7451","4.7204","0.7451"
"59.7250","0.7454","4.7123","0.7454"
"59.7500","0.7457","4.7020","0.7457"
"59.7750","0.7460","4.6935","0.7460"
"59.8000","0.7463","4.6863","0.7463"
"59.8250","0.7466","4.6820","0.7466"
"59.8500","0.7469","4.6824","0.7469"
"59.8750","0.7472","4.6861","0.7472"
"59.9000","0.7475","4.6954","0.7475"
"59.9250","0.7479","4.7073","0.7479"
"59.9500","0.7482","4.7167","0.7482"
"59.9750","0.7485","4.7258","0.7485"
"60.0000","0.7488","4.7311","0.7488"
"60.0250","0.7492","4.7317","0.7492"
"60.0500","0.7495","4.7294","0.7495"
"60.0750","0.7498","4.7318","0.7498"
"60.1000","0.7501","4.7324","0.7501"
"60.1250","0.7504","4.7329","0.7504"
"60.1500","0.7507","4.7326","0.7507"
"60.1750","0.7510","4.7346","0.7510"
"60.2000","0.7513","4.7364","0.7513"
"60.2250","0.7516","4.7368","0.7516"
"60.2500","0.7519","4.7353","0.7519"
"60.2750","0.7522","4.7353","0.7522"
"60.3000","0.7525","4.7353","0.7525"
"60.3250","0.7528","4.7312","0.7528"
"60.3500","0.7531","4.7245","0.7531"
"60.3750","0.7534","4.7172","0.7534"
"60.4000","0.7537","4.7066","0.7537"
"60.4250","0.7540","4.6915","0.7540"
"60.4500","0.7543","4.6744","0.7543"
"60.4750","0.7546","4.6563","0.7546"
"60.5000","0.7548","4.6412","0.7548"
"60.5250","0.7551","4.6327","0.7551"
"60.5500","0.7554","4.6294","0.7554"
"60.5750","0.7557","4.6284","0.7557"
"60.6000","0.7560","4.6305","0.7560"
"60.6250","0.7563","4.6371","0.7563"
"60.6500","0.7566","4.6470","0.7566"
"60.6750","0.7569","4.6582","0.7569"
"60.7000","0.7573","4.6697","0.7573"
"60.7250","0.7576","4.6809","0.7576"
"60.7500","0.7579","4.6872","0.7579"
"60.7750","0.7583","4.6859","0.7583"
"60.8000","0.7586","4.6854","0.7586"
"60.8250","0.7589","4.6803","0.7589"
"60.8500","0.7592","4.6744","0.7592"
"60.8750","0.7595","4.6697","0.7595"
"60.9000","0.7598","4.6683","0.7598"
"60.9250","0.7601","4.6682","0.7601"
"60.9500","0.7604","4.6656","0.7604"
"60.9750","0.7607","4.6645","0.7607"
"61.0000","0.7611","4.6611","0.7611"
"61.0250","0.7614","4.6581","0.7614"
"61.0500","0.7617","4.6554","0.7617"
"61.0750","0.7620","4.6564","0.7620"
"61.1000","0.7623","4.6566","0.7623"
"61.1250","0.7626","4.6528","0.7626"
"61.1500","0.7629","4.6500","0.7629"
"61.1750","0.7632","4.6483","0.7632"
"61.2000","0.7635","4.6436","0.7635"
"61.2250","0.7638","4.6386","0.7638"
"61.2500","0.7641","4.6373","0.7641"
"61.2750","0.7644","4.6375","0.7644"
"61.3000","0.7648","4.6382","0.7648"
"61.3250","0.7651","4.6375","0.7651"
"61.3500","0.7654","4.6373","0.7654"
"61.3750","0.7657","4.6400","0.7657"
"61.4000","0.7660","4.6470","0.7660"
"61.4250","0.7663","4.6573","0.7663"
"61.4500","0.7667","4.6665","0.7667"
"61.4750","0.7670","4.6735","0.7670"
"61.5000","0.7673","4.6814","0.7673"
"61.5250","0.7676","4.6908","0.7676"
"61.5500","0.7680","4.6991","0.7680"
"61.5750","0.7683","4.7054","0.7683"
"61.6000","0.7686","4.7075","0.7686"
"61.6250","0.7689","4.7071","0.7689"
"61.6500","0.7692","4.7098","0.7692"
"61.6750","0.7695","4.7141","0.7695"
"61.7000","0.7698","4.7176","0.7698"
"61.7250","0.7701","4.7195","0.7701"
"61.7500","0.7704","4.7213","0.7704"
"61.7750","0.7707","4.7251","0.7707"
"61.8000","0.7710","4.7340","0.7710"
"61.8250","0.7713","4.7471","0.7713"
"61.8500","0.7716","4.7587","0.7716"
"61.8750","0.7719","4.7661","0.7719"
"61.9000","0.7723","4.7769","0.7723"
"61.9250","0.7726","4.7882","0.7726"
"61.9500","0.7729","4.7941","0.7729"
"61.9750","0.7732","4.8022","0.7732"
"62.0000","0.7735","4.8105","0.7735"
"62.0250","0.7738","4.8168","0.7738"
"62.0500","0.7741","4.8294","0.7741"
"62.0750","0.7745","4.8412","0.7745"
"62.1000","0.7748","4.8472","0.7748"
"62.1250","0.7751","4.8504","0.7751"
"62.1500","0.7754","4.8602","0.7754"
"62.1750","0.7757","4.8771","0.7757"
"62.2000","0.7760","4.8951","0.7760"
"62.2250","0.7764","4.9114","0.7764"
"62.2500","0.7767","4.9200","0.7767"
"62.2750","0.7770","4.9210","0.7770"
"62.3000","0.7773","4.9239","0.7773"
"62.3250","0.7776","4.9245","0.7776"
"62.3500","0.7779","4.9266","0.7779"
"62.3750","0.7782","4.9288","0.7782"
"62.4000","0.7785","4.9349","0.7785"
"62.4250","0.7788","4.9424","0.7788"
"62.4500","0.7791","4.9533","0.7791"
"62.4750","0.7794","4.9649","0.7794"
"62.5000","0.7798","4.9773","0.7798"
"62.5250","0.7801","4.9911","0.7801"
"62.5500","0.7804","5.0070","0.7804"
"62.5750","0.7808","5.0200","0.7808"
"62.6000","0.7811","5.0332","0.7811"
"62.6250","0.7814","5.0438","0.7814"
"62.6500","0.7817","5.0469","0.7817"
"62.6750","0.7821","5.0504","0.7821"
"62.7000","0.7824","5.0537","0.7824"
"62.7250","0.7827","5.0446","0.7827"
"62.7500","0.7830","5.0379","0.7830"
"62.7750","0.7833","5.0408","0.7833"
"62.8000","0.7836","5.0442","0.7836"
"62.8250","0.7840","5.0461","0.7840"
"62.8500","0.7843","5.0443","0.7843"
"62.8750","0.7846","5.0449","0.7846"
"62.9000","0.7849","5.0428","0.7849"
"62.9250","0.7852","5.0377","0.7852"
"62.9500","0.7855","5.0428","0.7855"
"62.9750","0.7859","5.0508","0.7859"
"63.0000","0.7862","5.0662","0.7862"
"63.0250","0.7865","5.0874","0.7865"
"63.0500","0.7869","5.1090","0.7869"
"63.0750","0.7873","5.1346","0.7873"
"63.1000","0.7876","5.1569","0.7876"
"63.1250","0.7880","5.1665","0.7880"
"63.1500","0.7883","5.1657","0.7883"
"63.1750","0.7886","5.1554","0.7886"
"63.2000","0.7889","5.1414","0.7889"
"63.2250","0.7892","5.1309","0.7892"
"63.2500","0.7895","5.1233","0.7895"
"63.2750","0.7898","5.1156","0.7898"
"63.3000","0.7901","5.1148","0.7901"
"63.3250","0.7904","5.1159","0.7904"
"63.3500","0.7907","5.1184","0.7907"
"63.3750","0.7910","5.1226","0.7910"
"63.4000","0.7914","5.1288","0.7914"
"63.4250","0.7917","5.1371","0.7917"
"63.4500","0.7920","5.1468","0.7920"
"63.4750","0.7923","5.1566","0.7923"
"63.5000","0.7927","5.1626","0.7927"
"63.5250","0.7930","5.1624","0.7930"
"63.5500","0.7933","5.1665","0.7933"
"63.5750","0.7936","5.1686","0.7936"
"63.6000","0.7939","5.1658","0.7939"
"63.6250","0.7942","5.1643","0.7942"
"63.6500","0.7945","5.1609","0.7945"
"63.6750","0.7948","5.1570","0.7948"
"63.7000","0.7951","5.1485","0.7951"
"63.7250","0.7954","5.1388","0.7954"
"63.7500","0.7957","5.1300","0.7957"
"63.7750","0.7960","5.1231","0.7960"
"63.8000","0.7963","5.1176","0.7963"
