Time,Displacement,Force,Compressive strain (Displacement)
"47.5750","0.5933","17.4870","0.5933"
"47.6000","0.5936","17.5168","0.5936"
"47.6250","0.5939","17.5473","0.5939"
"47.6500","0.5942","17.5809","0.5942"
"47.6750","0.5945","17.6131","0.5945"
"47.7000","0.5948","17.6416","0.5948"
"47.7250","0.5951","17.6651","0.5951"
"47.7500","0.5954","17.6993","0.5954"
"47.7750","0.5958","17.7390","0.5958"
"47.8000","0.5961","17.7806","0.5961"
"47.8250","0.5964","17.8202","0.5964"
"47.8500","0.5967","17.8584","0.5967"
"47.8750","0.5970","17.8916","0.5970"
"47.9000","0.5973","17.9257","0.5973"
"47.9250","0.5976","17.9609","0.5976"
"47.9500","0.5979","17.9968","0.5979"
"47.9750","0.5982","18.0319","0.5982"
"48.0000","0.5985","18.0683","0.5985"
"48.0250","0.5988","18.1130","0.5988"
"48.0500","0.5991","18.1532","0.5991"
"48.0750","0.5994","18.1861","0.5994"
"48.1000","0.5997","18.2183","0.5997"
"48.1250","0.6000","18.2497","0.6000"
"48.1500","0.6003","18.2854","0.6003"
"48.1750","0.6006","18.3146","0.6006"
"48.2000","0.6009","18.3477","0.6009"
"48.2250","0.6012","18.3858","0.6012"
"48.2500","0.6016","18.4218","0.6016"
"48.2750","0.6019","18.4557","0.6019"
"48.3000","0.6022","18.4994","0.6022"
"48.3250","0.6025","18.5558","0.6025"
"48.3500","0.6028","18.6113","0.6028"
"48.3750","0.6031","18.6545","0.6031"
"48.4000","0.6034","18.6867","0.6034"
"48.4250","0.6037","18.7186","0.6037"
"48.4500","0.6041","18.7579","0.6041"
"48.4750","0.6044","18.7968","0.6044"
"48.5000","0.6047","18.8291","0.6047"
"48.5250","0.6050","18.8706","0.6050"
"48.5500","0.6053","18.9211","0.6053"
"48.5750","0.6056","18.9755","0.6056"
"48.6000","0.6059","19.0347","0.6059"
"48.6250","0.6062","19.0945","0.6062"
"48.6500","0.6065","19.1613","0.6065"
"48.6750","0.6069","19.2285","0.6069"
"48.7000","0.6072","19.2975","0.6072"
"48.7250","0.6075","19.3674","0.6075"
"48.7500","0.6078","19.4395","0.6078"
"48.7750","0.6081","19.5077","0.6081"
"48.8000","0.6085","19.5718","0.6085"
"48.8250","0.6088","19.6361","0.6088"
"48.8500","0.6091","19.7006","0.6091"
"48.8750","0.6095","19.7693","0.6095"
"48.9000","0.6098","19.8368","0.6098"
"48.9250","0.6101","19.8945","0.6101"
"48.9500","0.6104","19.9461","0.6104"
"48.9750","0.6108","20.0059","0.6108"
"49.0000","0.6111","20.0686","0.6111"
"49.0250","0.6114","20.1222","0.6114"
"49.0500","0.6117","20.1538","0.6117"
"49.0750","0.6120","20.1750","0.6120"
"49.1000","0.6123","20.2043","0.6123"
"49.1250","0.6126","20.2387","0.6126"
"49.1500","0.6130","20.2563","0.6130"
"49.1750","0.6133","20.2533","0.6133"
"49.2000","0.6136","20.2631","0.6136"
"49.2250","0.6139","20.2839","0.6139"
"49.2500","0.6142","20.2943","0.6142"
"49.2750","0.6145","20.3088","0.6145"
"49.3000","0.6148","20.3293","0.6148"
"49.3250","0.6151","20.3620","0.6151"
"49.3500","0.6154","20.3910","0.6154"
"49.3750","0.6158","20.4203","0.6158"
"49.4000","0.6161","20.4547","0.6161"
"49.4250","0.6164","20.4892","0.6164"
"49.4500","0.6167","20.5177","0.6167"
"49.4750","0.6170","20.5454","0.6170"
"49.5000","0.6173","20.5867","0.6173"
"49.5250","0.6177","20.6268","0.6177"
"49.5500","0.6180","20.6654","0.6180"
"49.5750","0.6183","20.7079","0.6183"
"49.6000","0.6186","20.7434","0.6186"
"49.6250","0.6189","20.7803","0.6189"
"49.6500","0.6192","20.8195","0.6192"
"49.6750","0.6195","20.8554","0.6195"
"49.7000","0.6198","20.8903","0.6198"
"49.7250","0.6202","20.9281","0.6202"
"49.7500","0.6205","20.9645","0.6205"
"49.7750","0.6208","20.9985","0.6208"
"49.8000","0.6211","21.0370","0.6211"
"49.8250","0.6214","21.0728","0.6214"
"49.8500","0.6217","21.1026","0.6217"
"49.8750","0.6220","21.1227","0.6220"
"49.9000","0.6223","21.1426","0.6223"
"49.9250","0.6226","21.1655","0.6226"
"49.9500","0.6229","21.1919","0.6229"
"49.9750","0.6232","21.2278","0.6232"
"50.0000","0.6236","21.2718","0.6236"
"50.0250","0.6239","21.3226","0.6239"
"50.0500","0.6242","21.3687","0.6242"
"50.0750","0.6245","21.4068","0.6245"
"50.1000","0.6248","21.4343","0.6248"
"50.1250","0.6251","21.4701","0.6251"
"50.1500","0.6255","21.5114","0.6255"
"50.1750","0.6258","21.5566","0.6258"
"50.2000","0.6261","21.5934","0.6261"
"50.2250","0.6264","21.6217","0.6264"
"50.2500","0.6267","21.6535","0.6267"
"50.2750","0.6270","21.6840","0.6270"
"50.3000","0.6273","21.7200","0.6273"
"50.3250","0.6276","21.7497","0.6276"
"50.3500","0.6279","21.7834","0.6279"
"50.3750","0.6282","21.8159","0.6282"
"50.4000","0.6286","21.8520","0.6286"
"50.4250","0.6289","21.8870","0.6289"
"50.4500","0.6292","21.9095","0.6292"
"50.4750","0.6295","21.9276","0.6295"
"50.5000","0.6298","21.9471","0.6298"
"50.5250","0.6301","21.9662","0.6301"
"50.5500","0.6304","21.9796","0.6304"
"50.5750","0.6307","21.9947","0.6307"
"50.6000","0.6310","22.0140","0.6310"
"50.6250","0.6313","22.0252","0.6313"
"50.6500","0.6316","22.0265","0.6316"
"50.6750","0.6319","22.0291","0.6319"
"50.7000","0.6322","22.0351","0.6322"
"50.7250","0.6325","22.0313","0.6325"
"50.7500","0.6328","22.0137","0.6328"
"50.7750","0.6331","22.0153","0.6331"
"50.8000","0.6334","22.0344","0.6334"
"50.8250","0.6337","22.0634","0.6337"
"50.8500","0.6340","22.0980","0.6340"
"50.8750","0.6343","22.1284","0.6343"
"50.9000","0.6346","22.1573","0.6346"
"50.9250","0.6349","22.1951","0.6349"
"50.9500","0.6352","22.2343","0.6352"
"50.9750","0.6356","22.2696","0.6356"
"51.0000","0.6359","22.3030","0.6359"
"51.0250","0.6362","22.3333","0.6362"
"51.0500","0.6365","22.3577","0.6365"
"51.0750","0.6368","22.3668","0.6368"
"51.1000","0.6371","22.3712","0.6371"
"51.1250","0.6374","22.3895","0.6374"
"51.1500","0.6377","22.4135","0.6377"
"51.1750","0.6381","22.4509","0.6381"
"51.2000","0.6384","22.4837","0.6384"
"51.2250","0.6387","22.5075","0.6387"
"51.2500","0.6390","22.5219","0.6390"
"51.2750","0.6393","22.5400","0.6393"
"51.3000","0.6396","22.5625","0.6396"
"51.3250","0.6399","22.5941","0.6399"
"51.3500","0.6403","22.6342","0.6403"
"51.3750","0.6406","22.6696","0.6406"
"51.4000","0.6409","22.6778","0.6409"
"51.4250","0.6412","22.6758","0.6412"
"51.4500","0.6415","22.6782","0.6415"
"51.4750","0.6418","22.7065","0.6418"
"51.5000","0.6421","22.7509","0.6421"
"51.5250","0.6424","22.7928","0.6424"
"51.5500","0.6428","22.8273","0.6428"
"51.5750","0.6431","22.8555","0.6431"
"51.6000","0.6434","22.8795","0.6434"
"51.6250","0.6437","22.8860","0.6437"
"51.6500","0.6440","22.8846","0.6440"
"51.6750","0.6443","22.8826","0.6443"
"51.7000","0.6446","22.8876","0.6446"
"51.7250","0.6449","22.8979","0.6449"
"51.7500","0.6452","22.9212","0.6452"
"51.7750","0.6455","22.9498","0.6455"
"51.8000","0.6459","22.9910","0.6459"
"51.8250","0.6462","23.0423","0.6462"
"51.8500","0.6465","23.0786","0.6465"
"51.8750","0.6468","23.0977","0.6468"
"51.9000","0.6471","23.1105","0.6471"
"51.9250","0.6474","23.1264","0.6474"
"51.9500","0.6478","23.1555","0.6478"
"51.9750","0.6481","23.1886","0.6481"
"52.0000","0.6484","23.2158","0.6484"
"52.0250","0.6487","23.2307","0.6487"
"52.0500","0.6490","23.2407","0.6490"
"52.0750","0.6493","23.2560","0.6493"
"52.1000","0.6496","23.2818","0.6496"
"52.1250","0.6500","23.3042","0.6500"
"52.1500","0.6503","23.3269","0.6503"
"52.1750","0.6506","23.3400","0.6506"
"52.2000","0.6509","23.3449","0.6509"
"52.2250","0.6512","23.3522","0.6512"
"52.2500","0.6515","23.3673","0.6515"
"52.2750","0.6519","23.3868","0.6519"
"52.3000","0.6522","23.4072","0.6522"
"52.3250","0.6525","23.4376","0.6525"
"52.3500","0.6528","23.4742","0.6528"
"52.3750","0.6532","23.5133","0.6532"
"52.4000","0.6535","23.5429","0.6535"
"52.4250","0.6539","23.5775","0.6539"
"52.4500","0.6542","23.6002","0.6542"
"52.4750","0.6545","23.6183","0.6545"
"52.5000","0.6549","23.6241","0.6549"
"52.5250","0.6552","23.6109","0.6552"
"52.5500","0.6555","23.5884","0.6555"
"52.5750","0.6558","23.5641","0.6558"
"52.6000","0.6561","23.5437","0.6561"
"52.6250","0.6565","23.5348","0.6565"
"52.6500","0.6568","23.5291","0.6568"
"52.6750","0.6571","23.5277","0.6571"
"52.7000","0.6574","23.5251","0.6574"
"52.7250","0.6577","23.5212","0.6577"
"52.7500","0.6580","23.5209","0.6580"
"52.7750","0.6583","23.5232","0.6583"
"52.8000","0.6586","23.5238","0.6586"
"52.8250","0.6590","23.5360","0.6590"
"52.8500","0.6593","23.5529","0.6593"
"52.8750","0.6596","23.5780","0.6596"
"52.9000","0.6599","23.6047","0.6599"
"52.9250","0.6602","23.6256","0.6602"
"52.9500","0.6606","23.6527","0.6606"
"52.9750","0.6609","23.6784","0.6609"
"53.0000","0.6612","23.7072","0.6612"
"53.0250","0.6615","23.7398","0.6615"
"53.0500","0.6619","23.7657","0.6619"
"53.0750","0.6622","23.7957","0.6622"
"53.1000","0.6625","23.8265","0.6625"
"53.1250","0.6628","23.8445","0.6628"
"53.1500","0.6632","23.8538","0.6632"
"53.1750","0.6635","23.8464","0.6635"
"53.2000","0.6638","23.8328","0.6638"
"53.2250","0.6641","23.8146","0.6641"
"53.2500","0.6644","23.7919","0.6644"
"53.2750","0.6646","23.7718","0.6646"
"53.3000","0.6649","23.7614","0.6649"
"53.3250","0.6652","23.7539","0.6652"
"53.3500","0.6655","23.7522","0.6655"
"53.3750","0.6658","23.7519","0.6658"
"53.4000","0.6661","23.7644","0.6661"
"53.4250","0.6664","23.7813","0.6664"
"53.4500","0.6668","23.8032","0.6668"
"53.4750","0.6671","23.8303","0.6671"
"53.5000","0.6674","23.8498","0.6674"
"53.5250","0.6677","23.8683","0.6677"
"53.5500","0.6680","23.8832","0.6680"
"53.5750","0.6683","23.8974","0.6683"
"53.6000","0.6686","23.9095","0.6686"
"53.6250","0.6689","23.9081","0.6689"
"53.6500","0.6692","23.9059","0.6692"
"53.6750","0.6695","23.9064","0.6695"
"53.7000","0.6698","23.9040","0.6698"
"53.7250","0.6701","23.9135","0.6701"
"53.7500","0.6704","23.9412","0.6704"
"53.7750","0.6707","23.9660","0.6707"
"53.8000","0.6710","23.9878","0.6710"
"53.8250","0.6714","24.0064","0.6714"
"53.8500","0.6717","24.0118","0.6717"
"53.8750","0.6719","24.0087","0.6719"
"53.9000","0.6722","24.0007","0.6722"
"53.9250","0.6725","23.9860","0.6725"
"53.9500","0.6728","23.9749","0.6728"
"53.9750","0.6731","23.9628","0.6731"
"54.0000","0.6734","23.9499","0.6734"
"54.0250","0.6737","23.9496","0.6737"
"54.0500","0.6740","23.9587","0.6740"
"54.0750","0.6742","23.9729","0.6742"
"54.1000","0.6745","23.9906","0.6745"
"54.1250","0.6748","24.0090","0.6748"
"54.1500","0.6752","24.0278","0.6752"
"54.1750","0.6755","24.0533","0.6755"
"54.2000","0.6758","24.0777","0.6758"
"54.2250","0.6761","24.0988","0.6761"
"54.2500","0.6764","24.1223","0.6764"
"54.2750","0.6767","24.1559","0.6767"
"54.3000","0.6770","24.1874","0.6770"
"54.3250","0.6774","24.2050","0.6774"
"54.3500","0.6777","24.2097","0.6777"
"54.3750","0.6780","24.2131","0.6780"
"54.4000","0.6783","24.2211","0.6783"
"54.4250","0.6786","24.2360","0.6786"
"54.4500","0.6789","24.2478","0.6789"
"54.4750","0.6792","24.2586","0.6792"
"54.5000","0.6795","24.2764","0.6795"
"54.5250","0.6798","24.3009","0.6798"
"54.5500","0.6802","24.3294","0.6802"
"54.5750","0.6805","24.3555","0.6805"
"54.6000","0.6808","24.3806","0.6808"
"54.6250","0.6811","24.4033","0.6811"
"54.6500","0.6814","24.4348","0.6814"
"54.6750","0.6817","24.4690","0.6817"
"54.7000","0.6821","24.4978","0.6821"
"54.7250","0.6824","24.5272","0.6824"
"54.7500","0.6827","24.5460","0.6827"
"54.7750","0.6830","24.5599","0.6830"
"54.8000","0.6833","24.5750","0.6833"
"54.8250","0.6837","24.5955","0.6837"
"54.8500","0.6840","24.6117","0.6840"
"54.8750","0.6843","24.6175","0.6843"
"54.9000","0.6846","24.6161","0.6846"
"54.9250","0.6849","24.6103","0.6849"
"54.9500","0.6852","24.5992","0.6852"
"54.9750","0.6855","24.5861","0.6855"
"55.0000","0.6859","24.5807","0.6859"
"55.0250","0.6862","24.5800","0.6862"
"55.0500","0.6865","24.5872","0.6865"
"55.0750","0.6868","24.5944","0.6868"
"55.1000","0.6871","24.5948","0.6871"
"55.1250","0.6874","24.5934","0.6874"
"55.1500","0.6877","24.6081","0.6877"
"55.1750","0.6881","24.6503","0.6881"
"55.2000","0.6884","24.6871","0.6884"
"55.2250","0.6887","24.7065","0.6887"
"55.2500","0.6890","24.7154","0.6890"
"55.2750","0.6893","24.7128","0.6893"
"55.3000","0.6896","24.6892","0.6896"
"55.3250","0.6900","24.6735","0.6900"
"55.3500","0.6903","24.6830","0.6903"
"55.3750","0.6906","24.7001","0.6906"
"55.4000","0.6909","24.7103","0.6909"
"55.4250","0.6912","24.7227","0.6912"
"55.4500","0.6916","24.7385","0.6916"
"55.4750","0.6919","24.7576","0.6919"
"55.5000","0.6922","24.7863","0.6922"
"55.5250","0.6926","24.8241","0.6926"
"55.5500","0.6929","24.8718","0.6929"
"55.5750","0.6932","24.9181","0.6932"
"55.6000","0.6936","24.9632","0.6936"
"55.6250","0.6939","24.9841","0.6939"
"55.6500","0.6943","24.9742","0.6943"
"55.6750","0.6946","24.9449","0.6946"
"55.7000","0.6949","24.9028","0.6949"
"55.7250","0.6952","24.8634","0.6952"
"55.7500","0.6954","24.8346","0.6954"
"55.7750","0.6957","24.8215","0.6957"
"55.8000","0.6961","24.8224","0.6961"
"55.8250","0.6964","24.8380","0.6964"
"55.8500","0.6967","24.8613","0.6967"
"55.8750","0.6970","24.8763","0.6970"
"55.9000","0.6973","24.8689","0.6973"
"55.9250","0.6976","24.8610","0.6976"
"55.9500","0.6980","24.8504","0.6980"
"55.9750","0.6983","24.8410","0.6983"
"56.0000","0.6986","24.8337","0.6986"
"56.0250","0.6989","24.8207","0.6989"
"56.0500","0.6992","24.7963","0.6992"
"56.0750","0.6995","24.7714","0.6995"
"56.1000","0.6998","24.7475","0.6998"
"56.1250","0.7001","24.7298","0.7001"
"56.1500","0.7004","24.7197","0.7004"
"56.1750","0.7007","24.7166","0.7007"
"56.2000","0.7010","24.7061","0.7010"
"56.2250","0.7013","24.6757","0.7013"
"56.2500","0.7016","24.6521","0.7016"
"56.2750","0.7019","24.6380","0.7019"
"56.3000","0.7022","24.6185","0.7022"
"56.3250","0.7025","24.5972","0.7025"
"56.3500","0.7028","24.5758","0.7028"
"56.3750","0.7031","24.5534","0.7031"
"56.4000","0.7034","24.5324","0.7034"
"56.4250","0.7037","24.5070","0.7037"
"56.4500","0.7040","24.4951","0.7040"
"56.4750","0.7043","24.4963","0.7043"
"56.5000","0.7046","24.5133","0.7046"
"56.5250","0.7049","24.5379","0.7049"
"56.5500","0.7052","24.5620","0.7052"
"56.5750","0.7056","24.5913","0.7056"
"56.6000","0.7059","24.6197","0.7059"
"56.6250","0.7062","24.6326","0.7062"
"56.6500","0.7065","24.6192","0.7065"
"56.6750","0.7068","24.6133","0.7068"
"56.7000","0.7071","24.6097","0.7071"
"56.7250","0.7074","24.6081","0.7074"
"56.7500","0.7077","24.6378","0.7077"
"56.7750","0.7081","24.7041","0.7081"
"56.8000","0.7084","24.7438","0.7084"
"56.8250","0.7087","24.7672","0.7087"
"56.8500","0.7090","24.7957","0.7090"
"56.8750","0.7093","24.8173","0.7093"
"56.9000","0.7096","24.8503","0.7096"
"56.9250","0.7099","24.8737","0.7099"
"56.9500","0.7103","24.8864","0.7103"
"56.9750","0.7106","24.8905","0.7106"
"57.0000","0.7109","24.9048","0.7109"
"57.0250","0.7112","24.9252","0.7112"
"57.0500","0.7115","24.9793","0.7115"
"57.0750","0.7118","25.0095","0.7118"
"57.1000","0.7122","24.9943","0.7122"
"57.1250","0.7125","24.9630","0.7125"
"57.1500","0.7128","24.9451","0.7128"
"57.1750","0.7131","24.9377","0.7131"
"57.2000","0.7134","24.9432","0.7134"
"57.2250","0.7137","24.9293","0.7137"
"57.2500","0.7140","24.9068","0.7140"
"57.2750","0.7144","24.9166","0.7144"
"57.3000","0.7147","24.9278","0.7147"
"57.3250","0.7150","24.9186","0.7150"
"57.3500","0.7154","24.9096","0.7154"
"57.3750","0.7157","24.9079","0.7157"
"57.4000","0.7160","24.9003","0.7160"
"57.4250","0.7163","24.8914","0.7163"
"57.4500","0.7167","24.8793","0.7167"
"57.4750","0.7170","24.8718","0.7170"
"57.5000","0.7173","24.8738","0.7173"
"57.5250","0.7176","24.8777","0.7176"
"57.5500","0.7180","24.8584","0.7180"
"57.5750","0.7183","24.8264","0.7183"
"57.6000","0.7186","24.7860","0.7186"
"57.6250","0.7189","24.7348","0.7189"
"57.6500","0.7192","24.6916","0.7192"
"57.6750","0.7195","24.6729","0.7195"
"57.7000","0.7198","24.6648","0.7198"
"57.7250","0.7202","24.6425","0.7202"
"57.7500","0.7205","24.6104","0.7205"
"57.7750","0.7208","24.5709","0.7208"
"57.8000","0.7211","24.5361","0.7211"
"57.8250","0.7214","24.5160","0.7214"
"57.8500","0.7218","24.4976","0.7218"
"57.8750","0.7221","24.4883","0.7221"
"57.9000","0.7224","24.4705","0.7224"
"57.9250","0.7227","24.4387","0.7227"
"57.9500","0.7230","24.4077","0.7230"
"57.9750","0.7233","24.3763","0.7233"
"58.0000","0.7236","24.3476","0.7236"
"58.0250","0.7240","24.3173","0.7240"
"58.0500","0.7243","24.2959","0.7243"
"58.0750","0.7246","24.2740","0.7246"
"58.1000","0.7249","24.2562","0.7249"
"58.1250","0.7252","24.2416","0.7252"
"58.1500","0.7255","24.2136","0.7255"
"58.1750","0.7258","24.1830","0.7258"
"58.2000","0.7261","24.1490","0.7261"
"58.2250","0.7264","24.1163","0.7264"
"58.2500","0.7267","24.0974","0.7267"
"58.2750","0.7270","24.0920","0.7270"
"58.3000","0.7274","24.0875","0.7274"
"58.3250","0.7277","24.0867","0.7277"
"58.3500","0.7280","24.0879","0.7280"
"58.3750","0.7283","24.0467","0.7283"
"58.4000","0.7286","23.9879","0.7286"
"58.4250","0.7289","23.9488","0.7289"
"58.4500","0.7292","23.9174","0.7292"
"58.4750","0.7295","23.8872","0.7295"
"58.5000","0.7298","23.8519","0.7298"
"58.5250","0.7301","23.8160","0.7301"
"58.5500","0.7304","23.7867","0.7304"
"58.5750","0.7308","23.7598","0.7308"
"58.6000","0.7311","23.7453","0.7311"
"58.6250","0.7314","23.7483","0.7314"
"58.6500","0.7317","23.7598","0.7317"
"58.6750","0.7321","23.7739","0.7321"
"58.7000","0.7324","23.7899","0.7324"
"58.7250","0.7327","23.8061","0.7327"
"58.7500","0.7330","23.8168","0.7330"
"58.7750","0.7334","23.8146","0.7334"
"58.8000","0.7337","23.8052","0.7337"
"58.8250","0.7340","23.7854","0.7340"
"58.8500","0.7343","23.7465","0.7343"
"58.8750","0.7346","23.6950","0.7346"
"58.9000","0.7349","23.6447","0.7349"
"58.9250","0.7352","23.6034","0.7352"
"58.9500","0.7355","23.5664","0.7355"
"58.9750","0.7358","23.5303","0.7358"
"59.0000","0.7361","23.4927","0.7361"
"59.0250","0.7364","23.4606","0.7364"
"59.0500","0.7367","23.4121","0.7367"
"59.0750","0.7370","23.3768","0.7370"
"59.1000","0.7373","23.3568","0.7373"
"59.1250","0.7377","23.3522","0.7377"
"59.1500","0.7380","23.3518","0.7380"
"59.1750","0.7383","23.3491","0.7383"
"59.2000","0.7386","23.3416","0.7386"
"59.2250","0.7389","23.3271","0.7389"
"59.2500","0.7392","23.2978","0.7392"
"59.2750","0.7395","23.2674","0.7395"
"59.3000","0.7398","23.2441","0.7398"
"59.3250","0.7402","23.2247","0.7402"
"59.3500","0.7405","23.2094","0.7405"
"59.3750","0.7408","23.1944","0.7408"
"59.4000","0.7411","23.1789","0.7411"
"59.4250","0.7414","23.1457","0.7414"
"59.4500","0.7417","23.1090","0.7417"
"59.4750","0.7420","23.0894","0.7420"
"59.5000","0.7423","23.0763","0.7423"
"59.5250","0.7426","23.0742","0.7426"
"59.5500","0.7429","23.0832","0.7429"
"59.5750","0.7433","23.0875","0.7433"
"59.6000","0.7436","23.0977","0.7436"
"59.6250","0.7439","23.0957","0.7439"
"59.6500","0.7442","23.0712","0.7442"
"59.6750","0.7445","23.0416","0.7445"
"59.7000","0.7448","23.0141","0.7448"
"59.7250","0.7451","22.9995","0.7451"
"59.7500","0.7454","22.9917","0.7454"
"59.7750","0.7458","22.9828","0.7458"
"59.8000","0.7461","22.9738","0.7461"
"59.8250","0.7464","22.9653","0.7464"
"59.8500","0.7467","22.9508","0.7467"
"59.8750","0.7470","22.9392","0.7470"
"59.9000","0.7473","22.9300","0.7473"
"59.9250","0.7476","22.9194","0.7476"
"59.9500","0.7480","22.9091","0.7480"
"59.9750","0.7483","22.8980","0.7483"
"60.0000","0.7486","22.8816","0.7486"
"60.0250","0.7489","22.8601","0.7489"
"60.0500","0.7492","22.8228","0.7492"
"60.0750","0.7495","22.7690","0.7495"
"60.1000","0.7498","22.7430","0.7498"
"60.1250","0.7501","22.7295","0.7501"
"60.1500","0.7505","22.7179","0.7505"
"60.1750","0.7508","22.7007","0.7508"
"60.2000","0.7511","22.6822","0.7511"
"60.2250","0.7514","22.6695","0.7514"
"60.2500","0.7517","22.6714","0.7517"
"60.2750","0.7520","22.6697","0.7520"
"60.3000","0.7523","22.6681","0.7523"
"60.3250","0.7526","22.6704","0.7526"
"60.3500","0.7529","22.6649","0.7529"
"60.3750","0.7532","22.6589","0.7532"
"60.4000","0.7535","22.6585","0.7535"
"60.4250","0.7538","22.6535","0.7538"
"60.4500","0.7541","22.6507","0.7541"
"60.4750","0.7544","22.6533","0.7544"
"60.5000","0.7547","22.6502","0.7547"
"60.5250","0.7550","22.6365","0.7550"
"60.5500","0.7553","22.6305","0.7553"
"60.5750","0.7557","22.6293","0.7557"
"60.6000","0.7560","22.6341","0.7560"
"60.6250","0.7563","22.6419","0.7563"
"60.6500","0.7566","22.6472","0.7566"
"60.6750","0.7569","22.6548","0.7569"
"60.7000","0.7572","22.6605","0.7572"
"60.7250","0.7575","22.6727","0.7575"
"60.7500","0.7578","22.6834","0.7578"
"60.7750","0.7581","22.6891","0.7581"
"60.8000","0.7584","22.6936","0.7584"
"60.8250","0.7587","22.6983","0.7587"
"60.8500","0.7590","22.7024","0.7590"
"60.8750","0.7593","22.6998","0.7593"
"60.9000","0.7596","22.7002","0.7596"
"60.9250","0.7599","22.7153","0.7599"
"60.9500","0.7603","22.7377","0.7603"
"60.9750","0.7606","22.7594","0.7606"
"61.0000","0.7609","22.7847","0.7609"
"61.0250","0.7612","22.8008","0.7612"
"61.0500","0.7615","22.8113","0.7615"
"61.0750","0.7619","22.8172","0.7619"
"61.1000","0.7622","22.8183","0.7622"
"61.1250","0.7625","22.8230","0.7625"
"61.1500","0.7628","22.8287","0.7628"
"61.1750","0.7631","22.8384","0.7631"
"61.2000","0.7634","22.8530","0.7634"
"61.2250","0.7637","22.8695","0.7637"
"61.2500","0.7640","22.8895","0.7640"
"61.2750","0.7644","22.9150","0.7644"
"61.3000","0.7647","22.9366","0.7647"
"61.3250","0.7650","22.9498","0.7650"
"61.3500","0.7653","22.9611","0.7653"
"61.3750","0.7656","22.9816","0.7656"
"61.4000","0.7659","23.0052","0.7659"
"61.4250","0.7663","23.0165","0.7663"
"61.4500","0.7666","23.0216","0.7666"
"61.4750","0.7669","23.0221","0.7669"
"61.5000","0.7672","23.0197","0.7672"
"61.5250","0.7675","23.0063","0.7675"
"61.5500","0.7678","23.0061","0.7678"
"61.5750","0.7681","23.0099","0.7681"
"61.6000","0.7684","23.0109","0.7684"
"61.6250","0.7687","23.0194","0.7687"
"61.6500","0.7690","23.0394","0.7690"
"61.6750","0.7693","23.0625","0.7693"
"61.7000","0.7696","23.0822","0.7696"
"61.7250","0.7699","23.0954","0.7699"
"61.7500","0.7703","23.1137","0.7703"
"61.7750","0.7706","23.1222","0.7706"
"61.8000","0.7709","23.1309","0.7709"
"61.8250","0.7712","23.1430","0.7712"
"61.8500","0.7715","23.1484","0.7715"
"61.8750","0.7718","23.1617","0.7718"
"61.9000","0.7721","23.1830","0.7721"
"61.9250","0.7725","23.2023","0.7725"
"61.9500","0.7728","23.2153","0.7728"
"61.9750","0.7731","23.2177","0.7731"
"62.0000","0.7734","23.2095","0.7734"
"62.0250","0.7737","23.2023","0.7737"
"62.0500","0.7740","23.1949","0.7740"
"62.0750","0.7743","23.1892","0.7743"
"62.1000","0.7746","23.1907","0.7746"
"62.1250","0.7749","23.2043","0.7749"
"62.1500","0.7752","23.2231","0.7752"
"62.1750","0.7756","23.2481","0.7756"
"62.2000","0.7759","23.2578","0.7759"
"62.2250","0.7762","23.2621","0.7762"
"62.2500","0.7765","23.2627","0.7765"
"62.2750","0.7768","23.2686","0.7768"
"62.3000","0.7771","23.2862","0.7771"
"62.3250","0.7774","23.3228","0.7774"
"62.3500","0.7778","23.3548","0.7778"
"62.3750","0.7781","23.3736","0.7781"
"62.4000","0.7784","23.3785","0.7784"
"62.4250","0.7787","23.3831","0.7787"
"62.4500","0.7790","23.3913","0.7790"
"62.4750","0.7793","23.4004","0.7793"
"62.5000","0.7796","23.4095","0.7796"
"62.5250","0.7800","23.4210","0.7800"
"62.5500","0.7803","23.4175","0.7803"
"62.5750","0.7806","23.4022","0.7806"
"62.6000","0.7809","23.3892","0.7809"
"62.6250","0.7812","23.3872","0.7812"
"62.6500","0.7815","23.3939","0.7815"
"62.6750","0.7818","23.4032","0.7818"
"62.7000","0.7821","23.4116","0.7821"
"62.7250","0.7824","23.4124","0.7824"
"62.7500","0.7827","23.4153","0.7827"
"62.7750","0.7830","23.4311","0.7830"
"62.8000","0.7833","23.4553","0.7833"
"62.8250","0.7837","23.4819","0.7837"
"62.8500","0.7840","23.5028","0.7840"
"62.8750","0.7843","23.5234","0.7843"
"62.9000","0.7846","23.5545","0.7846"
"62.9250","0.7849","23.5961","0.7849"
"62.9500","0.7853","23.6353","0.7853"
"62.9750","0.7856","23.6680","0.7856"
"63.0000","0.7859","23.6994","0.7859"
"63.0250","0.7862","23.7196","0.7862"
"63.0500","0.7865","23.7327","0.7865"
"63.0750","0.7869","23.7540","0.7869"
"63.1000","0.7872","23.7790","0.7872"
"63.1250","0.7875","23.7999","0.7875"
"63.1500","0.7878","23.8231","0.7878"
"63.1750","0.7881","23.8503","0.7881"
"63.2000","0.7884","23.8748","0.7884"
"63.2250","0.7888","23.9144","0.7888"
"63.2500","0.7891","23.9691","0.7891"
"63.2750","0.7894","24.0180","0.7894"
"63.3000","0.7898","24.0550","0.7898"
"63.3250","0.7901","24.1025","0.7901"
"63.3500","0.7905","24.1566","0.7905"
"63.3750","0.7908","24.2001","0.7908"
"63.4000","0.7911","24.2189","0.7911"
"63.4250","0.7915","24.2100","0.7915"
