Time,Displacement,Force,Compressive strain (Displacement)
(s),(mm),(N),(%)
"32.4000","0.4034","5.7207","0.4034"
"32.4250","0.4037","5.7381","0.4037"
"32.4500","0.4040","5.7561","0.4040"
"32.4750","0.4043","5.7697","0.4043"
"32.5000","0.4046","5.7811","0.4046"
"32.5250","0.4049","5.7911","0.4049"
"32.5500","0.4052","5.8039","0.4052"
"32.5750","0.4056","5.8174","0.4056"
"32.6000","0.4059","5.8273","0.4059"
"32.6250","0.4062","5.8318","0.4062"
"32.6500","0.4065","5.8320","0.4065"
"32.6750","0.4068","5.8348","0.4068"
"32.7000","0.4071","5.8335","0.4071"
"32.7250","0.4074","5.8292","0.4074"
"32.7500","0.4078","5.8269","0.4078"
"32.7750","0.4081","5.8214","0.4081"
"32.8000","0.4084","5.8161","0.4084"
"32.8250","0.4087","5.8108","0.4087"
"32.8500","0.4090","5.8056","0.4090"
"32.8750","0.4093","5.8000","0.4093"
"32.9000","0.4096","5.7919","0.4096"
"32.9250","0.4100","5.7822","0.4100"
"32.9500","0.4103","5.7731","0.4103"
"32.9750","0.4106","5.7542","0.4106"
"33.0000","0.4109","5.6445","0.4109"
"33.0250","0.4112","5.5918","0.4112"
"33.0500","0.4116","5.5801","0.4116"
"33.0750","0.4119","5.5727","0.4119"
"33.1000","0.4122","5.5651","0.4122"
"33.1250","0.4125","5.5601","0.4125"
"33.1500","0.4129","5.5609","0.4129"
"33.1750","0.4132","5.5638","0.4132"
"33.2000","0.4135","5.5670","0.4135"
"33.2250","0.4138","5.5679","0.4138"
"33.2500","0.4142","5.5573","0.4142"
"33.2750","0.4145","5.4978","0.4145"
"33.3000","0.4148","5.4488","0.4148"
"33.3250","0.4151","5.4104","0.4151"
"33.3500","0.4154","5.3776","0.4154"
"33.3750","0.4157","5.3443","0.4157"
"33.4000","0.4161","5.2849","0.4161"
"33.4250","0.4164","5.1651","0.4164"
"33.4500","0.4167","5.0564","0.4167"
"33.4750","0.4170","4.9128","0.4170"
"33.5000","0.4173","4.6983","0.4173"
"33.5250","0.4176","4.4658","0.4176"
"33.5500","0.4179","4.2588","0.4179"
"33.5750","0.4182","4.0756","0.4182"
"33.6000","0.4186","3.8999","0.4186"
"33.6250","0.4189","3.7294","0.4189"
"33.6500","0.4192","3.6010","0.4192"
"33.6750","0.4195","3.5045","0.4195"
"33.7000","0.4198","3.4232","0.4198"
"33.7250","0.4201","3.3531","0.4201"
"33.7500","0.4204","3.2991","0.4204"
"33.7750","0.4207","3.2539","0.4207"
"33.8000","0.4210","3.2142","0.4210"
"33.8250","0.4213","3.1721","0.4213"
"33.8500","0.4216","3.1287","0.4216"
"33.8750","0.4219","3.0902","0.4219"
"33.9000","0.4222","3.0596","0.4222"
"33.9250","0.4225","3.0011","0.4225"
"33.9500","0.4228","2.9592","0.4228"
"33.9750","0.4231","2.9406","0.4231"
"34.0000","0.4234","2.9291","0.4234"
"34.0250","0.4237","2.9014","0.4237"
"34.0500","0.4240","2.8525","0.4240"
"34.0750","0.4243","2.7844","0.4243"
"34.1000","0.4246","2.7532","0.4246"
"34.1250","0.4249","2.7348","0.4249"
"34.1500","0.4253","2.7150","0.4253"
"34.1750","0.4256","2.7144","0.4256"
"34.2000","0.4259","2.7324","0.4259"
"34.2250","0.4262","2.7565","0.4262"
"34.2500","0.4265","2.7744","0.4265"
"34.2750","0.4268","2.7754","0.4268"
"34.3000","0.4271","2.7848","0.4271"
"34.3250","0.4274","2.8008","0.4274"
"34.3500","0.4277","2.8088","0.4277"
"34.3750","0.4280","2.8024","0.4280"
"34.4000","0.4283","2.8004","0.4283"
"34.4250","0.4287","2.8158","0.4287"
"34.4500","0.4290","2.8285","0.4290"
"34.4750","0.4293","2.8468","0.4293"
"34.5000","0.4296","2.8723","0.4296"
"34.5250","0.4299","2.9015","0.4299"
"34.5500","0.4302","2.9313","0.4302"
"34.5750","0.4306","2.9471","0.4306"
"34.6000","0.4309","2.9129","0.4309"
"34.6250","0.4312","2.9010","0.4312"
"34.6500","0.4315","2.9180","0.4315"
"34.6750","0.4318","2.9502","0.4318"
"34.7000","0.4321","2.9871","0.4321"
"34.7250","0.4324","3.0258","0.4324"
"34.7500","0.4327","3.0665","0.4327"
"34.7750","0.4330","3.1127","0.4330"
"34.8000","0.4333","3.1569","0.4333"
"34.8250","0.4337","3.1965","0.4337"
"34.8500","0.4340","3.2357","0.4340"
"34.8750","0.4343","3.2556","0.4343"
"34.9000","0.4346","3.2785","0.4346"
"34.9250","0.4349","3.3131","0.4349"
"34.9500","0.4352","3.3534","0.4352"
"34.9750","0.4355","3.3929","0.4355"
"35.0000","0.4358","3.4300","0.4358"
"35.0250","0.4362","3.4714","0.4362"
"35.0500","0.4365","3.5157","0.4365"
"35.0750","0.4368","3.5603","0.4368"
"35.1000","0.4371","3.6004","0.4371"
"35.1250","0.4374","3.6394","0.4374"
"35.1500","0.4377","3.6557","0.4377"
"35.1750","0.4380","3.5261","0.4380"
"35.2000","0.4383","3.4570","0.4383"
"35.2250","0.4387","3.4646","0.4387"
"35.2500","0.4390","3.4986","0.4390"
"35.2750","0.4393","3.5386","0.4393"
"35.3000","0.4396","3.5706","0.4396"
"35.3250","0.4399","3.6045","0.4399"
"35.3500","0.4403","3.6356","0.4403"
"35.3750","0.4406","3.6626","0.4406"
"35.4000","0.4409","3.6849","0.4409"
"35.4250","0.4412","3.7074","0.4412"
"35.4500","0.4415","3.7339","0.4415"
"35.4750","0.4418","3.7577","0.4418"
"35.5000","0.4421","3.7742","0.4421"
"35.5250","0.4424","3.7761","0.4424"
"35.5500","0.4427","3.7824","0.4427"
"35.5750","0.4430","3.8014","0.4430"
"35.6000","0.4433","3.8050","0.4433"
"35.6250","0.4436","3.7354","0.4436"
"35.6500","0.4439","3.7025","0.4439"
"35.6750","0.4442","3.7125","0.4442"
"35.7000","0.4445","3.7172","0.4445"
"35.7250","0.4448","3.7295","0.4448"
"35.7500","0.4451","3.7473","0.4451"
"35.7750","0.4454","3.7638","0.4454"
"35.8000","0.4457","3.7765","0.4457"
"35.8250","0.4460","3.7846","0.4460"
"35.8500","0.4463","3.7970","0.4463"
"35.8750","0.4466","3.8187","0.4466"
"35.9000","0.4470","3.8463","0.4470"
"35.9250","0.4473","3.8713","0.4473"
"35.9500","0.4476","3.8934","0.4476"
"35.9750","0.4479","3.9240","0.4479"
"36.0000","0.4482","3.9559","0.4482"
"36.0250","0.4485","3.9864","0.4485"
"36.0500","0.4488","4.0117","0.4488"
"36.0750","0.4492","4.0248","0.4492"
"36.1000","0.4495","4.0426","0.4495"
"36.1250","0.4498","4.0669","0.4498"
"36.1500","0.4501","4.0952","0.4501"
"36.1750","0.4504","4.1237","0.4504"
"36.2000","0.4507","4.1509","0.4507"
"36.2250","0.4511","4.1645","0.4511"
"36.2500","0.4514","4.1437","0.4514"
"36.2750","0.4517","4.1225","0.4517"
"36.3000","0.4520","4.1112","0.4520"
"36.3250","0.4524","4.1117","0.4524"
"36.3500","0.4527","4.1217","0.4527"
"36.3750","0.4530","4.1401","0.4530"
"36.4000","0.4533","4.1632","0.4533"
"36.4250","0.4536","4.1918","0.4536"
"36.4500","0.4539","4.2212","0.4539"
"36.4750","0.4543","4.2481","0.4543"
"36.5000","0.4546","4.2789","0.4546"
"36.5250","0.4549","4.3128","0.4549"
"36.5500","0.4552","4.3506","0.4552"
"36.5750","0.4555","4.3909","0.4555"
"36.6000","0.4558","4.4310","0.4558"
"36.6250","0.4561","4.4716","0.4561"
"36.6500","0.4564","4.5091","0.4564"
"36.6750","0.4568","4.5451","0.4568"
"36.7000","0.4571","4.5810","0.4571"
"36.7250","0.4574","4.6124","0.4574"
"36.7500","0.4577","4.6448","0.4577"
"36.7750","0.4580","4.6665","0.4580"
"36.8000","0.4583","4.6871","0.4583"
"36.8250","0.4586","4.7145","0.4586"
"36.8500","0.4589","4.7415","0.4589"
"36.8750","0.4592","4.7523","0.4592"
"36.9000","0.4595","4.7612","0.4595"
"36.9250","0.4598","4.7736","0.4598"
"36.9500","0.4601","4.7795","0.4601"
"36.9750","0.4604","4.7909","0.4604"
"37.0000","0.4607","4.8074","0.4607"
"37.0250","0.4610","4.8189","0.4610"
"37.0500","0.4613","4.8290","0.4613"
"37.0750","0.4616","4.8343","0.4616"
"37.1000","0.4619","4.8367","0.4619"
"37.1250","0.4622","4.8310","0.4622"
"37.1500","0.4625","4.8314","0.4625"
"37.1750","0.4628","4.8353","0.4628"
"37.2000","0.4631","4.8394","0.4631"
"37.2250","0.4635","4.8397","0.4635"
"37.2500","0.4638","4.8305","0.4638"
"37.2750","0.4641","4.8202","0.4641"
"37.3000","0.4644","4.8174","0.4644"
"37.3250","0.4647","4.8059","0.4647"
"37.3500","0.4650","4.8040","0.4650"
"37.3750","0.4653","4.8199","0.4653"
"37.4000","0.4657","4.8492","0.4657"
"37.4250","0.4660","4.8813","0.4660"
"37.4500","0.4663","4.9077","0.4663"
"37.4750","0.4666","4.9363","0.4666"
"37.5000","0.4669","4.9746","0.4669"
"37.5250","0.4673","5.0143","0.4673"
"37.5500","0.4676","5.0532","0.4676"
"37.5750","0.4679","5.0929","0.4679"
"37.6000","0.4682","5.1286","0.4682"
"37.6250","0.4686","5.1564","0.4686"
"37.6500","0.4689","5.1875","0.4689"
"37.6750","0.4692","5.2237","0.4692"
"37.7000","0.4695","5.2621","0.4695"
"37.7250","0.4698","5.3061","0.4698"
"37.7500","0.4701","5.3511","0.4701"
"37.7750","0.4705","5.3994","0.4705"
"37.8000","0.4708","5.4502","0.4708"
"37.8250","0.4711","5.5043","0.4711"
"37.8500","0.4714","5.5574","0.4714"
"37.8750","0.4718","5.6067","0.4718"
"37.9000","0.4721","5.6599","0.4721"
"37.9250","0.4724","5.7145","0.4724"
"37.9500","0.4727","5.7676","0.4727"
"37.9750","0.4731","5.8168","0.4731"
"38.0000","0.4734","5.8656","0.4734"
"38.0250","0.4737","5.9130","0.4737"
"38.0500","0.4740","5.9626","0.4740"
"38.0750","0.4743","6.0142","0.4743"
"38.1000","0.4746","6.0649","0.4746"
"38.1250","0.4749","6.1163","0.4749"
"38.1500","0.4752","6.1694","0.4752"
"38.1750","0.4756","6.2246","0.4756"
"38.2000","0.4759","6.2674","0.4759"
"38.2250","0.4762","6.2939","0.4762"
"38.2500","0.4765","6.3254","0.4765"
"38.2750","0.4768","6.3681","0.4768"
"38.3000","0.4771","6.4169","0.4771"
"38.3250","0.4774","6.4656","0.4774"
"38.3500","0.4778","6.5147","0.4778"
"38.3750","0.4781","6.5644","0.4781"
"38.4000","0.4784","6.6144","0.4784"
"38.4250","0.4787","6.6748","0.4787"
"38.4500","0.4791","6.7426","0.4791"
"38.4750","0.4794","6.8108","0.4794"
"38.5000","0.4798","6.8787","0.4798"
"38.5250","0.4801","6.9470","0.4801"
"38.5500","0.4805","7.0076","0.4805"
"38.5750","0.4808","7.0546","0.4808"
"38.6000","0.4811","7.0999","0.4811"
"38.6250","0.4815","7.1451","0.4815"
"38.6500","0.4818","7.1825","0.4818"
"38.6750","0.4821","7.2199","0.4821"
"38.7000","0.4824","7.2573","0.4824"
"38.7250","0.4827","7.2892","0.4827"
"38.7500","0.4830","7.3241","0.4830"
"38.7750","0.4833","7.3497","0.4833"
"38.8000","0.4836","7.3910","0.4836"
"38.8250","0.4839","7.4412","0.4839"
"38.8500","0.4842","7.4953","0.4842"
"38.8750","0.4846","7.5468","0.4846"
"38.9000","0.4849","7.5968","0.4849"
"38.9250","0.4852","7.6461","0.4852"
"38.9500","0.4855","7.6903","0.4855"
"38.9750","0.4858","7.7348","0.4858"
"39.0000","0.4861","7.7796","0.4861"
"39.0250","0.4864","7.8240","0.4864"
"39.0500","0.4867","7.8687","0.4867"
"39.0750","0.4870","7.9149","0.4870"
"39.1000","0.4873","7.9623","0.4873"
"39.1250","0.4877","8.0076","0.4877"
"39.1500","0.4880","8.0511","0.4880"
"39.1750","0.4883","8.0993","0.4883"
"39.2000","0.4886","8.1453","0.4886"
"39.2250","0.4889","8.1927","0.4889"
"39.2500","0.4892","8.2398","0.4892"
"39.2750","0.4895","8.2830","0.4895"
"39.3000","0.4898","8.3217","0.4898"
"39.3250","0.4902","8.3442","0.4902"
"39.3500","0.4905","8.3698","0.4905"
"39.3750","0.4908","8.3996","0.4908"
"39.4000","0.4911","8.4250","0.4911"
"39.4250","0.4914","8.4400","0.4914"
"39.4500","0.4917","8.4625","0.4917"
"39.4750","0.4920","8.4970","0.4920"
"39.5000","0.4923","8.5359","0.4923"
"39.5250","0.4926","8.5712","0.4926"
"39.5500","0.4930","8.6048","0.4930"
"39.5750","0.4933","8.6384","0.4933"
"39.6000","0.4936","8.6716","0.4936"
"39.6250","0.4939","8.7028","0.4939"
"39.6500","0.4942","8.7327","0.4942"
"39.6750","0.4945","8.7582","0.4945"
"39.7000","0.4948","8.7868","0.4948"
"39.7250","0.4951","8.8177","0.4951"
"39.7500","0.4954","8.8509","0.4954"
"39.7750","0.4957","8.8804","0.4957"
"39.8000","0.4960","8.9062","0.4960"
"39.8250","0.4963","8.9298","0.4963"
"39.8500","0.4967","8.9564","0.4967"
"39.8750","0.4970","8.9807","0.4970"
"39.9000","0.4973","9.0050","0.4973"
"39.9250","0.4976","9.0274","0.4976"
"39.9500","0.4979","9.0500","0.4979"
"39.9750","0.4982","9.0740","0.4982"
"40.0000","0.4985","9.0941","0.4985"
"40.0250","0.4988","9.1149","0.4988"
"40.0500","0.4991","9.1356","0.4991"
"40.0750","0.4993","9.1551","0.4993"
"40.1000","0.4996","9.1731","0.4996"
"40.1250","0.4999","9.1918","0.4999"
"40.1500","0.5002","9.2101","0.5002"
"40.1750","0.5006","9.2271","0.5006"
"40.2000","0.5009","9.2430","0.5009"
"40.2250","0.5012","9.2558","0.5012"
"40.2500","0.5015","9.2657","0.5015"
"40.2750","0.5018","9.2795","0.5018"
"40.3000","0.5021","9.2913","0.5021"
"40.3250","0.5024","9.3066","0.5024"
"40.3500","0.5027","9.3253","0.5027"
"40.3750","0.5031","9.3416","0.5031"
"40.4000","0.5034","9.3543","0.5034"
"40.4250","0.5037","9.3647","0.5037"
"40.4500","0.5040","9.3806","0.5040"
"40.4750","0.5043","9.3942","0.5043"
"40.5000","0.5046","9.4055","0.5046"
"40.5250","0.5049","9.4175","0.5049"
"40.5500","0.5052","9.4273","0.5052"
"40.5750","0.5056","9.4313","0.5056"
"40.6000","0.5059","9.4336","0.5059"
"40.6250","0.5062","9.4365","0.5062"
"40.6500","0.5065","9.4349","0.5065"
"40.6750","0.5068","9.4345","0.5068"
"40.7000","0.5071","9.4336","0.5071"
"40.7250","0.5075","9.4334","0.5075"
"40.7500","0.5078","9.4309","0.5078"
"40.7750","0.5081","9.4308","0.5081"
"40.8000","0.5084","9.4305","0.5084"
"40.8250","0.5087","9.4267","0.5087"
"40.8500","0.5090","9.4259","0.5090"
"40.8750","0.5093","9.4261","0.5093"
"40.9000","0.5096","9.4278","0.5096"
"40.9250","0.5100","9.4302","0.5100"
"40.9500","0.5103","9.4321","0.5103"
"40.9750","0.5106","9.4352","0.5106"
"41.0000","0.5109","9.4367","0.5109"
"41.0250","0.5112","9.4350","0.5112"
"41.0500","0.5115","9.4331","0.5115"
"41.0750","0.5119","9.4346","0.5119"
"41.1000","0.5122","9.4383","0.5122"
"41.1250","0.5126","9.4409","0.5126"
"41.1500","0.5129","9.4425","0.5129"
"41.1750","0.5133","9.4346","0.5133"
"41.2000","0.5136","9.4266","0.5136"
"41.2250","0.5139","9.4194","0.5139"
"41.2500","0.5143","9.4078","0.5143"
"41.2750","0.5146","9.3887","0.5146"
"41.3000","0.5149","9.3684","0.5149"
"41.3250","0.5152","9.3527","0.5152"
"41.3500","0.5155","9.3401","0.5155"
"41.3750","0.5158","9.3289","0.5158"
"41.4000","0.5161","9.3182","0.5161"
"41.4250","0.5164","9.3071","0.5164"
"41.4500","0.5167","9.2927","0.5167"
"41.4750","0.5170","9.2740","0.5170"
"41.5000","0.5173","9.2543","0.5173"
"41.5250","0.5177","9.2328","0.5177"
"41.5500","0.5180","9.2176","0.5180"
"41.5750","0.5183","9.2031","0.5183"
"41.6000","0.5186","9.1840","0.5186"
"41.6250","0.5189","9.1465","0.5189"
"41.6500","0.5192","9.0912","0.5192"
"41.6750","0.5196","9.0258","0.5196"
"41.7000","0.5199","8.9679","0.5199"
"41.7250","0.5202","8.9035","0.5202"
"41.7500","0.5205","8.8011","0.5205"
"41.7750","0.5208","8.7003","0.5208"
"41.8000","0.5211","8.6040","0.5211"
"41.8250","0.5214","8.5098","0.5214"
"41.8500","0.5217","8.4229","0.5217"
"41.8750","0.5221","8.3290","0.5221"
"41.9000","0.5224","8.2252","0.5224"
"41.9250","0.5227","8.1396","0.5227"
"41.9500","0.5230","8.0693","0.5230"
"41.9750","0.5233","7.9984","0.5233"
"42.0000","0.5236","7.9354","0.5236"
"42.0250","0.5239","7.8757","0.5239"
"42.0500","0.5242","7.8138","0.5242"
"42.0750","0.5245","7.7619","0.5245"
"42.1000","0.5248","7.7208","0.5248"
"42.1250","0.5251","7.6648","0.5251"
"42.1500","0.5255","7.5974","0.5255"
"42.1750","0.5258","7.5020","0.5258"
"42.2000","0.5261","7.4249","0.5261"
"42.2250","0.5264","7.3847","0.5264"
"42.2500","0.5267","7.3580","0.5267"
"42.2750","0.5270","7.3348","0.5270"
"42.3000","0.5274","7.3138","0.5274"
"42.3250","0.5277","7.2933","0.5277"
"42.3500","0.5280","7.2721","0.5280"
"42.3750","0.5283","7.2448","0.5283"
"42.4000","0.5286","7.1851","0.5286"
"42.4250","0.5289","7.1394","0.5289"
"42.4500","0.5292","7.1200","0.5292"
"42.4750","0.5295","7.1139","0.5295"
"42.5000","0.5298","7.1133","0.5298"
"42.5250","0.5301","7.1013","0.5301"
"42.5500","0.5304","7.0560","0.5304"
"42.5750","0.5307","7.0241","0.5307"
"42.6000","0.5310","7.0155","0.5310"
"42.6250","0.5314","7.0196","0.5314"
"42.6500","0.5317","7.0321","0.5317"
"42.6750","0.5320","7.0538","0.5320"
"42.7000","0.5323","7.0803","0.5323"
"42.7250","0.5326","7.1063","0.5326"
"42.7500","0.5330","7.1299","0.5330"
"42.7750","0.5333","7.1416","0.5333"
"42.8000","0.5336","7.1510","0.5336"
"42.8250","0.5339","7.1633","0.5339"
"42.8500","0.5342","7.1768","0.5342"
"42.8750","0.5345","7.1915","0.5345"
"42.9000","0.5348","7.2063","0.5348"
"42.9250","0.5351","7.2274","0.5351"
"42.9500","0.5354","7.2435","0.5354"
"42.9750","0.5357","7.2563","0.5357"
"43.0000","0.5360","7.2683","0.5360"
"43.0250","0.5364","7.2824","0.5364"
"43.0500","0.5367","7.2956","0.5367"
"43.0750","0.5370","7.3138","0.5370"
"43.1000","0.5373","7.3286","0.5373"
"43.1250","0.5376","7.3387","0.5376"
"43.1500","0.5379","7.3526","0.5379"
"43.1750","0.5382","7.3642","0.5382"
"43.2000","0.5385","7.3739","0.5385"
"43.2250","0.5388","7.3818","0.5388"
"43.2500","0.5392","7.3881","0.5392"
"43.2750","0.5395","7.3903","0.5395"
"43.3000","0.5398","7.3871","0.5398"
"43.3250","0.5401","7.3860","0.5401"
"43.3500","0.5404","7.3858","0.5404"
"43.3750","0.5407","7.3869","0.5407"
"43.4000","0.5410","7.3885","0.5410"
"43.4250","0.5413","7.3923","0.5413"
"43.4500","0.5416","7.3948","0.5416"
"43.4750","0.5419","7.3991","0.5419"
"43.5000","0.5422","7.4087","0.5422"
"43.5250","0.5425","7.4156","0.5425"
"43.5500","0.5428","7.4228","0.5428"
"43.5750","0.5431","7.4306","0.5431"
"43.6000","0.5434","7.4359","0.5434"
"43.6250","0.5437","7.4458","0.5437"
"43.6500","0.5440","7.4628","0.5440"
"43.6750","0.5443","7.4884","0.5443"
"43.7000","0.5446","7.5208","0.5446"
"43.7250","0.5449","7.5573","0.5449"
"43.7500","0.5452","7.5907","0.5452"
"43.7750","0.5455","7.6233","0.5455"
"43.8000","0.5459","7.6550","0.5459"
"43.8250","0.5462","7.6863","0.5462"
"43.8500","0.5465","7.7189","0.5465"
"43.8750","0.5468","7.7484","0.5468"
"43.9000","0.5471","7.7755","0.5471"
"43.9250","0.5474","7.7985","0.5474"
"43.9500","0.5477","7.8210","0.5477"
"43.9750","0.5481","7.8444","0.5481"
"44.0000","0.5484","7.8731","0.5484"
"44.0250","0.5487","7.9015","0.5487"
"44.0500","0.5490","7.9276","0.5490"
"44.0750","0.5493","7.9567","0.5493"
"44.1000","0.5496","7.9843","0.5496"
"44.1250","0.5499","8.0131","0.5499"
"44.1500","0.5502","8.0428","0.5502"
"44.1750","0.5506","8.0716","0.5506"
"44.2000","0.5509","8.0942","0.5509"
"44.2250","0.5512","8.1132","0.5512"
"44.2500","0.5515","8.1327","0.5515"
"44.2750","0.5518","8.1507","0.5518"
"44.3000","0.5521","8.1702","0.5521"
"44.3250","0.5524","8.1843","0.5524"
"44.3500","0.5527","8.1982","0.5527"
"44.3750","0.5531","8.2174","0.5531"
"44.4000","0.5534","8.2362","0.5534"
"44.4250","0.5537","8.2545","0.5537"
"44.4500","0.5540","8.2724","0.5540"
"44.4750","0.5543","8.2886","0.5543"
"44.5000","0.5546","8.3009","0.5546"
"44.5250","0.5549","8.3186","0.5549"
"44.5500","0.5552","8.3404","0.5552"
"44.5750","0.5555","8.3608","0.5555"
"44.6000","0.5558","8.3782","0.5558"
"44.6250","0.5562","8.3970","0.5562"
"44.6500","0.5565","8.4145","0.5565"
"44.6750","0.5568","8.4181","0.5568"
"44.7000","0.5571","8.4262","0.5571"
"44.7250","0.5574","8.3840","0.5574"
"44.7500","0.5577","8.3264","0.5577"
"44.7750","0.5580","8.3026","0.5580"
"44.8000","0.5583","8.2959","0.5583"
"44.8250","0.5585","8.2926","0.5585"
"44.8500","0.5588","8.2820","0.5588"
"44.8750","0.5591","8.2879","0.5591"
"44.9000","0.5594","8.3067","0.5594"
"44.9250","0.5597","8.3280","0.5597"
"44.9500","0.5600","8.3546","0.5600"
"44.9750","0.5604","8.3827","0.5604"
"45.0000","0.5607","8.4159","0.5607"
"45.0250","0.5610","8.4495","0.5610"
"45.0500","0.5614","8.4763","0.5614"
"45.0750","0.5617","8.5049","0.5617"
"45.1000","0.5620","8.5307","0.5620"
"45.1250","0.5624","8.5552","0.5624"
"45.1500","0.5627","8.5786","0.5627"
"45.1750","0.5630","8.6016","0.5630"
"45.2000","0.5633","8.6239","0.5633"
"45.2250","0.5636","8.6477","0.5636"
"45.2500","0.5640","8.6679","0.5640"
"45.2750","0.5643","8.6851","0.5643"
"45.3000","0.5646","8.7035","0.5646"
"45.3250","0.5649","8.7227","0.5649"
"45.3500","0.5652","8.7417","0.5652"
"45.3750","0.5655","8.7508","0.5655"
"45.4000","0.5659","8.7531","0.5659"
"45.4250","0.5662","8.7589","0.5662"
"45.4500","0.5665","8.7691","0.5665"
"45.4750","0.5668","8.7829","0.5668"
"45.5000","0.5671","8.7914","0.5671"
"45.5250","0.5674","8.7970","0.5674"
"45.5500","0.5677","8.8000","0.5677"
"45.5750","0.5681","8.7959","0.5681"
"45.6000","0.5684","8.7772","0.5684"
"45.6250","0.5687","8.7660","0.5687"
"45.6500","0.5690","8.7625","0.5690"
"45.6750","0.5693","8.7648","0.5693"
"45.7000","0.5696","8.7660","0.5696"
"45.7250","0.5699","8.7629","0.5699"
"45.7500","0.5702","8.7638","0.5702"
"45.7750","0.5706","8.7655","0.5706"
"45.8000","0.5709","8.7695","0.5709"
"45.8250","0.5712","8.7693","0.5712"
"45.8500","0.5715","8.7654","0.5715"
"45.8750","0.5718","8.7588","0.5718"
"45.9000","0.5721","8.7487","0.5721"
"45.9250","0.5724","8.7458","0.5724"
"45.9500","0.5728","8.7419","0.5728"
"45.9750","0.5731","8.7377","0.5731"
"46.0000","0.5734","8.7359","0.5734"
"46.0250","0.5737","8.7297","0.5737"
"46.0500","0.5740","8.7167","0.5740"
"46.0750","0.5744","8.7103","0.5744"
"46.1000","0.5747","8.7031","0.5747"
"46.1250","0.5750","8.6945","0.5750"
"46.1500","0.5753","8.6871","0.5753"
"46.1750","0.5757","8.6821","0.5757"
"46.2000","0.5760","8.6807","0.5760"
"46.2250","0.5763","8.6765","0.5763"
"46.2500","0.5767","8.6706","0.5767"
"46.2750","0.5770","8.6613","0.5770"
"46.3000","0.5773","8.6545","0.5773"
"46.3250","0.5776","8.6251","0.5776"
"46.3500","0.5779","8.5930","0.5779"
"46.3750","0.5783","8.5743","0.5783"
"46.4000","0.5786","8.5601","0.5786"
"46.4250","0.5789","8.5478","0.5789"
"46.4500","0.5792","8.5383","0.5792"
"46.4750","0.5795","8.5345","0.5795"
"46.5000","0.5798","8.5360","0.5798"
"46.5250","0.5801","8.5426","0.5801"
"46.5500","0.5804","8.5509","0.5804"
"46.5750","0.5808","8.5649","0.5808"
"46.6000","0.5811","8.5781","0.5811"
"46.6250","0.5814","8.5869","0.5814"
"46.6500","0.5817","8.5912","0.5817"
"46.6750","0.5820","8.5999","0.5820"
"46.7000","0.5823","8.6125","0.5823"
"46.7250","0.5826","8.6290","0.5826"
"46.7500","0.5829","8.6424","0.5829"
"46.7750","0.5832","8.6570","0.5832"
"46.8000","0.5836","8.6768","0.5836"
"46.8250","0.5839","8.6940","0.5839"
"46.8500","0.5842","8.7105","0.5842"
"46.8750","0.5845","8.7321","0.5845"
"46.9000","0.5848","8.7542","0.5848"
"46.9250","0.5851","8.7772","0.5851"
"46.9500","0.5854","8.8016","0.5854"
"46.9750","0.5858","8.8233","0.5858"
"47.0000","0.5861","8.8439","0.5861"
"47.0250","0.5864","8.8633","0.5864"
"47.0500","0.5867","8.8863","0.5867"
"47.0750","0.5870","8.9042","0.5870"
"47.1000","0.5873","8.8859","0.5873"
"47.1250","0.5876","8.8651","0.5876"
"47.1500","0.5879","8.8650","0.5879"
"47.1750","0.5882","8.8717","0.5882"
"47.2000","0.5885","8.8809","0.5885"
"47.2250","0.5889","8.8938","0.5889"
"47.2500","0.5892","8.9072","0.5892"
"47.2750","0.5895","8.9184","0.5895"
"47.3000","0.5898","8.9265","0.5898"
"47.3250","0.5901","8.9304","0.5901"
"47.3500","0.5904","8.9373","0.5904"
"47.3750","0.5907","8.9491","0.5907"
"47.4000","0.5910","8.9627","0.5910"
"47.4250","0.5913","8.9729","0.5913"
"47.4500","0.5917","8.9792","0.5917"
"47.4750","0.5920","8.9869","0.5920"
"47.5000","0.5923","8.9945","0.5923"
"47.5250","0.5926","9.0020","0.5926"
"47.5500","0.5929","9.0139","0.5929"
"47.5750","0.5932","9.0227","0.5932"
"47.6000","0.5935","9.0289","0.5935"
"47.6250","0.5937","9.0355","0.5937"
"47.6500","0.5940","9.0374","0.5940"
"47.6750","0.5943","9.0389","0.5943"
"47.7000","0.5946","9.0494","0.5946"
"47.7250","0.5949","9.0667","0.5949"
"47.7500","0.5952","9.0882","0.5952"
"47.7750","0.5955","9.0746","0.5955"
"47.8000","0.5958","9.0600","0.5958"
"47.8250","0.5961","9.0711","0.5961"
"47.8500","0.5964","9.0822","0.5964"
"47.8750","0.5967","9.0982","0.5967"
"47.9000","0.5971","9.1140","0.5971"
"47.9250","0.5974","9.1324","0.5974"
"47.9500","0.5977","9.1525","0.5977"
"47.9750","0.5980","9.1723","0.5980"
"48.0000","0.5983","9.1891","0.5983"
"48.0250","0.5986","9.1972","0.5986"
"48.0500","0.5989","9.2151","0.5989"
"48.0750","0.5992","9.2394","0.5992"
"48.1000","0.5996","9.2655","0.5996"
"48.1250","0.5999","9.2889","0.5999"
"48.1500","0.6002","9.3120","0.6002"
"48.1750","0.6005","9.3335","0.6005"
"48.2000","0.6009","9.3476","0.6009"
"48.2250","0.6012","9.3516","0.6012"
