formulation_id,candidate_id,selection_rank,recommendation_type,selection_explanation,mechanical_test_recommended,mechanical_selection_rank,mechanical_selection_mode,mechanical_backup_status,mechanical_transition_role,batch_id,replicate_id,viability_percent,intact_patch_formation_pass,no_slurry,no_collapse,intact_tip_count,total_tip_count,instron_file,needles_compressed,critical_axial_load_N_per_needle,critical_axial_load_N_total,initial_stiffness_N_per_mm_per_needle,preparation_feasibility_pass,homogeneous_solution_pass,fillability_pass,preparation_failure_reason,notes,dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,source,source_row_id,formulation_label,source_type,predicted_viability_percent,viability_std,viability_prediction_status,viability_prediction_label,viability_prediction_reason,raw_surrogate_viability_mean,raw_surrogate_viability_std,viability_surrogate_prior_mean,viability_surrogate_prior_std,viability_prior_reversion,viability_exact_observation_count,viability_exact_batch_count,viability_exact_observed_mean,viability_exact_observed_sources,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,intact_patch_pass_probability,empirical_combination_pass_probability,empirical_combination_weighted_passes,empirical_combination_weighted_failures,nearest_matching_intact_pass_distance,nearest_matching_intact_failure_distance,intact_combination_screening_penalty,intact_combination_policy_version,cold_start_ingredients,cold_start_ingredient_count,cold_start_prior_evidence_counts,cold_start_ordinary_exempt,cold_start_graduation_eligible,cold_start_graduation_priority,cold_start_graduation_reason,mechanical_feasibility_weight,same_formulation_range,local_neighbor_residual,retest_priority_score,viability_ucb,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,hybrid_phase_score,bootstrap_utility,prior_mechanical_observation_count,mechanical_repeat_status,mechanical_repeat_allowed,mechanics_anchor_source_batch,mechanics_anchor_selection_score,selection_role
v2_e4e4fdaec9b1,cand_000548,6,screening_candidate,,False,9.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_004,31.78,,,,,,,,,,,,,,,source_image=6.4.tif; total_cells=1463; alive_cells=465,0.0,0.37596168154561443,0.5590387673184403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.37596168154561443,0.0,0.5590387673184403,0.09399042038640361,round5_solubility_viscosity_v2,88.14624893598014,True,,0.09432360502096232,in_support,,,,,62.58222938232858,6.527951535033989,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,62.58222938232858,6.527951535033989,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.979181971617159,0.7727104731883144,2.3996747849650024,0.0,0.06669686073628393,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7727104731883144,,,,64.86701241959048,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.059038767318440266,0.02081802838284097,0.02846217616996083,0.011807753463688054,0.7672592589654327,,,,0,unmeasured,True,,,round_candidate
v2_e4e4fdaec9b1,cand_000548,6,screening_candidate,,False,9.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,intact_final,,pass,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.0,0.37596168154561443,0.5590387673184403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.37596168154561443,0.0,0.5590387673184403,0.09399042038640361,round5_solubility_viscosity_v2,88.14624893598014,True,,0.09432360502096232,in_support,,,,,62.58222938232858,6.527951535033989,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,62.58222938232858,6.527951535033989,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.979181971617159,0.7727104731883144,2.3996747849650024,0.0,0.06669686073628393,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7727104731883144,,,,64.86701241959048,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.059038767318440266,0.02081802838284097,0.02846217616996083,0.011807753463688054,0.7672592589654327,,,,0,unmeasured,True,,,round_candidate
v2_74bd7b4dd0a7,cand_000290,7,screening_candidate,,False,8.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_001,36.40,,,,,,,,,,,,,,,source_image=7.1.tif; total_cells=478; alive_cells=174,0.0,0.0,0.5682331654223359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51993646723788,0.0,0.0,0.0,0.0,2,local_perturbation,,,,1,7.51993646723788,0.0,7.51993646723788,0.0,0.0,7.51993646723788,0.5682331654223359,0.0,round5_solubility_viscosity_v2,35.27023257776439,True,,0.11088888236304303,in_support,,,,,61.042974059094675,10.63031664482287,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,61.042974059094675,10.63031664482287,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.30568878028124874,0.486389992768886,1.7752454488296663,1.930557487268892,0.1476824686987824,0.10840567219242431,0.005444002892445599,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.486389992768886,,,,64.76358488478267,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.06823316542233593,0.6943112197187513,0.5690956088594683,0.013646633084467187,0.7587382775005221,,,,0,unmeasured,True,,,round_candidate
v2_74bd7b4dd0a7,cand_000290,7,screening_candidate,,False,8.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_002,40.93,,,,,,,,,,,,,,,source_image=7.2.tif; total_cells=562; alive_cells=230,0.0,0.0,0.5682331654223359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51993646723788,0.0,0.0,0.0,0.0,2,local_perturbation,,,,1,7.51993646723788,0.0,7.51993646723788,0.0,0.0,7.51993646723788,0.5682331654223359,0.0,round5_solubility_viscosity_v2,35.27023257776439,True,,0.11088888236304303,in_support,,,,,61.042974059094675,10.63031664482287,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,61.042974059094675,10.63031664482287,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.30568878028124874,0.486389992768886,1.7752454488296663,1.930557487268892,0.1476824686987824,0.10840567219242431,0.005444002892445599,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.486389992768886,,,,64.76358488478267,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.06823316542233593,0.6943112197187513,0.5690956088594683,0.013646633084467187,0.7587382775005221,,,,0,unmeasured,True,,,round_candidate
v2_74bd7b4dd0a7,cand_000290,7,screening_candidate,,False,8.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_003,33.61,,,,,,,,,,,,,,,source_image=7.3.tif; total_cells=592; alive_cells=199,0.0,0.0,0.5682331654223359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51993646723788,0.0,0.0,0.0,0.0,2,local_perturbation,,,,1,7.51993646723788,0.0,7.51993646723788,0.0,0.0,7.51993646723788,0.5682331654223359,0.0,round5_solubility_viscosity_v2,35.27023257776439,True,,0.11088888236304303,in_support,,,,,61.042974059094675,10.63031664482287,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,61.042974059094675,10.63031664482287,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.30568878028124874,0.486389992768886,1.7752454488296663,1.930557487268892,0.1476824686987824,0.10840567219242431,0.005444002892445599,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.486389992768886,,,,64.76358488478267,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.06823316542233593,0.6943112197187513,0.5690956088594683,0.013646633084467187,0.7587382775005221,,,,0,unmeasured,True,,,round_candidate
v2_74bd7b4dd0a7,cand_000290,7,screening_candidate,,False,8.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_004,34.03,,,,,,,,,,,,,,,source_image=7.4.tif; total_cells=526; alive_cells=179,0.0,0.0,0.5682331654223359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51993646723788,0.0,0.0,0.0,0.0,2,local_perturbation,,,,1,7.51993646723788,0.0,7.51993646723788,0.0,0.0,7.51993646723788,0.5682331654223359,0.0,round5_solubility_viscosity_v2,35.27023257776439,True,,0.11088888236304303,in_support,,,,,61.042974059094675,10.63031664482287,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,61.042974059094675,10.63031664482287,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.30568878028124874,0.486389992768886,1.7752454488296663,1.930557487268892,0.1476824686987824,0.10840567219242431,0.005444002892445599,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.486389992768886,,,,64.76358488478267,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.06823316542233593,0.6943112197187513,0.5690956088594683,0.013646633084467187,0.7587382775005221,,,,0,unmeasured,True,,,round_candidate
v2_74bd7b4dd0a7,cand_000290,7,screening_candidate,,False,8.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,intact_final,,pass,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.0,0.0,0.5682331654223359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51993646723788,0.0,0.0,0.0,0.0,2,local_perturbation,,,,1,7.51993646723788,0.0,7.51993646723788,0.0,0.0,7.51993646723788,0.5682331654223359,0.0,round5_solubility_viscosity_v2,35.27023257776439,True,,0.11088888236304303,in_support,,,,,61.042974059094675,10.63031664482287,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,61.042974059094675,10.63031664482287,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.30568878028124874,0.486389992768886,1.7752454488296663,1.930557487268892,0.1476824686987824,0.10840567219242431,0.005444002892445599,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.486389992768886,,,,64.76358488478267,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.06823316542233593,0.6943112197187513,0.5690956088594683,0.013646633084467187,0.7587382775005221,,,,0,unmeasured,True,,,round_candidate
v2_058f0d84ea0e,cand_001885,8,screening_candidate,,True,2.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_001,36.08,,,,,,,,,,,,,,,source_image=8.1.tif; total_cells=582; alive_cells=210,0.08538067889481515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772682270582229,0.0,0.024527425059113192,0.0,0.0,0.0,0.0,0.0,0.0,7.871730614992146,0.0,0.0,4,boundary_probe,,,,0,0.0,7.871730614992146,7.871730614992146,0.0,0.4017956521173361,7.871730614992146,0.08538067889481515,0.2686299400115226,round5_solubility_viscosity_v2,53.32196467126662,True,,1.2827439357984547,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.31076273642058,25.75323954208707,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9479784122954167,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.32439657615105,0.0,0.0,0.0,0.75,0,,0.0,0.052021587704583316,0.041617270163666654,0.0,0.7486301465002226,,,,0,unmeasured,True,,,round_candidate
v2_058f0d84ea0e,cand_001885,8,screening_candidate,,True,2.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_002,32.86,,,,,,,,,,,,,,,source_image=8.2.tif; total_cells=636; alive_cells=209,0.08538067889481515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772682270582229,0.0,0.024527425059113192,0.0,0.0,0.0,0.0,0.0,0.0,7.871730614992146,0.0,0.0,4,boundary_probe,,,,0,0.0,7.871730614992146,7.871730614992146,0.0,0.4017956521173361,7.871730614992146,0.08538067889481515,0.2686299400115226,round5_solubility_viscosity_v2,53.32196467126662,True,,1.2827439357984547,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.31076273642058,25.75323954208707,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9479784122954167,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.32439657615105,0.0,0.0,0.0,0.75,0,,0.0,0.052021587704583316,0.041617270163666654,0.0,0.7486301465002226,,,,0,unmeasured,True,,,round_candidate
v2_058f0d84ea0e,cand_001885,8,screening_candidate,,True,2.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_003,39.77,,,,,,,,,,,,,,,source_image=8.3.tif; total_cells=689; alive_cells=274,0.08538067889481515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772682270582229,0.0,0.024527425059113192,0.0,0.0,0.0,0.0,0.0,0.0,7.871730614992146,0.0,0.0,4,boundary_probe,,,,0,0.0,7.871730614992146,7.871730614992146,0.0,0.4017956521173361,7.871730614992146,0.08538067889481515,0.2686299400115226,round5_solubility_viscosity_v2,53.32196467126662,True,,1.2827439357984547,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.31076273642058,25.75323954208707,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9479784122954167,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.32439657615105,0.0,0.0,0.0,0.75,0,,0.0,0.052021587704583316,0.041617270163666654,0.0,0.7486301465002226,,,,0,unmeasured,True,,,round_candidate
v2_058f0d84ea0e,cand_001885,8,screening_candidate,,True,2.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_004,41.21,,,,,,,,,,,,,,,source_image=8.4.tif; total_cells=711; alive_cells=293,0.08538067889481515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772682270582229,0.0,0.024527425059113192,0.0,0.0,0.0,0.0,0.0,0.0,7.871730614992146,0.0,0.0,4,boundary_probe,,,,0,0.0,7.871730614992146,7.871730614992146,0.0,0.4017956521173361,7.871730614992146,0.08538067889481515,0.2686299400115226,round5_solubility_viscosity_v2,53.32196467126662,True,,1.2827439357984547,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.31076273642058,25.75323954208707,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9479784122954167,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.32439657615105,0.0,0.0,0.0,0.75,0,,0.0,0.052021587704583316,0.041617270163666654,0.0,0.7486301465002226,,,,0,unmeasured,True,,,round_candidate
v2_058f0d84ea0e,cand_001885,8,screening_candidate,,True,2.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,intact_final,,pass,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.08538067889481515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772682270582229,0.0,0.024527425059113192,0.0,0.0,0.0,0.0,0.0,0.0,7.871730614992146,0.0,0.0,4,boundary_probe,,,,0,0.0,7.871730614992146,7.871730614992146,0.0,0.4017956521173361,7.871730614992146,0.08538067889481515,0.2686299400115226,round5_solubility_viscosity_v2,53.32196467126662,True,,1.2827439357984547,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.31076273642058,25.75323954208707,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9479784122954167,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.32439657615105,0.0,0.0,0.0,0.75,0,,0.0,0.052021587704583316,0.041617270163666654,0.0,0.7486301465002226,,,,0,unmeasured,True,,,round_candidate
v2_058f0d84ea0e,cand_001885,8,screening_candidate,,True,2.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,mechanical_001,,,,,,,/Users/doggonebastard/Documents/City U/Research/ML for Cryo Formulation/Multi-objective/Group9/group_9-1.is_comp_Exports/group_9-1_4.csv,100,0.151354,15.135425,0.176638,,,,,replicate 2 lost in testing; no value imputed,0.08538067889481515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772682270582229,0.0,0.024527425059113192,0.0,0.0,0.0,0.0,0.0,0.0,7.871730614992146,0.0,0.0,4,boundary_probe,,,,0,0.0,7.871730614992146,7.871730614992146,0.0,0.4017956521173361,7.871730614992146,0.08538067889481515,0.2686299400115226,round5_solubility_viscosity_v2,53.32196467126662,True,,1.2827439357984547,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.31076273642058,25.75323954208707,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9479784122954167,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.32439657615105,0.0,0.0,0.0,0.75,0,,0.0,0.052021587704583316,0.041617270163666654,0.0,0.7486301465002226,,,,0,unmeasured,True,,,round_candidate
v2_f87d5e9bf5a4,cand_001965,9,screening_candidate,,True,3.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_001,14.37,,,,,,,,,,,,,,,source_image=9.1.tif; total_cells=717; alive_cells=103,0.08909419702774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40035596685409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696867081677418,0.0,3,boundary_probe,,,,0,0.0,7.696867081677418,7.696867081677418,0.40035596685409125,0.40035596685409125,7.696867081677418,0.08909419702774267,0.15058052349942314,round5_solubility_viscosity_v2,79.08906060221062,True,,1.0977539327624892,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.33617625738311,25.753230892811345,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.1290531695819654,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.34980706986708,0.0,0.0,0.0,0.75,0,,0.0,0.8709468304180346,0.6967574643344276,0.0,0.7489343276420249,,,,0,unmeasured,True,,,round_candidate
v2_f87d5e9bf5a4,cand_001965,9,screening_candidate,,True,3.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_002,13.42,,,,,,,,,,,,,,,source_image=9.2.tif; total_cells=708; alive_cells=95,0.08909419702774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40035596685409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696867081677418,0.0,3,boundary_probe,,,,0,0.0,7.696867081677418,7.696867081677418,0.40035596685409125,0.40035596685409125,7.696867081677418,0.08909419702774267,0.15058052349942314,round5_solubility_viscosity_v2,79.08906060221062,True,,1.0977539327624892,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.33617625738311,25.753230892811345,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.1290531695819654,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.34980706986708,0.0,0.0,0.0,0.75,0,,0.0,0.8709468304180346,0.6967574643344276,0.0,0.7489343276420249,,,,0,unmeasured,True,,,round_candidate
v2_f87d5e9bf5a4,cand_001965,9,screening_candidate,,True,3.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_003,15.06,,,,,,,,,,,,,,,source_image=9.3.tif; total_cells=757; alive_cells=114,0.08909419702774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40035596685409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696867081677418,0.0,3,boundary_probe,,,,0,0.0,7.696867081677418,7.696867081677418,0.40035596685409125,0.40035596685409125,7.696867081677418,0.08909419702774267,0.15058052349942314,round5_solubility_viscosity_v2,79.08906060221062,True,,1.0977539327624892,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.33617625738311,25.753230892811345,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.1290531695819654,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.34980706986708,0.0,0.0,0.0,0.75,0,,0.0,0.8709468304180346,0.6967574643344276,0.0,0.7489343276420249,,,,0,unmeasured,True,,,round_candidate
v2_f87d5e9bf5a4,cand_001965,9,screening_candidate,,True,3.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,viability_004,15.21,,,,,,,,,,,,,,,source_image=9.4.tif; total_cells=776; alive_cells=118,0.08909419702774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40035596685409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696867081677418,0.0,3,boundary_probe,,,,0,0.0,7.696867081677418,7.696867081677418,0.40035596685409125,0.40035596685409125,7.696867081677418,0.08909419702774267,0.15058052349942314,round5_solubility_viscosity_v2,79.08906060221062,True,,1.0977539327624892,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.33617625738311,25.753230892811345,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.1290531695819654,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.34980706986708,0.0,0.0,0.0,0.75,0,,0.0,0.8709468304180346,0.6967574643344276,0.0,0.7489343276420249,,,,0,unmeasured,True,,,round_candidate
v2_f87d5e9bf5a4,cand_001965,9,screening_candidate,,True,3.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,intact_final,,pass,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.08909419702774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40035596685409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696867081677418,0.0,3,boundary_probe,,,,0,0.0,7.696867081677418,7.696867081677418,0.40035596685409125,0.40035596685409125,7.696867081677418,0.08909419702774267,0.15058052349942314,round5_solubility_viscosity_v2,79.08906060221062,True,,1.0977539327624892,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.33617625738311,25.753230892811345,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.1290531695819654,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.34980706986708,0.0,0.0,0.0,0.75,0,,0.0,0.8709468304180346,0.6967574643344276,0.0,0.7489343276420249,,,,0,unmeasured,True,,,round_candidate
v2_f87d5e9bf5a4,cand_001965,9,screening_candidate,,True,3.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_coverage,ROUND_009,mechanical_001,,,,,,,/Users/doggonebastard/Documents/City U/Research/ML for Cryo Formulation/Multi-objective/Group9/group_9-1.is_comp_Exports/group_9-1_1.csv,100,0.305225,30.522467,0.369017,,,,,,0.08909419702774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40035596685409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696867081677418,0.0,3,boundary_probe,,,,0,0.0,7.696867081677418,7.696867081677418,0.40035596685409125,0.40035596685409125,7.696867081677418,0.08909419702774267,0.15058052349942314,round5_solubility_viscosity_v2,79.08906060221062,True,,1.0977539327624892,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.33617625738311,25.753230892811345,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.1290531695819654,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.34980706986708,0.0,0.0,0.0,0.75,0,,0.0,0.8709468304180346,0.6967574643344276,0.0,0.7489343276420249,,,,0,unmeasured,True,,,round_candidate
