dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation,same_formulation_range,local_neighbor_residual,retest_priority_score,empirical_combination_pass_probability,empirical_combination_weighted_passes,empirical_combination_weighted_failures,nearest_matching_intact_pass_distance,nearest_matching_intact_failure_distance,intact_combination_screening_penalty,intact_combination_policy_version,cold_start_ingredients,cold_start_ingredient_count,cold_start_prior_evidence_counts,cold_start_ordinary_exempt,cold_start_graduation_eligible,cold_start_graduation_priority,cold_start_graduation_reason,mechanical_feasibility_weight,predicted_viability_percent,viability_std,viability_ucb,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,intact_patch_pass_probability,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,selected_for_viability_screen,selected_for_mechanical_test,selection_rank,batch_id,active_phase,formulation_feasibility_policy_active,formulation_feasibility_policy_version,formulation_feasibility_policy_start_round,optimizer_mode,optimizer_fallback_status,mechanical_selection_rank,mechanical_selection_mode,mechanical_backup_status
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021289344614632204,0.43577693518373967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001082,v2_70e01a49b9b7,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.021289344614632204,0.4570662797983719,0.0,0.0,0.6275870392022014,round5_solubility_viscosity_v2,67.19421170509001,True,,0.7555888253073688,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,taurine_M,1.0,taurine_M=2,False,True,1,eligible:taurine_M;prior_distinct_formulations=2;graduation_threshold=3,0.5,55.2919621749409,25.11907820264258,64.08363954586581,0.0,0.0,0.0,0.0,0.0,0.9999997988820677,0.75,0.0,,0.0,2.0111793230803698e-07,1.608943458464296e-07,0.0,0.7685021561626523,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.21358259242408353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06046294195615481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001083,v2_a943de73deda,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.2740455343802383,0.2740455343802383,0.0,0.0,0.17978713976268776,round5_solubility_viscosity_v2,84.00232500958464,True,,0.14116649637281167,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,53.17176218850845,23.637648214391778,61.444939063545576,0.0,0.0,0.0,0.0,0.0,0.7087937280789521,0.75,0.0,,0.0,0.29120627192104787,0.2329650175368383,0.0,0.7378038855037816,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01388810246536934,0.0,0.0,0.0,4.445926996613493,0.0,0.0,0.0,0.0,0.0,cand_001084,v2_5410d2ae454f,2,sparse_exploration,,,,1,4.445926996613493,0.0,4.445926996613493,0.0,0.01388810246536934,4.445926996613493,0.0,0.1369230253906077,round5_solubility_viscosity_v2,1.8211468762838814,True,,0.4981015727205988,in_support,,,,,,0.5,0.0,0.0,0.371745735927414,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,54.74722029132474,25.11433411899873,63.53723723297429,0.0,0.0,0.0,0.0,0.0,0.547689314463255,0.75,0.0,,0.0,0.452310685536745,0.36184854842939607,0.0,0.7621453884271087,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27839537136018344,0.0,0.0,0.027911764288813548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001085,v2_5e58b60f8e8f,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.306307135648997,0.0,0.0,0.3285609952076457,round5_solubility_viscosity_v2,36.27408740603761,True,,0.5597169969450273,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,55.05004935496109,25.117364904989678,63.841127071707476,0.0,0.0,0.0,0.0,0.0,0.9600397324073476,0.75,0.0,,0.0,0.039960267592652365,0.03196821407412189,0.0,0.7656808001126778,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770660756133889,0.0,0.0,0.0,0.17827398835411185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001086,v2_3fae93506ecc,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.45534006396750076,0.0,0.0,0.06806066331167193,round5_solubility_viscosity_v2,42.9889352501859,True,,0.37908284670950637,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,55.129438928161285,25.118934404310593,63.921065969669996,0.0,0.0,0.0,0.0,0.0,0.9759688862100133,0.75,0.0,,0.0,0.02403111378998668,0.019224891031989346,0.0,0.7666107980197034,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,1.258225982320421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151938815684627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001087,v2_91895b62be6f,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.3151938815684627,0.3151938815684627,0.0,1.258225982320421,0.11854964986119894,round5_solubility_viscosity_v2,134.88341642600275,True,,0.6410425163386245,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,55.07948616539471,25.11861103129833,63.87100002634912,0.0,0.0,0.0,0.0,0.0,0.2092969709015799,0.75,0.0,ethylene_glycol_M,0.7582259823204209,0.79070302909842,0.7842076197428203,0.1516451964640842,0.6143831414055743,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02137327843740461,0.0,0.0,0.045019029054114354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001088,v2_84e050facfe9,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.06639230749151896,0.0,0.0,0.03012695090107952,round5_solubility_viscosity_v2,9.033650658283001,True,,0.09967005584703999,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,myo_inositol_M,1.0,myo_inositol_M=2,False,True,2,eligible:myo_inositol_M;prior_distinct_formulations=2;graduation_threshold=3,0.5,37.7453495259343,19.649580152724315,44.62270257938781,0.0,0.0,0.0,0.0,0.0,0.9361218044084276,0.75,0.0,,0.0,0.06387819559157237,0.0511025564732579,0.0,0.5420963498671046,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.011177014433352962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354250303598894,0.0,0.0,0.0,0.0,0.0,0.0,cand_001089,v2_baa79cba9be2,2,sparse_exploration,,,,1,0.6354250303598894,0.0,0.6354250303598894,0.0,0.0,0.6354250303598894,0.011177014433352962,0.0,round5_solubility_viscosity_v2,0.8732601376778668,True,,0.21382537802225426,in_support,,,,,,0.5,0.0,0.0,0.6329170671745701,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,31.14405509281917,20.907535092520536,38.46169237520136,0.0,0.0,0.0,0.0,0.0,0.9467576751720368,0.75,0.0,,0.0,0.053242324827963206,0.04259385986237057,0.0,0.47042002280861483,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04226309690457401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001090,v2_ea936cd33d62,1,sparse_exploration,,,,0,0.0,0.0,0.0,0.04226309690457401,0.04226309690457401,0.0,0.0,0.015895852150286417,round5_solubility_viscosity_v2,7.614119538328054,True,,0.08442838504377438,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,39.49699902698379,16.159746778528675,45.15291039946882,0.0,0.0,0.0,0.0,0.0,0.91058855401223,0.75,0.0,,0.0,0.08941144598776996,0.07152915679021597,0.0,0.5482647131487093,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,1.7962656797971268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38387252801388,0.0,cand_001091,v2_7e16bd2810be,2,sparse_exploration,,,,0,0.0,4.38387252801388,4.38387252801388,0.0,0.0,4.38387252801388,1.7962656797971268,0.0,round5_solubility_viscosity_v2,165.4181064525174,True,,0.06932161627494952,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,31.548632752911136,7.295480977877974,34.10205109516843,0.0,0.0,0.0,0.0,0.0,1.30103216331418e-06,0.75,0.0,glycerol_M,1.2962656797971268,0.9999986989678367,1.0592520951336948,0.2592531359594254,0.16044743275171058,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828295129872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775707780400158,0.0,0.0,0.0,0.0,cand_001092,v2_5b1c23fa6761,2,sparse_exploration,,,,1,4.775707780400158,0.0,4.775707780400158,0.0,0.2828295129872271,4.775707780400158,0.0,0.3729833084799049,round5_solubility_viscosity_v2,35.39611355035147,True,,0.5206696467686087,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,taurine_M,1.0,taurine_M=2,False,True,1,eligible:taurine_M;prior_distinct_formulations=2;graduation_threshold=3,0.5,55.2919621749409,25.11907820264258,64.08363954586581,0.0,0.0,0.0,0.0,0.0,0.9998767645605126,0.75,0.0,,0.0,0.00012323543948744575,9.858835158995661e-05,0.0,0.7685021561626523,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39163063054043423,0.0,0.0,0.0,0.0,0.0,0.0,cand_001093,v2_2a6220b817b3,1,sparse_exploration,,,,1,0.39163063054043423,0.0,0.39163063054043423,0.0,0.0,0.39163063054043423,0.0,0.0,round5_solubility_viscosity_v2,0.0,True,,0.14581531527021713,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,52.72337848973274,25.064902733363695,61.49609444641003,0.0,0.0,0.0,0.0,0.0,0.938576691136587,0.75,0.0,,0.0,0.06142330886341296,0.049138647090730375,0.0,0.7383990200404041,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.09196731648832733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1143973064418815,0.0,0.0,0.0,0.0,0.0,cand_001094,v2_9e4ab022cceb,2,sparse_exploration,,,,1,2.1143973064418815,0.0,2.1143973064418815,0.0,0.0,2.1143973064418815,0.09196731648832733,0.0,round5_solubility_viscosity_v2,7.185406437233014,True,,0.30676091857859966,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,43.20899262232642,24.335416736679125,51.72638848016411,0.0,0.0,0.0,0.0,0.0,0.9222035657491572,0.75,0.0,,0.0,0.07779643425084282,0.06223714740067426,0.0,0.6247396335284175,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09291527752569541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125522061421348,0.0,0.0,0.0,0.0,0.0,cand_001095,v2_66d9b65db8d2,2,sparse_exploration,,,,1,2.125522061421348,0.0,2.125522061421348,0.0,0.09291527752569541,2.125522061421348,0.0,0.11706009212802103,round5_solubility_viscosity_v2,16.739616399029284,True,,0.282332136900135,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,myo_inositol_M,1.0,myo_inositol_M=2,False,True,2,eligible:myo_inositol_M;prior_distinct_formulations=2;graduation_threshold=3,0.5,54.7169329373467,25.118053281372514,63.508251585827075,0.0,0.0,0.0,0.0,0.0,0.7877147408005487,0.75,0.0,,0.0,0.2122852591994513,0.16982820735956106,0.0,0.7618081734808464,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,2.066069349057367,0.0,0.0,0.0,0.48887942948722357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001096,v2_64d93f1a4a20,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.48887942948722357,0.48887942948722357,0.0,2.066069349057367,0.07962205691974325,round5_solubility_viscosity_v2,295.5843532094674,True,,0.8397217555302857,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,54.29142736376833,25.09197332242624,63.07361802661751,0.0,0.0,0.0,0.0,0.0,0.8036084818366221,0.75,0.0,ethylene_glycol_M,1.5660693490573672,0.19639151816337785,0.47032708434217574,0.3132138698114735,0.4435378379100188,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,1.8019832234037043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.711033702753162,0.0,cand_001097,v2_b4950ac42592,2,sparse_exploration,,,,0,0.0,5.711033702753162,5.711033702753162,0.0,0.0,5.711033702753162,1.8019832234037043,0.0,round5_solubility_viscosity_v2,165.94463504324713,True,,0.11820119222902604,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,32.34882064419328,8.844142995676068,35.44427069267991,0.0,0.0,0.0,0.0,0.0,8.256846752946805e-07,0.75,0.0,glycerol_M,1.3019832234037043,0.9999991743153247,1.0603959841330006,0.26039664468074086,0.17491911823834744,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.4312532170507598,1.2703789561879133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001098,v2_c94ad903500f,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.4312532170507598,0.0,1.2703789561879133,0.10781330426268995,round5_solubility_viscosity_v2,140.1593791465198,True,,0.21319154415845865,in_support,,,,,,0.6859483900024901,1.1841900126158533,0.0,0.15074918656607736,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6859483900024901,68.94666556619867,13.386864019321886,73.63206797296134,0.0,0.0,0.0,0.0,0.0,0.9285945605082799,0.75,0.0,ethylene_glycol_M,0.7703789561879133,0.07140543949172007,0.21120014283095873,0.15407579123758267,0.7255114396373349,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,1.6217168791096643,0.0,0.0,0.0,0.45745327954316417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001099,v2_b9ca43b766ac,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.45745327954316417,0.45745327954316417,0.0,1.6217168791096643,0.0745037914565414,round5_solubility_viscosity_v2,257.24622427396196,True,,0.6587852602171136,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,53.27397996398207,24.96921497660944,62.01320520579537,0.0,0.0,0.0,0.0,0.0,0.8562425777981666,0.75,0.0,ethylene_glycol_M,1.1217168791096643,0.1437574222018334,0.3393493135833996,0.22434337582193287,0.5200716381361542,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.05096128716583664,0.0,1.1998221677626923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001100,v2_2ced0c249bcd,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.250783454928529,0.0,round5_solubility_viscosity_v2,78.45456731929714,True,,0.39168137206167963,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,49.440921599465184,10.999784780713258,53.29084627271482,0.0,0.0,0.0,0.0,0.0,0.9005225582595417,0.75,0.0,ethylene_glycol_M,0.6998221677626923,0.09947744174045825,0.21954638694490508,0.1399644335525385,0.5029758821191859,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18208687956678438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11128189406169,0.0,0.0,0.0,0.0,0.0,cand_001101,v2_48b2a1640779,2,sparse_exploration,,,,1,2.11128189406169,0.0,2.11128189406169,0.18208687956678438,0.18208687956678438,2.11128189406169,0.0,0.4524796967516137,round5_solubility_viscosity_v2,108.25247077124898,True,,0.22066577379208693,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,51.90113170898001,25.034044375952494,60.66304724056339,0.0,0.0,0.0,0.0,0.0,0.7271118371638313,0.75,0.0,,0.0,0.2728881628361687,0.21831053026893496,0.0,0.7287074658954602,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.2872677173914972,0.0,0.023409951352801293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001102,v2_9d1886e3471c,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.2872677173914972,0.3106776687442985,0.0,0.0,0.07765830282695432,round5_solubility_viscosity_v2,101.26149507491259,True,,0.18070617389633087,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,taurine_M,1.0,taurine_M=2,False,True,1,eligible:taurine_M;prior_distinct_formulations=2;graduation_threshold=3,0.5,54.58306478314216,25.11628781517794,63.37376551845444,0.0,0.0,0.0,0.0,0.0,0.977399615119617,0.75,0.0,,0.0,0.022600384880382962,0.01808030790430637,0.0,0.7602435814690913,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.3537483386367959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579059332983841,0.0,0.0,0.0,0.0,0.0,0.0,cand_001103,v2_5867cdb6f740,2,sparse_exploration,,,,1,0.1579059332983841,0.0,0.1579059332983841,0.0,0.0,0.1579059332983841,0.3537483386367959,0.0,round5_solubility_viscosity_v2,26.9167110868738,True,,0.1444310777219229,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,46.93391764045201,23.99008545742181,55.33044755054964,0.0,0.0,0.0,0.0,0.0,0.9560997056749233,0.75,0.0,,0.0,0.043900294325076694,0.03512023546006136,0.0,0.6666687503624614,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.31292281648682196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181720120952957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001104,v2_8f9886f7b493,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.31292281648682196,0.49474001769635156,0.0,0.0,0.06619857875922283,round5_solubility_viscosity_v2,117.85342215888608,True,,0.3919689881015803,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,55.1288145190143,25.11869541545585,63.920357914423846,0.0,0.0,0.0,0.0,0.0,0.987351137154773,0.75,0.0,,0.0,0.012648862845227038,0.01011909027618163,0.0,0.7666025606044555,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.02515658401040905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18127386494,0.0,cand_001105,v2_cd616e43c714,2,sparse_exploration,,,,0,0.0,8.18127386494,8.18127386494,0.0,0.0,8.18127386494,0.02515658401040905,0.0,round5_solubility_viscosity_v2,1.965483908733259,True,,0.3635631775988043,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,-2.7609716225481336,8.248125455358084,0.12587228682719553,0.0,0.0,0.0,0.0,0.0,0.6228059642509387,0.75,0.0,,0.0,0.3771940357490613,0.3017552285992491,0.0,0.024426478301482105,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.2719006790721765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10072357480183565,0.0,0.0,0.0,cand_001106,v2_f96b1cbac728,2,sparse_exploration,,,,1,0.10072357480183565,0.0,0.10072357480183565,0.2719006790721765,0.2719006790721765,0.10072357480183565,0.0,0.19992696990601214,round5_solubility_viscosity_v2,93.07160244640603,True,,0.1098353198936975,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,52.80290283750491,23.66296889742694,61.084941951604335,0.0,0.0,0.0,0.0,0.0,0.7140733798458144,0.75,0.0,,0.0,0.2859266201541856,0.22874129612334848,0.0,0.7336157296851014,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0492468957563334,0.0,0.0,0.0,0.0,0.0,0.4437238438821778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001107,v2_b23a36c12216,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.4437238438821778,0.4437238438821778,0.0,0.0492468957563334,0.07226772701664133,round5_solubility_viscosity_v2,155.73433172631178,True,,0.5001727424189057,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,47.2588146141842,19.090582514131356,53.940518494130174,0.0,0.0,0.0,0.0,0.0,0.9799970645803454,0.75,0.0,,0.0,0.02000293541965459,0.01600234833572367,0.0,0.6504985110130241,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.03521456033984161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006857536423471478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_001108,v2_4cb8db4854a5,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.03521456033984161,0.04207209676331309,0.0,0.0,0.09350162087437398,round5_solubility_viscosity_v2,12.953172755537599,True,,0.23048933215284262,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,45.1551426805621,23.870199147270732,53.509712382106855,0.0,0.0,0.0,0.0,0.0,0.9349271690988756,0.75,0.0,,0.0,0.06507283090112437,0.0520582647208995,0.0,0.6454865732364568,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
